system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,landform,latitude,latitude_209564535,longitude,longitude_209564535,mined,offset,price_after,price_before,price_dif,scale,slope,type,type_prev,year,.geo
3217,339,14.678479,12782,0,12782,28201,2521,1760,8593,31,-12.895765061177793,,-70.59275912960642,,0,89.0,1571.5,1224.5,347.0,5.2,2.5514603,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59241064856674,-12.895948018663788]}"
3218,298,14.871347,13506,4555,13506,23737,13517,3083,19424,21,-12.82300152316411,,-70.50113097062624,,0,-18.5,1571.5,1224.5,347.0,55.2,1.4699633,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50074986850116,-12.822723471115106]}"
3219,230,40.498264,14691,14784,47545,14691,27360,9477,2567,21,-12.761017768559864,,-69.94327717918802,,0,17.0,1571.5,1224.5,347.0,8.8,5.7257257,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94358521920904,-12.760754422360813]}"
3220,306,10.588381,19466,0,19466,31309,8493,4711,19020,24,-12.802340271629362,,-70.57479282392404,,0,190.0,1571.5,1224.5,347.0,-17.2,1.4699507,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57469087291551,-12.802765332490264]}"
3221,258,15.311434,14406,14310,28213,14406,27151,8547,7795,31,-12.770899236685178,,-70.12024529015956,,0,-58.0,1571.5,1224.5,347.0,36.7,1.914246,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12021497789976,-12.77118548846972]}"
3222,309,38.288555,18055,0,18055,29083,6543,2870,15710,24,-12.833781306573545,,-70.57209787807167,,0,26.0,1571.5,1224.5,347.0,20.8,1.3283427,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57212111325735,-12.833967830138794]}"
3223,279,18.441591,11379,196,11379,30725,11713,1367,19012,34,-12.743949778161593,,-70.51640233045627,,0,131.0,1571.5,1224.5,347.0,-6.8,0.92740995,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51630749118318,-12.743715123609022]}"
3224,310,3.5991063,17879,0,17879,29698,5364,3428,14906,24,-12.839171198278262,,-70.58197934619699,,0,23.5,1571.5,1224.5,347.0,14.9,0.47562632,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58238202172925,-12.83960125845533]}"
3225,314,7.4865813,10566,891,10566,26365,4732,196,7276,21,-12.911934736291943,,-70.58018271562875,,0,120.0,1571.5,1224.5,347.0,-8.3,1.0584204,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58062313448913,-12.911748517166885]}"
3226,289,9.084161,15380,2772,15380,24356,11623,1954,18308,34,-12.831086360721187,,-70.51640233045627,,0,8.0,1571.5,1224.5,347.0,0.7,2.88872,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51627614119964,-12.831041588184021]}"
3227,275,17.253683,7784,0,7784,31557,8939,3273,13096,21,-12.699932329239736,,-70.4813680343756,,0,-8.5,1571.5,1224.5,347.0,35.5,0.46373534,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48096620993644,-12.699980147827155]}"
3228,356,7.392573,12202,0,12230,26913,3482,5300,4726,21,-12.93618924896317,,-70.6286917409712,,0,-89.0,1571.5,1224.5,347.0,64.8,6.3259172,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62888202118431,-12.935858707439989]}"
3229,298,24.812927,11623,4017,11623,25599,15417,1064,22402,24,-12.796052064640525,,-70.49753770948976,,0,5.5,1571.5,1224.5,347.0,6.1,1.058027,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49782768949704,-12.79589119872539]}"
3230,257,29.343199,10585,0,31404,10585,2483,15261,12706,42,-13.007156156408612,,-70.08790593993126,,0,-188.5,1571.5,1224.5,347.0,125.1,1.7021627,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08752017662674,-13.00757177945452]}"
3231,261,0.899535,7419,0,30195,7419,4889,12413,9743,31,-12.977511752032669,,-70.09060088578362,,0,-213.5,1571.5,1224.5,347.0,133.7,0.66445583,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09015605751308,-12.977724628099585]}"
3232,257,1.0913267,6268,0,33015,6268,6105,8882,6514,41,-12.955053869929682,,-70.06005816612355,,0,-209.5,1571.5,1224.5,347.0,131.6,2.3563373,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06018963733808,-12.955064315648645]}"
3233,289,9.571599,311,0,11805,311,21920,5611,21701,31,-12.925409465553736,,-70.251399321641,,0,-17.5,1571.5,1224.5,347.0,32.0,2.3561528,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25141080149821,-12.925195075803611]}"
3234,304,5.8547363,14024,0,14024,26861,4499,1320,11706,21,-12.872408863790685,,-70.57030124750344,,0,-90.0,1571.5,1224.5,347.0,96.2,2.88918,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57042593041332,-12.872487246540782]}"
3235,296,16.12955,15136,0,15136,33969,9748,1815,19129,24,-12.740356517025115,,-70.55143662653693,,0,8.5,1571.5,1224.5,347.0,34.4,0.47544003,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55109728955031,-12.74025906696402]}"
3236,386,31.215197,9997,4093,10089,16551,8069,10557,6227,41,-13.03051235379572,,-70.62150521869825,,0,-47.5,1571.5,1224.5,347.0,28.5,3.7350757,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62175651961056,-13.03081732707551]}"
3237,344,42.457592,9193,1741,9193,26561,5987,2165,5107,21,-12.930799357258454,,-70.5864709226176,,0,-72.0,1571.5,1224.5,347.0,47.0,10.150022,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58627183550877,-12.930697516264742]}"
3238,275,5.3702188,9982,2540,9982,28012,14227,2660,19378,41,-12.761017768559864,,-70.49843602477388,,0,-15.5,1571.5,1224.5,347.0,10.7,7.7287126,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49817733126692,-12.761446575528401]}"
3239,310,8.720881,1531,0,12655,1531,20400,6354,21579,24,-12.942477455952007,,-70.24690774522041,,0,-108.0,1571.5,1224.5,347.0,107.7,0.46373534,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24734821816747,-12.942301668676006]}"
3240,306,0.5953046,11533,969,11533,24822,5830,989,10280,21,-12.892171800041314,,-70.55862314880989,,0,38.5,1571.5,1224.5,347.0,40.8,2.7535477,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55893607720678,-12.891810543944137]}"
3241,253,7.0354853,13288,0,48751,13288,295,20008,15306,21,-13.034105614932198,,-69.92710750407386,,0,-106.5,1571.5,1224.5,347.0,68.6,1.4700934,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.92745618609361,-13.033690452470344]}"
3242,249,3.0678382,6260,7010,6239,35865,18055,7140,3677,21,-12.595727756281873,,-70.3295527513594,,0,17.0,1571.5,1224.5,347.0,12.6,2.0833433,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.32959815585966,-12.595818652969946]}"
3243,242,26.829775,14888,14981,47581,14888,27555,9493,2735,21,-12.759221137991625,,-69.94327717918802,,0,9.5,1571.5,1224.5,347.0,14.6,0.66415936,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9435791876151,-12.759126925629205]}"
3244,259,9.579507,7681,0,7583,37017,2951,3557,8287,42,-12.641541835771967,,-70.48496129551208,,0,-14.5,1571.5,1224.5,347.0,18.9,1.6844639,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48532270137557,-12.641375445218165]}"
3245,246,1.8383144,4634,4710,43574,4634,17004,7786,4922,34,-12.853544242824174,,-69.96483674600688,,0,158.5,1571.5,1224.5,347.0,10.1,0.6642869,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96521580546654,-12.853172737886752]}"
3246,292,7.758157,16179,1409,16179,26193,10791,196,18491,31,-12.82210320787999,,-70.53077537500218,,0,-83.0,1571.5,1224.5,347.0,87.2,3.3667824,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53087255003686,-12.82254987153482]}"
3247,321,8.332386,11669,0,11682,27505,4078,3933,4894,21,-12.929901041974334,,-70.61791195756177,,0,98.0,1571.5,1224.5,347.0,32.4,2.8205814,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61778498593206,-12.929961693734748]}"
3248,274,18.225746,1013,4669,1013,31978,9478,1575,5032,42,-12.65771151088612,,-70.41758764920311,,0,-24.0,1571.5,1224.5,347.0,23.8,3.6014943,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41802480712967,-12.657472336509503]}"
3249,231,11.134437,9333,9422,48732,9333,22191,7506,4943,42,-12.813120055038796,,-69.9244125582215,,0,-66.0,1571.5,1224.5,347.0,66.2,1.3282856,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9244303490754,-12.812902866174603]}"
3250,285,18.222763,1719,2928,1682,33620,7707,492,5044,24,-12.646931727476685,,-70.4301640631808,,0,-27.5,1571.5,1224.5,347.0,19.9,1.0420593,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.43012116976348,-12.64737279739299]}"
3251,264,5.25272,6825,0,31523,6825,5421,10364,7786,41,-12.964037022770876,,-70.07532952595358,,0,-213.5,1571.5,1224.5,347.0,149.2,0.6644376,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07516053876672,-12.963682619306857]}"
3252,273,24.016924,9577,0,9577,32746,8149,1556,14246,24,-12.699932329239736,,-70.49843602477388,,0,-107.5,1571.5,1224.5,347.0,82.4,1.9564764,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49836679943088,-12.699611273393334]}"
3253,305,68.17444,22871,0,22871,34595,5989,6537,18714,24,-12.802340271629362,,-70.61162375057293,,0,-15.0,1571.5,1224.5,347.0,12.3,2.1153743,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61144009914265,-12.802271879113027]}"
3254,382,10.066605,10452,3150,10549,18638,7789,11163,5080,41,-13.01254604811333,,-70.63048837153944,,0,-15.0,1571.5,1224.5,347.0,22.2,11.462473,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.63048611517038,-13.012322183712664]}"
3255,254,2.0699549,630,556,36721,630,14896,1476,3495,34,-12.876002124927163,,-70.02502387004289,,0,67.0,1571.5,1224.5,347.0,46.9,1.9922396,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02474473672785,-12.876002901180374]}"
3256,331,5.9779434,4317,6166,4621,4317,20499,4178,10612,41,-12.949663978224963,,-70.37716346141774,,0,-34.0,1571.5,1224.5,347.0,32.6,6.9587283,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37734964422309,-12.94924136955865]}"
3257,264,1.1127925,7156,0,30980,7156,5018,11273,8652,24,-12.970325229759712,,-70.08161773294242,,0,-218.0,1571.5,1224.5,347.0,143.7,2.5521202,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08155182789952,-12.970708349860685]}"
3258,405,24.843542,1940,196,4472,1940,6495,491,4611,21,-13.073631487433458,,-70.33584095834824,,0,17.5,1571.5,1224.5,347.0,4.4,18.28228,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33570942043343,-13.073945582966372]}"
3259,381,3.8275714,3801,6940,3859,21681,11840,4612,2588,21,-12.985596589589745,,-70.5685046169352,,0,-38.5,1571.5,1224.5,347.0,48.9,10.476145,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5683680052355,-12.985586180257465]}"
3260,201,5.800857,13524,13552,58030,13524,25087,1476,9982,41,-12.755627876855147,,-69.84715744378722,,0,-18.5,1571.5,1224.5,347.0,11.1,0.0,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.8468434023884,-12.75538571245793]}"
3261,297,2.2800834,17583,0,17583,30776,10378,3290,20415,34,-12.792458803504047,,-70.56041977937812,,0,148.5,1571.5,1224.5,347.0,-23.0,1.0580138,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55998388869598,-12.79281865358236]}"
3262,303,2.234522,15038,0,15038,26995,5338,787,13077,21,-12.86073076509713,,-70.56580967108285,,0,-115.5,1571.5,1224.5,347.0,93.4,3.3580363,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56538003736273,-12.861127352213682]}"
3263,255,41.544437,1602,1528,34958,1602,16309,492,3894,24,-12.86252739566537,,-70.04299017572528,,0,-71.5,1571.5,1224.5,347.0,61.6,2.1157815,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04265894515001,-12.862370058292772]}"
3264,239,0.51516247,8670,8746,47678,8670,21466,8592,4727,34,-12.817611631459394,,-69.9333957110627,,0,-18.0,1571.5,1224.5,347.0,64.3,2.3656547,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9335676990819,-12.817210662759582]}"
3265,247,17.561945,13197,14280,13197,32790,25017,4613,3691,21,-12.612795746680144,,-70.2648740509028,,0,-41.0,1571.5,1224.5,347.0,39.2,3.3975942,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26451252176152,-12.612950525230701]}"
3266,246,2.0522766,4957,5044,44023,4957,17437,8208,5212,34,-12.849950981687696,,-69.96124348487041,,0,197.5,1571.5,1224.5,347.0,-5.6,1.7014095,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96133420792476,-12.850203233822366]}"
3267,255,3.128598,787,0,32595,787,11913,3694,907,24,-12.902053268166629,,-70.06095648140767,,0,-156.5,1571.5,1224.5,347.0,105.9,1.7016559,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06107122362488,-12.901897520559878]}"
3268,252,22.734596,5594,5547,39508,5594,19296,3919,6483,34,-12.833781306573545,,-70.00615924907638,,0,-58.5,1571.5,1224.5,347.0,41.3,0.47561687,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00605294916564,-12.833760865157549]}"
3269,275,26.547577,9196,0,9196,32255,8632,1650,14536,24,-12.703525590376215,,-70.49574107892151,,0,-35.0,1571.5,1224.5,347.0,48.8,2.3548038,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49617763146843,-12.703149270072206]}"
3270,249,7.8658695,3206,3177,37226,3206,17719,1409,5520,42,-12.849950981687696,,-70.02412555475877,,0,-66.5,1571.5,1224.5,347.0,106.9,2.9380271,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02436152460618,-12.849693631710336]}"
3271,296,17.055916,14958,1673,14938,24464,8716,1338,15143,21,-12.854442558108294,,-70.53526695142277,,0,-39.0,1571.5,1224.5,347.0,38.5,3.3178773,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53521368620906,-12.854796951882566]}"
3272,243,21.219616,13758,13791,44454,13758,26598,7937,2367,21,-12.765509344980462,,-69.97112495299572,,0,-41.5,1571.5,1224.5,347.0,25.9,1.9917915,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97123948226937,-12.765807995442904]}"
3273,284,8.236309,8856,196,8856,29312,12200,3141,17132,21,-12.738559886456876,,-70.49394444835328,,0,167.0,1571.5,1224.5,347.0,-31.9,3.7350054,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49362153285368,-12.738420122828789]}"
3274,296,5.6015887,1013,0,12939,1013,21268,5275,20476,24,-12.921816204417258,,-70.24061953823157,,0,-105.5,1571.5,1224.5,347.0,75.7,1.3285811,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24033478017202,-12.921993221127593]}"
3275,270,12.855997,8079,0,8079,29536,11597,3214,15935,21,-12.72957673361568,,-70.48765624136445,,0,56.5,1571.5,1224.5,347.0,-3.0,1.0421299,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48721522738086,-12.729506471965315]}"
3276,253,8.685796,5022,0,4924,35745,4491,907,7692,31,-12.64064352048785,,-70.46070678284086,,0,-45.5,1571.5,1224.5,347.0,27.3,2.9959013,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46101563352104,-12.64069616549017]}"
3277,248,1.0222857,1378,1381,40335,1378,14420,5118,1901,42,-12.876900440211282,,-69.99178620453047,,0,64.5,1571.5,1224.5,347.0,41.9,4.398301,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99184829640609,-12.876943224679545]}"
3278,257,14.104368,4979,0,34754,4979,8223,6606,4762,24,-12.93708756424729,,-70.04209186044116,,0,-93.0,1571.5,1224.5,347.0,56.4,1.8543341,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04186179621615,-12.936965033728526]}"
3279,468,89.24251,2721,0,5825,2721,7296,1180,5963,21,-13.067343280444621,,-70.32506117493881,,0,7.5,1571.5,1224.5,347.0,19.3,5.303112,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.32516326653781,-13.067761965225527]}"
3280,288,43.140175,10942,3593,10942,27055,15763,886,20944,21,-12.777187443674016,,-70.50023265534212,,0,-29.5,1571.5,1224.5,347.0,41.1,4.2966676,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50020412530424,-12.777164779281735]}"
3281,330,11.940909,11974,0,11978,28277,3437,3308,5599,21,-12.922714519701378,,-70.61521701170942,,0,-78.5,1571.5,1224.5,347.0,67.8,9.541963,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61497157355285,-12.922385927087943]}"
3282,309,17.282295,16068,0,16068,28275,4726,1993,13418,34,-12.854442558108294,,-70.57569113920816,,0,-120.0,1571.5,1224.5,347.0,72.6,1.4267051,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57584392940845,-12.854827290115757]}"
3283,304,6.504028,14812,0,14812,27515,4297,1774,12238,34,-12.866120656801847,,-70.57389450863991,,0,-165.5,1571.5,1224.5,347.0,102.7,1.3284299,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57425495217686,-12.865955680627238]}"
3284,260,4.22759,6889,0,29890,6889,5395,12073,9376,31,-12.97302017561207,,-70.09239751635185,,0,-162.5,1571.5,1224.5,347.0,110.9,2.365714,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09262507166,-12.973103233735907]}"
3285,267,46.346447,7141,0,31771,7141,5084,10563,8020,34,-12.966731968623234,,-70.07353289538534,,0,-198.5,1571.5,1224.5,347.0,139.1,2.5048635,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07351514253389,-12.966944277502673]}"
3286,320,2.4263399,9910,1313,9910,26743,5216,1279,5922,31,-12.922714519701378,,-70.5864709226176,,0,-106.5,1571.5,1224.5,347.0,72.2,5.175079,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5862238806541,-12.923104520109826]}"
3287,402,10.18171,3688,6215,5377,3688,15356,7096,6363,21,-12.998173003567418,,-70.37806177670186,,0,70.0,1571.5,1224.5,347.0,0.1,19.69804,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37762135486801,-12.998600347406315]}"
3288,241,1.9828566,10156,10233,48134,10156,22949,8061,3690,34,-12.804136902197602,,-69.93159908049446,,0,98.0,1571.5,1224.5,347.0,20.0,0.46373534,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.93158599252881,-12.804468800389534]}"
3289,326,9.180888,11414,0,11414,28060,3882,2869,5329,21,-12.924511150269616,,-70.6098271200047,,0,36.5,1571.5,1224.5,347.0,40.8,0.0,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.60973463554296,-12.924858938595426]}"
3290,339,50.767696,13920,0,13995,23849,3629,10283,5912,21,-12.970325229759712,,-70.66013277591539,,0,-53.0,1571.5,1224.5,347.0,32.2,1.3287132,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.66007381409733,-12.970101859113285]}"
3291,242,2.9608588,12627,139,50412,12627,0,18601,15005,21,-13.027817407943362,,-69.91273445952795,,0,-131.0,1571.5,1224.5,347.0,93.3,3.6565158,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91249430463021,-13.02750483394572]}"
3292,302,0.39408886,11953,630,11953,24687,6131,440,10989,31,-12.886781908336598,,-70.55502988767341,,0,-103.5,1571.5,1224.5,347.0,90.0,1.058335,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55475622630382,-12.886411544155205]}"
3293,303,18.313904,16475,0,16475,30167,11383,2298,20991,24,-12.789763857651689,,-70.55053831125281,,0,20.5,1571.5,1224.5,347.0,15.1,1.0580044,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55056757302984,-12.789348670470748]}"
3294,371,0.95681405,12422,0,12441,27668,3259,4667,5286,21,-12.929002726690214,,-70.62599679511885,,0,-116.0,1571.5,1224.5,347.0,82.8,6.6146507,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62606995643912,-12.928554284400867]}"
3295,516,87.295906,5455,9388,5455,9388,14654,3494,5917,21,-13.074529802717578,,-70.45980846755674,,0,-16.5,1571.5,1224.5,347.0,22.4,14.222383,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45965166195118,-13.074088599954985]}"
3296,330,7.674707,1970,3740,1970,3740,8775,1151,4515,31,-13.092496108399967,,-70.40860449636193,,0,-32.0,1571.5,1224.5,347.0,30.4,8.407867,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.40830085156924,-13.092815650463004]}"
3297,257,1.0160686,4841,0,35794,4841,8893,6043,4695,34,-12.931697672542573,,-70.03221039231585,,0,-214.0,1571.5,1224.5,347.0,128.6,2.083919,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03243851381553,-12.931848879039453]}"
3298,291,67.19376,16900,1181,16900,25323,10049,749,17269,31,-12.834679621857665,,-70.53077537500218,,0,-42.0,1571.5,1224.5,347.0,30.7,3.3668344,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53066834105775,-12.83448373737492]}"
3299,259,3.0166202,1433,1409,36655,1433,15995,1147,4317,24,-12.866120656801847,,-70.02682050061112,,0,58.0,1571.5,1224.5,347.0,59.0,2.0838056,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.026915620159,-12.865958349815752]}"
3300,248,19.121597,12247,0,47263,12247,354,19241,13925,31,-13.023325831522765,,-69.94148054861978,,0,-26.0,1571.5,1224.5,347.0,26.9,2.116886,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9418028975972,-13.023331284520319]}"
3301,269,30.008345,9985,1013,9985,29420,12594,2758,18444,42,-12.74664472401395,,-70.50292760119447,,0,-25.0,1571.5,1224.5,347.0,38.1,5.3554974,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50333880245911,-12.746501160052354]}"
3302,287,22.503078,5211,2056,5211,29637,10447,5724,11757,24,-12.704423905660335,,-70.4580118369885,,0,-35.0,1571.5,1224.5,347.0,37.4,2.549785,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4577862678047,-12.704176604023841]}"
3303,295,2.0864606,17002,630,17002,26813,10024,295,18022,21,-12.82300152316411,,-70.53886021255926,,0,-31.0,1571.5,1224.5,347.0,47.1,0.47559586,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53916641433572,-12.823043860378037]}"
3304,249,5.195578,1185,1122,37242,1185,15133,1990,3278,31,-12.873307179074803,,-70.0205322936223,,0,131.0,1571.5,1224.5,347.0,24.2,2.1158574,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02031140205676,-12.873578995020562]}"
3305,404,10.782009,573,14832,573,13926,20255,98,1013,31,-13.008952786976852,,-70.476876457955,,0,15.0,1571.5,1224.5,347.0,19.2,1.3288199,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47669524476323,-13.009175128507492]}"
3306,263,8.676291,12209,0,33045,12209,695,16088,13670,21,-13.018834255102167,,-70.0762278412377,,0,-14.0,1571.5,1224.5,347.0,32.0,3.6564608,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0765050934853,-13.019009688144576]}"
3307,332,5.409293,4389,6255,4666,4389,20519,4245,10566,42,-12.949663978224963,,-70.37806177670186,,0,-34.0,1571.5,1224.5,347.0,29.2,6.171423,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37818215770326,-12.949779391735326]}"
3308,295,2.0864606,17002,630,17002,26813,10024,295,18022,21,-12.82300152316411,,-70.53886021255926,,0,-35.0,1571.5,1224.5,347.0,50.2,0.47559586,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53861206222152,-12.822775907510952]}"
3309,267,44.710285,7168,0,31964,7168,5038,10493,7974,34,-12.966731968623234,,-70.0717362648171,,0,-188.5,1571.5,1224.5,347.0,130.6,0.9516731,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07157804853729,-12.96668101912146]}"
3310,257,0.99524695,689,0,32598,689,12012,3621,835,24,-12.901154952882509,,-70.06095648140767,,0,-187.0,1571.5,1224.5,347.0,125.3,2.116047,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06106665012611,-12.900812573546078]}"
3311,395,15.846533,393,10917,393,10340,16563,3747,2640,31,-13.024224146806883,,-70.4445371077267,,0,-96.5,1571.5,1224.5,347.0,80.7,1.0423849,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44497803548657,-13.024541044567826]}"
3312,373,23.145025,13602,0,13602,27986,2674,1614,9982,21,-12.884086962484238,,-70.5864709226176,,0,-82.5,1571.5,1224.5,347.0,56.6,2.7802885,0,1.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58652885720065,-12.883780225015137]}"
3313,225,37.51947,27596,27502,39322,27596,42253,18552,5031,42,-12.625372160657816,,-70.02682050061112,,0,48.5,1571.5,1224.5,347.0,-9.4,1.3909631,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02677645108115,-12.625633903712027]}"
3314,264,0.89765316,7176,0,33800,7176,5421,9401,7187,24,-12.961342076918518,,-70.05376995913471,,0,-140.5,1571.5,1224.5,347.0,86.3,0.47585875,0,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0541329193137,-12.961598669631472]}"
