system:index,0_mined,1_mined,1_neighbors,2_mined,2_neighbors,3_mined,3_neighbors,4_mined,4_neighbors,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,offset,random,sand,scale,slope,year,.geo
1_2_1009,0,0,0,0,0,0,0,0,2,287,0.86632657454028,32,0,282.8566747267952,200.00987280319438,15088.819569178064,25641.2734940654,6871.292532371888,27355.69184028338,0.0,282.8566747267952,14095.020851620518,42,-12857,-70551,2.0,0.9555239396567221,42,-0.6,0.92740995,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55098103287702,-12.856873785772017]}"
1_2_1022,0,1,11,0,8,1,18,0,0,530,0.9480689859063461,39,0,6578.708709256703,6545.946391482002,9556.607732226757,7561.032891008096,8202.38259021426,26794.219235015276,223.60526918266038,6578.708709256703,8904.993869751539,41,-13160,-70673,3.5,0.8941672031928353,34,2.3,6.9894342,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6732504544996,-13.161196252029278]}"
1_2_1025,0,0,0,0,0,0,0,0,0,237,0.005320931934275252,35,0,45529.12846405353,38265.08306992986,54667.001074634965,56564.38061592199,0.0,11705.091158688305,2648.6958142832414,45529.12846405353,59325.99888132185,24,-13127,-69103,0.0,0.9433940058280293,38,0.0,0.47617847,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.10356537675408,-13.127836020018012]}"
1_2_1027,0,0,0,0,0,0,0,0,0,238,0.006943079528460217,40,0,18918.10814017923,8173.818091406624,36688.330225114245,27820.213903100343,0.0,7546.106625610197,510.09783260481015,18918.10814017923,36774.1541845129,24,-12931,-69331,0.0,0.8727829599301685,37,0.0,3.7576241,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.33110166061442,-12.932324612752494]}"
1_2_1028,0,0,0,0,0,0,0,0,0,222,0.11400567469648584,35,0,7741.534074974054,0.0,57359.916813618496,11388.56824152171,412.4528737284722,6532.950851351315,1216.9724055776696,7741.534074974054,24248.209743638487,31,-12935,-69614,0.0,0.9298889532343563,37,0.0,4.2728863,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.61403301696329,-12.935067568356807]}"
1_2_1036,0,0,0,0,0,0,0,0,0,599,0.05231111094592929,38,0,9591.81650895211,0.0,20280.218727440108,9591.81650895211,3677.613751639777,29998.70396419235,761.7136980601701,17164.949797957644,21152.073334490313,31,-13239,-70233,0.0,0.8883118747850426,33,0.0,17.122604,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23361925118868,-13.239898374679763]}"
1_2_1043,0,0,0,0,0,0,0,0,0,236,0.015222208603399538,41,0,10739.698297962099,6945.365946082324,20232.730840151064,21716.873210277074,0.0,6650.935695449175,0.0,10739.698297962099,24713.00222365243,34,-12821,-69184,0.0,0.9453776587903597,36,0.0,0.9511199,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.18416174943509,-12.820972427517702]}"
1_2_1047,0,0,0,0,0,0,0,0,0,268,0.29735404280178096,35,0,2630.6815107377593,0.0,18200.91278805432,37682.21803302815,6619.144343038938,23733.50991329954,806.2540394763148,2630.6815107377593,18439.73535178176,31,-12722,-70581,0.0,0.8163275213811976,38,0.0,4.701906,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58192896537048,-12.722448986386299]}"
1_2_1048,0,0,0,0,0,0,0,0,0,309,0.01934508457610634,40,0,22694.914848839897,39307.47297384867,38993.53202896282,40410.27046799953,50561.21712216786,6167.527955829426,510.0253287215253,22694.914848839897,8866.68097385868,21,-12511,-70040,0.0,0.9695987729978321,33,0.0,4.396472,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04040499581322,-12.511927542476643]}"
1_2_1050,0,0,0,0,0,0,0,0,0,220,0.005592842703178429,37,0,21199.487805667763,14910.97752339279,30024.3011045454,30693.33871724169,0.0,13109.806064501034,1700.6780386115488,21199.487805667763,32624.20124935173,34,-12697,-68904,0.0,0.8042614968953452,36,0.0,1.4992765,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.90444059410264,-12.697584332694497]}"
1_2_1055,0,0,0,0,0,0,0,0,0,324,0.005526257804961943,38,0,44776.478576916066,57371.104693477886,59258.897902345314,57340.750809408826,67708.40346557746,27637.07357381764,761.7906933973892,44776.478576916066,30780.362073329063,21,-12354,-69905,0.0,0.8881148010368988,38,0.0,1.6838691,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.90596210388411,-12.355081652620358]}"
1_2_1061,0,0,0,0,0,0,0,0,0,315,0.3743142587813439,36,0,1664.5480142659974,3373.864009628833,3569.777570429809,1664.5480142659974,10527.525999582,29024.109528155102,100.01299720223867,2729.823567372876,6619.772570766451,31,-13041,-70362,0.0,0.8016127907500037,36,0.0,0.4760111,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.36291507091777,-13.040444536149662]}"
1_2_1068,0,0,0,0,0,0,0,0,0,284,0.005479588754298716,37,0,29006.571751322987,11422.949303700943,36683.20675342934,29006.571751322987,0.0,8492.658563464443,412.4113529274352,29161.886429330792,29804.09581645656,34,-13164,-70034,0.0,0.8971724900626927,37,0.0,1.0425088,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03478868655735,-13.164563916403866]}"
1_2_1070,0,0,0,0,0,0,0,0,0,301,0.006484981342771974,36,0,23520.548001087995,948.6542997682296,33713.65467514146,59818.73649811127,0.0,15207.75659299546,1280.5857027889622,23520.548001087995,22399.538508386104,21,-12568,-70716,0.0,0.8140402679784439,39,0.0,2.548608,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.71708859087309,-12.568934340087914]}"
1_2_1075,0,0,0,0,0,0,0,0,0,260,0.18190125528992987,34,0,11514.376572083702,905.6097867942352,13012.55745514453,47113.15491842154,7463.160645746462,7524.5539171663695,4201.520974134694,11514.376572083702,4686.518642273281,21,-12538,-70483,0.0,0.956268449003383,38,0.0,3.3157697,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4828005525161,-12.53887318240079]}"
1_2_1076,0,0,0,0,0,0,0,0,0,881,0.0829538338385343,41,0,5407.657961079217,0.0,5407.657961079217,25483.51075172725,1708.5893887118548,22772.60827658417,316.1886520289351,21618.149031786852,14440.166461659286,41,-13121,-70898,0.0,0.977434989178706,32,0.0,6.5432673,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.89818687615038,-13.121942538921102]}"
1_2_1080,0,0,0,0,0,0,0,0,0,234,0.014851219191153788,35,0,25951.777591453152,19765.80393002015,61951.18578194498,36403.619746723845,0.0,412.46209106110587,2025.5898253656883,25951.777591453152,45813.00946075866,21,-13115,-69473,0.0,0.8343509066930683,35,0.0,1.9039662,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.47388131955971,-13.11548471987204]}"
1_2_1093,0,0,0,0,0,0,0,0,0,263,0.4011581993934392,35,0,8251.431290083008,8331.675956735648,44202.222472228415,8251.431290083008,20883.279158646725,16012.058196572658,400.10613826208663,8635.366678427641,4441.898988168658,21,-12820,-69961,0.0,0.9229208900548572,33,0.0,0.6642418,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96177368860815,-12.82036409784315]}"
1_2_1095,0,0,0,0,0,0,0,0,0,212,0.6582295079489879,33,0,1334.616416246865,10960.428758908183,50674.07015381833,10960.428758908183,23833.442836616978,2341.729573313548,2081.567073491823,1334.616416246865,7531.151465382384,21,-12697,-69655,0.0,0.9625171359292816,34,0.0,3.8041053,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.65628397429704,-12.697332945015939]}"
1_2_1097,0,0,0,0,0,0,0,0,0,496,0.08217375286697513,39,0,6300.634274711703,7790.52109688033,17405.77473487158,6300.634274711703,14869.24719738013,35951.637219488606,0.0,8528.460788552351,17679.44929136917,42,-13246,-70435,0.0,0.9585587123502222,33,0.0,13.717039,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.43547483348284,-13.245623321705597]}"
1_2_1107,0,0,0,0,0,0,0,0,0,288,0.013808777472851898,36,0,25275.374223707106,35256.45574472408,65032.7758719954,35224.08639994709,46166.722910944605,17813.92664769267,223.6758780859036,25275.374223707106,15349.120520153181,31,-12519,-69790,0.0,0.8336555401736735,34,0.0,0.46373534,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.79029662016252,-12.520102387515536]}"
1_2_1108,0,0,0,0,0,0,0,0,0,330,0.010010652059731171,36,0,16122.132920317665,4964.715904136819,33334.187428986195,52967.1439845945,0.0,13480.290564093299,412.29721459653655,16122.132920317665,25227.7385115323,24,-12667,-70721,0.0,0.9234482309859218,38,0.0,1.4256501,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72106080080682,-12.667617614605204]}"
1_2_1109,0,0,0,0,0,0,0,0,0,240,0.008373150896031061,30,0,26509.863104592197,23945.739330290446,67737.79113262657,39760.95662042217,0.0,3453.795717667013,360.68675543589757,26509.863104592197,50780.722411105475,21,-13166,-69491,0.0,0.9455195525219683,39,0.0,0.66471684,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.49114112530474,-13.165908529951256]}"
1_2_1113,0,0,0,0,0,0,0,0,0,264,0.3726957764441055,35,0,5278.494348107973,9379.737658015982,29738.81050732569,9400.51347609575,22342.649809211758,6153.61615969182,1393.1514332676204,5278.494348107973,4513.218378153914,24,-12812,-70097,0.0,0.9206115904738232,36,0.0,1.328284,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09801052765104,-12.812778568708456]}"
1_2_1114,0,1,6,0,0,0,0,0,0,226,0.8446359546042163,35,0,20624.9711729202,29407.755997983153,43311.28791424951,29487.939041099526,43516.857288319356,141.4578462497751,0.0,20624.9711729202,4803.321930941714,41,-12614,-69986,-3.0,0.8213399077828939,38,1.8,10.504643,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98640920438453,-12.614664795808713]}"
1_2_1123,0,0,0,0,0,0,0,0,0,416,0.42684298553846167,39,0,13260.634178772982,0.0,16970.293438093522,24646.10964393883,2563.1604474734286,10947.885451063568,199.99682614669163,13260.634178772982,9104.799223293414,21,-12974,-70690,0.0,0.8065102377956049,33,0.0,5.429707,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68997008010719,-12.97506175143981]}"
1_2_1126,0,0,0,0,0,0,0,0,0,292,0.005439748571950591,37,0,27037.76987592137,12705.40754681502,59186.25845359992,30019.720822579697,0.0,7157.576754740392,922.2326557268846,27037.76987592137,32929.98867022716,21,-13166,-69822,0.0,0.9320231606930937,38,0.0,1.4284987,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.82221416024377,-13.166417842792583]}"
1_2_1127,0,0,0,0,0,0,0,0,0,208,0.01835255644908636,31,0,33740.165531409504,30279.727869912844,41211.71941325756,45178.19563899506,0.0,6353.1268424892805,1581.7703102704654,33740.165531409504,45574.53318014229,34,-12920,-68926,0.0,0.9584174544414203,47,0.0,2.1161797,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.92675775419033,-12.920859189057927]}"
1_2_1128,0,0,0,0,0,0,0,0,0,283,0.25151500486153877,35,0,1838.700963826092,10096.76994761196,1838.700963826092,26601.16328738628,15221.901448601535,11375.475061165029,1393.0080255960481,6259.354366541129,8896.585081770843,34,-12698,-70381,0.0,0.9662402154264488,40,0.0,3.0122535,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.38233654253116,-12.697800048517204]}"
1_2_1130,0,0,0,0,0,0,0,0,0,304,0.021686489342512244,37,0,17119.559513022577,0.0,20751.828472125617,51201.78513156723,200.0065916882491,10045.230267298348,400.0131833764982,17119.559513022577,8276.745458261923,31,-12555,-70585,0.0,0.8929729414703435,38,0.0,4.6507444,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58586709882712,-12.554827337946046]}"
1_2_1131,0,0,0,0,0,0,0,0,0,320,0.03286965440346852,37,0,13743.463446343376,3981.1298383799367,30447.5713378271,50773.53208893521,0.0,15415.282224169017,1280.6003978237122,13743.463446343376,22641.343272444417,24,-12667,-70695,0.0,0.8719355060067772,34,0.0,1.9913965,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6950981074828,-12.667241968080685]}"
1_2_1140,0,0,0,0,0,0,0,0,0,288,0.09965916646840067,37,0,3100.551986989323,2927.977497452113,13756.357560737768,3100.551986989323,23433.427037163274,11743.470490536833,1000.1780603191364,4965.760682440651,19446.970031178498,24,-12883,-70234,0.0,0.8344608580563426,37,0.0,3.172087,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23489103522273,-12.883233640435268]}"
1_2_1146,0,0,0,0,0,0,0,0,0,297,0.08829845144403495,38,0,5801.952113314563,0.0,17501.002338286988,5801.952113314563,15163.323910271536,12434.954748712962,2195.8624128865918,6185.8206705468,18294.69206643457,24,-12968,-70207,0.0,0.920530161691572,35,0.0,0.46373534,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.20765484297365,-12.968526385197247]}"
1_2_1150,0,0,0,0,0,0,0,0,0,348,0.004045291768134188,37,0,30575.650914537473,6925.261649290429,35907.25510193,60747.53286243047,0.0,10620.485613106546,2183.7882091408983,30575.650914537473,38868.256136565426,24,-12699,-70873,0.0,0.9449009042642311,37,0.0,2.9378445,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87345764553478,-12.699397839628226]}"
1_2_1153,0,0,0,0,0,0,0,0,0,266,0.06327838243925643,36,0,14811.90441840616,24790.506459126645,56457.421925730894,24784.04733896383,36749.5207111603,9868.802586940323,848.8038642701857,14811.90441840616,13269.678990088645,24,-12587,-69717,0.0,0.9297251563156532,37,0.0,3.365796,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.71731584060984,-12.58758217904793]}"
1_2_1161,0,0,0,0,0,0,0,0,0,282,0.012878093089027993,36,0,19518.500817883898,37708.11636135494,39541.96321312394,30869.970427098273,48458.5122641773,16521.863303085986,1166.6220400691047,19518.500817883898,20471.2008034687,21,-12352,-69452,0.0,0.9445219995853571,36,0.0,2.1123853,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.45342538112031,-12.351870456930161]}"
1_2_1162,0,0,0,0,0,0,0,0,0,791,0.2715880350764581,42,0,1972.168935352728,2879.032572194662,1972.168935352728,21043.227348721965,5902.9717427333,23124.541624384485,399.9717372827735,10716.05201125899,4465.107199904682,21,-13154,-70799,0.0,0.9767747251134176,33,0.0,17.388117,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.799664083175,-13.155189172133676]}"
1_2_1163,0,0,0,0,0,0,0,0,0,700,0.33360515516215905,43,0,699.9592566267697,4837.073091627829,699.9592566267697,18238.45590966379,7025.258300411452,25137.55029318067,780.97950817387,7440.668960915914,3779.991607753581,11,-13173,-70776,0.0,0.9281997752694569,33,0.0,15.811124,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.77599619531385,-13.172979373456966]}"
1_2_1169,0,0,0,0,0,0,0,0,0,276,0.02153185056562515,38,0,17683.863057287745,32908.68299558501,32767.778423066815,41701.115430623715,44157.86220263205,1140.4289300658984,1000.2223385640315,17683.863057287745,9438.728881602152,21,-12504,-70103,0.0,0.8337400175811243,35,0.0,4.7617345,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10331875425558,-12.504624603643546]}"
1_2_1170,0,0,0,0,0,0,0,0,0,222,0.010521450069034667,31,0,17563.521978021978,11857.639100145396,54051.4826787977,30919.321474750774,0.0,2984.386516666261,141.4734888481761,17563.521978021978,37749.83524384577,31,-13035,-69465,0.0,0.8031174759459243,39,0.0,2.8910232,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.46515312093572,-13.036289250731693]}"
1_2_1176,0,0,0,0,0,0,0,0,0,290,0.005975276638812924,36,0,34779.59235467578,44685.53672099026,58248.451533385065,44883.83992733963,61183.3869721734,31418.9602613501,721.3518288169095,34779.59235467578,37636.13384744004,21,-12353,-69667,0.0,0.9379412351177387,35,0.0,5.896232,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66700186250665,-12.35251638531818]}"
1_2_1180,0,0,0,0,0,0,0,0,0,251,0.0568000184362407,38,0,2302.946142987282,2386.173289757054,54445.663942939485,2360.8774520821703,13439.541414702364,8206.413174310686,0.0,2302.946142987282,11531.664470871065,42,-12792,-69663,0.0,0.8158827335907688,35,0.0,9.523512,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66426836814821,-12.79252893008792]}"
1_2_1181,0,0,0,0,0,0,0,0,0,249,0.09708023764859855,38,0,1860.7140488222192,6605.182656799697,59295.29288202264,6575.574769836546,15393.32491292898,5435.002695922744,100.03260698860898,1860.7140488222192,15285.03472086239,21,-12789,-69712,0.0,0.8371080372390365,37,0.0,2.9974875,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.71235422973108,-12.789690723668745]}"
1_2_1185,0,0,0,0,0,0,0,0,0,255,0.6641967329835792,34,0,11377.434537293135,0.0,40224.31065052042,11377.434537293135,1500.3826416248166,990.2020242496604,3581.4161242556174,14202.565693917388,11702.98460467357,24,-12999,-69998,0.0,0.8305657867646934,36,0.0,1.7021226,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99786178113985,-12.998709636271126]}"
1_2_1193,0,0,0,0,0,0,0,0,0,327,0.005526257804961943,38,0,44209.09495396211,58244.75684667187,58488.09670371774,58257.72513708751,68485.11905512845,27097.182001399928,1612.89892715531,44209.09495396211,30558.271510700335,24,-12351,-69915,0.0,0.8041779582124183,37,0.0,0.66362053,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91588190318902,-12.351250792350196]}"
1_2_1198,0,0,0,0,0,0,0,0,0,378,0.40523199650420616,40,0,4031.3910464666224,8720.658870786368,4201.463540113879,18484.978798781627,12780.893773917232,29304.63600835252,200.01300738951954,4031.3910464666224,5408.678654270028,21,-12951,-70517,0.0,0.9120264242299149,32,0.0,5.282167,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51672463629517,-12.951450735759364]}"
1_2_1200,0,0,0,0,0,0,0,0,0,238,0.006816840449208427,40,0,19371.882729823836,8878.675870306392,35013.0952588384,28162.254211193027,0.0,6612.395190199024,447.38639881398944,19371.882729823836,38434.89235501769,24,-12926,-69307,0.0,0.95430826847662,35,0.0,1.0584718,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.30703326675538,-12.926657167369797]}"
1_2_1208,0,0,0,0,0,0,0,0,0,207,0.16199633804872993,32,0,3001.1738426145444,1993.2655061305024,15237.50602440406,12749.00469518203,2802.881430157801,6202.425941403392,0.0,3001.1738426145444,18734.84757744242,24,-12756,-69246,0.0,0.9914778637315167,38,0.0,2.1150663,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.24602443876786,-12.757170209693253]}"
1_2_1213,0,0,0,0,0,0,0,0,0,198,0.15147721646236315,33,0,100.03989438593985,3258.59897461221,10093.623787910614,6318.372740654333,4878.419575506754,5803.176223185347,3407.2360270092827,100.03989438593985,10897.462835090904,24,-12571,-69090,0.0,0.840400508789198,31,0.0,3.2427514,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.09035727901852,-12.571708190476054]}"
1_2_1215,0,0,0,0,0,0,0,0,0,694,0.14385752830750673,37,0,3264.81871236511,1499.9325424284712,3264.81871236511,18415.74040252637,0.0,16734.83818896787,99.99550282856474,14068.127021656468,4716.778434875962,31,-13092,-70749,0.0,0.9225631754453051,37,0.0,17.741451,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74913674726777,-13.092356896262325]}"
1_2_1216,0,0,0,0,0,0,0,0,0,237,0.32767755542267707,33,0,100.02422558123106,3102.3638675059137,35133.57152801936,3202.337715748157,18075.34899472898,13170.57382200112,100.02422558123106,100.02422558123106,5221.417866922319,42,-12848,-70041,0.0,0.9574855317651709,35,0.0,2.4216192,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04121856725084,-12.848271098538993]}"
1_2_1217,0,0,0,0,0,0,0,0,0,235,0.004103885145371877,35,0,44324.43010548225,37151.979285524365,53450.312649123596,55361.914941379706,0.0,11577.857563375554,2119.8065295342994,44324.43010548225,58109.03501436572,24,-13116,-69106,0.0,0.9625103427238338,37,0.0,1.3291174,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.10549815650427,-13.116712815360398]}"
1_2_1219,0,0,0,0,0,0,0,0,0,289,0.013517106904897325,36,0,24769.573540217803,6946.684947706734,24769.573540217803,60320.269851080964,16593.272664097283,7801.160897747146,1897.4930521117858,24936.978213624,16701.113024432918,34,-12419,-70510,0.0,0.8124856535614882,35,0.0,1.0567733,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50999458352535,-12.42020457138268]}"
1_2_1227,0,0,0,0,0,0,0,0,0,272,0.27348651523816464,35,0,2100.4594272834843,0.0,26397.6286794005,2100.4594272834843,10431.567355727055,7763.785497989307,1879.2404635188554,8488.31642807943,7740.556034525738,21,-12933,-70115,0.0,0.981368610549336,37,0.0,2.339334,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11623457185773,-12.933673826813012]}"
1_2_1230,0,0,0,0,0,0,0,0,0,260,0.20993898036501213,41,0,316.3388894346536,4173.995448710908,43069.62983045503,4102.6605120755175,19579.307401046837,7603.328761012959,1216.9800063836299,316.3388894346536,1393.3282756026126,21,-12721,-69577,0.0,0.9667530821478761,37,0.0,2.6546552,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.57842318315313,-12.7222000148552]}"
1_2_1231,0,0,0,0,0,0,0,0,0,229,0.5647816625579788,34,0,7023.5544143494835,15037.917966188419,63180.481147667604,15037.917966188419,24050.893777103982,4115.873049306528,2281.051883520517,7023.5544143494835,6602.028994760341,31,-12738,-69796,0.0,0.8557634945864157,35,0.0,4.016986,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.79732405222178,-12.738721408513772]}"
1_2_1232,0,0,0,0,0,0,0,0,0,256,0.2109132836017332,36,0,4342.64836131583,4357.597281123294,30012.839343731812,4342.64836131583,17204.211545075097,9325.75124827628,800.1823620275568,4786.485288394359,5404.934222107841,34,-12858,-70087,0.0,0.8051289740357916,38,0.0,0.46373534,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08659309434506,-12.857309412959074]}"
1_2_1235,0,0,0,0,0,0,0,0,1,414,0.8012345722161686,41,0,10045.048305944078,3471.362518432064,10045.048305944078,18696.26639114746,8053.069305201279,18869.567303846026,141.42345544498622,10657.080820251624,5009.066266219184,21,-13013,-70626,1.0,0.9072000191787627,33,-0.3,2.3396118,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62689806015703,-13.013429437668028]}"
1_2_1238,0,0,0,0,0,0,0,0,0,230,0.15427019850347942,37,0,18743.6346952991,31098.932743836467,50314.27988397691,30982.89274809631,43038.61070726294,4188.039810006026,412.42435504321577,18743.6346952991,4047.1023055130518,41,-12610,-69921,0.0,0.9717036491271348,38,0.0,1.9911661,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.92176355038595,-12.610013076863456]}"
1_2_1240,0,0,0,0,0,0,0,0,0,253,0.0334304684720036,38,0,1523.651052980964,1612.9770854308501,62306.41452744353,1523.651052980964,8279.170175148141,10537.663272200401,282.9348975471213,2404.9466291505305,20571.72146456453,21,-12858,-69714,0.0,0.8970821415224299,35,0.0,3.277305,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.71392807837803,-12.857774244422082]}"
1_2_1243,0,0,0,0,0,0,0,0,0,236,0.004132044571222229,36,0,57227.78344721425,51040.60603892074,65288.42929446443,68228.46134094718,0.0,13798.633059705815,640.5686225192817,57227.78344721425,70000.84908469414,34,-13207,-69014,0.0,0.9862446640993193,36,0.0,1.3293695,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.01389008942607,-13.207340929760361]}"
1_2_1253,0,0,0,0,0,0,0,0,0,216,0.6694241529966973,31,0,9507.764349611027,14998.109482427277,60718.682887306895,14932.918171352332,24681.735160779823,3107.434783324855,900.2867853625518,9507.764349611027,6548.077022334853,21,-12712,-69747,0.0,0.9438987007978258,41,0.0,3.804276,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.74778367769407,-12.712824456208114]}"
1_2_1258,0,0,0,0,0,0,0,0,0,894,0.13923187404152154,35,0,2906.7712696163744,0.0,2906.7712696163744,16620.10058724897,199.99194319709483,18735.30672203554,780.9935047695259,12101.165276526253,3748.1819648987416,21,-13108,-70740,0.0,0.9942011959213005,37,0.0,16.57671,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73984971985969,-13.109232020555641]}"
1_2_1274,0,0,0,0,0,0,0,0,0,225,0.029683271637332257,34,0,10045.90754478845,9245.430097380375,16420.244303847823,21216.92708940641,0.0,13549.39111581679,200.07957401369086,10045.90754478845,21132.798246298335,31,-12778,-69124,0.0,0.9530418796299447,38,0.0,2.0836544,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.12525687517783,-12.778144022867034]}"
1_2_1277,0,0,0,0,0,0,0,0,0,247,0.004568267743922808,34,0,49455.837647086715,40539.15925065541,59476.17671545053,59811.682293261074,0.0,6331.018060904581,922.3202738203253,49455.837647086715,64044.305920784245,34,-13175,-69151,0.0,0.8111353234375938,40,0.0,0.9524788,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.15175616156746,-13.175828229394885]}"
1_2_1278,0,0,0,0,0,0,0,0,0,326,0.004045291768134188,36,0,28572.57321839096,8917.820656950398,39156.346846498345,65473.10578857216,0.0,18643.912571837707,2109.3368816000266,28572.57321839096,32626.56928104426,24,-12594,-70810,0.0,0.9627346665086107,35,0.0,0.92740995,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81002829440837,-12.595168160575371]}"
1_2_1284,0,0,0,0,0,0,0,0,0,228,0.05931849161881458,37,0,848.866569682774,7852.334406707703,14704.501889900186,4935.526284706753,10106.009140702037,13078.851967549082,1921.7034298417705,848.866569682774,12371.419297697945,21,-12490,-69094,0.0,0.9222742065754511,45,0.0,4.2919345,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.09391845765778,-12.491133605042977]}"
1_2_1289,0,0,0,0,0,0,0,0,0,305,0.01269503128901651,39,0,24301.004073644872,0.0,33227.1224777936,60150.55144317439,599.9841501812778,13551.394666139015,99.99735836354628,24301.004073644872,21558.88316085865,21,-12555,-70708,0.0,0.8726319842182438,33,0.0,5.7567782,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.70898986727848,-12.554884729533441]}"
1_2_1290,0,0,0,0,0,0,0,0,0,393,0.12401186920664545,39,0,9258.242602350858,10698.602956950444,9258.242602350858,14319.078711171287,16282.093437066358,34998.50219914552,282.8675567955788,9710.6417629948,11012.324987746331,21,-12913,-70464,0.0,0.9174955148952744,35,0.0,13.569233,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46451964909306,-12.913509794050759]}"
1_2_1291,0,0,0,0,0,0,0,0,0,246,0.0580032858820234,36,0,9826.963824985727,17620.230921294038,36715.3403766018,17754.88529946252,34201.43907234227,5065.4112559007735,141.47206686524729,9826.963824985727,17973.634968868726,21,-12564,-69533,0.0,0.8712547053606173,35,0.0,2.5042906,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.53305499641883,-12.564953826484277]}"
