system:index,distance_dep,distance_nac,distance_vec,elevation,first,landform,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_2_1084,38323.321942281735,2578.5508889470552,5300.463619697831,252,1,34,-12.914625000000001,-70.008375,1,64.5,1266.4,1411.2,-144.79999999999995,-10.2,0.92740995,
1_2_1085,12274.311514198384,23658.53705220252,3222.376144361032,290,1,34,-12.815375000000003,-70.492375,0,-3.0,1266.4,1411.2,-144.79999999999995,2.2,2.9379847,
1_2_1086,12266.286103675458,28474.57758818704,3490.882336834632,347,1,21,-12.921125000000004,-70.617375,0,138.5,1266.4,1411.2,-144.79999999999995,-31.6,7.6149607,
1_2_1087,11688.799455689708,24287.680428373977,7689.615311773822,322,1,31,-12.961375000000004,-70.63612499999999,0,0.0,1266.4,1411.2,-144.79999999999995,0.0,4.7048073,
1_2_1088,14131.879866421168,18536.80542707627,14706.02643886531,334,1,34,-13.022125000000003,-70.66262499999999,0,-8.5,1266.4,1411.2,-144.79999999999995,5.3,0.95188546,
1_2_1089,35544.420456126296,1203.4621592818123,1681.9940680037503,254,1,24,-12.891625000000005,-70.034375,0,-40.5,1266.4,1411.2,-144.79999999999995,24.5,2.0838494,
1_2_1090,12378.668040507924,22202.201996176056,2998.1848665922344,307,1,21,-12.876874999999998,-70.524625,0,-2.5,1266.4,1411.2,-144.79999999999995,1.5,2.115881,
1_2_1091,6185.120903517206,17323.768617830978,6634.287240839798,503,1,21,-13.023375000000001,-70.586375,0,-6.0,1266.4,1411.2,-144.79999999999995,5.6,18.769249,
1_2_1092,35496.75860094592,9441.33635558337,11205.536062655685,264,1,24,-12.979124999999996,-70.041125,0,-133.5,1266.4,1411.2,-144.79999999999995,80.7,5.4958506,
1_2_1093,35718.0478490578,6236.070230716161,7577.807041304021,259,1,34,-12.945875000000001,-70.033875,0,-106.5,1266.4,1411.2,-144.79999999999995,75.8,3.7047918,
1_2_1094,35511.988518012025,1283.7170717349177,1754.062553934504,254,1,24,-12.892375000000001,-70.03462499999999,0,-43.5,1266.4,1411.2,-144.79999999999995,26.1,2.0838509,
1_2_1095,13146.733753568109,24684.123321413066,2549.640097198846,293,1,24,-12.813125,-70.503625,1,0.0,1266.4,1411.2,-144.79999999999995,0.0,0.92740995,
1_2_1096,1269650.678869329,8873.070607867776,6664.257216757066,247,1,41,-12.813874999999996,-69.91562499999999,1,0.0,1266.4,1411.2,-144.79999999999995,0.0,5.688314,
1_2_1097,13370.774272430415,27352.851873419946,6258.258253084854,405,1,21,-12.933625000000006,-70.639625,0,-37.0,1266.4,1411.2,-144.79999999999995,22.5,7.7874913,
1_2_1098,1939.7472284874657,35032.86982997782,719.4145798971235,279,1,21,-12.633624999999995,-70.431625,0,8.5,1266.4,1411.2,-144.79999999999995,2.1,12.901811,
1_2_1099,3070.705867622567,34957.13306374155,27.407186459556666,281,1,21,-12.639875000000004,-70.443375,1,10.5,1266.4,1411.2,-144.79999999999995,2.3,9.638891,
1_2_1100,13192.826970343445,31658.19772428755,411.0209690508645,289,1,21,-12.750124999999997,-70.532125,0,-2.0,1266.4,1411.2,-144.79999999999995,2.2,9.642054,
1_2_1101,14367.242447301805,29592.72068333726,3162.2289483838877,352,1,31,-12.884625,-70.602125,0,-2.0,1266.4,1411.2,-144.79999999999995,1.2,3.979742,
1_2_1102,36274.249719477295,9649.869382325714,11214.269149709837,260,1,24,-12.979124999999996,-70.033875,0,-178.0,1266.4,1411.2,-144.79999999999995,106.8,0.95172036,
1_2_1103,1594.8184396948827,34696.60484511615,735.4176009938589,282,1,21,-12.635874999999999,-70.429125,0,-13.5,1266.4,1411.2,-144.79999999999995,8.7,0.92740995,
1_2_1104,43557.26082664447,2168.34122211371,9604.750778016705,250,1,41,-12.916875000000005,-69.960625,0,-87.5,1266.4,1411.2,-144.79999999999995,57.7,1.3285679,
1_2_1105,9910.572917747157,25524.09240387889,719.0242298696536,313,1,41,-12.915125000000003,-70.572875,1,19.5,1266.4,1411.2,-144.79999999999995,-3.3,12.500431,
1_2_1106,12160.38339046866,22095.31642450331,3051.7605083488093,311,1,21,-12.878875000000008,-70.524625,0,-1.5,1266.4,1411.2,-144.79999999999995,0.9,5.092546,
1_2_1107,39482.48132736527,1090.9736460327035,4353.305621210741,251,1,41,-12.881124999999997,-69.99912499999999,1,-41.5,1266.4,1411.2,-144.79999999999995,28.3,7.6148863,
1_2_1108,10102.657473007126,27719.042512937664,2276.8909973537525,278,1,21,-12.764875000000004,-70.497875,1,-1.5,1266.4,1411.2,-144.79999999999995,0.9,11.408519,
1_2_1109,12257.427951477288,28083.80874454458,885.3172493971175,279,1,41,-12.778875,-70.512875,0,2.0,1266.4,1411.2,-144.79999999999995,7.1,8.690853,
1_2_1110,49636.078763790014,10319.536833312897,6637.561874877119,239,1,31,-12.800875000000005,-69.91862499999999,1,-15.0,1266.4,1411.2,-144.79999999999995,13.6,5.9788957,
1_2_1111,43007.361593628564,1922.3721052669275,9004.85797420593,255,1,24,-12.914625000000001,-69.965625,1,-33.0,1266.4,1411.2,-144.79999999999995,23.4,2.116139,
1_2_1112,42101.178773106614,3150.0876690002924,8875.19869179545,253,1,41,-12.925875000000005,-69.974125,0,-15.0,1266.4,1411.2,-144.79999999999995,23.6,2.998957,
1_2_1113,17095.024591464495,30179.92832859395,2944.8588612853123,306,1,24,-12.794125000000008,-70.554625,0,-2.0,1266.4,1411.2,-144.79999999999995,1.4,1.3282349,
1_2_1114,13397.20068770344,29860.03070643201,866.4732418870475,292,1,24,-12.771124999999998,-70.527875,0,51.0,1266.4,1411.2,-144.79999999999995,-8.6,6.7100434,
1_2_1115,12712.750965726385,28902.966817647986,711.3474308369986,285,1,21,-12.775125000000003,-70.519375,0,0.5,1266.4,1411.2,-144.79999999999995,5.2,4.7232394,
1_2_1116,5867.406254577059,35968.19774554321,1874.9283736319105,266,1,21,-12.643124999999998,-70.468875,0,9.5,1266.4,1411.2,-144.79999999999995,-1.4,5.8601866,
1_2_1117,34741.078519660674,9607.601492959091,11724.277205283408,266,1,24,-12.983374999999995,-70.049125,1,-73.5,1266.4,1411.2,-144.79999999999995,44.1,4.83713,
1_2_1118,42431.73684881926,1835.311388334655,8458.31623546457,254,1,24,-12.913875000000004,-69.97087499999999,0,-2.5,1266.4,1411.2,-144.79999999999995,1.5,1.9024179,
1_2_1119,13441.567923708924,17996.452024953425,14051.859814518759,341,1,31,-13.024875000000009,-70.655625,0,-54.5,1266.4,1411.2,-144.79999999999995,33.9,3.401496,
1_2_1120,44405.08465426803,1940.240390851606,10310.472510292535,244,1,42,-12.915625000000006,-69.95287499999999,0,-61.0,1266.4,1411.2,-144.79999999999995,43.6,0.9514775,
1_2_1121,9733.373149890022,27517.94342958336,2333.565883872791,286,1,21,-12.763874999999999,-70.494625,1,24.5,1266.4,1411.2,-144.79999999999995,-2.4,2.9972124,
1_2_1122,15231.941083367388,23866.8001723021,2254.4814239569146,298,1,21,-12.850875000000002,-70.526125,0,-27.0,1266.4,1411.2,-144.79999999999995,21.6,1.3283882,
1_2_1123,15283.345593659044,29606.092503937165,1211.1693818811823,292,1,41,-12.786124999999998,-70.540125,0,31.5,1266.4,1411.2,-144.79999999999995,-3.3,2.6550004,
1_2_1124,31126.47692994755,2737.288552452,6645.893454437805,262,1,34,-12.925875000000005,-70.074375,0,51.5,1266.4,1411.2,-144.79999999999995,1.7,2.998957,
1_2_1125,45543.53206780365,9704.618233154231,9005.712983046253,248,1,34,-12.806125000000009,-69.955625,1,-10.5,1266.4,1411.2,-144.79999999999995,8.3,2.6551082,
1_2_1126,10290.114875085508,34997.40563065129,2684.3159122480433,275,1,21,-12.676874999999995,-70.502375,0,-3.5,1266.4,1411.2,-144.79999999999995,2.1,1.3279203,
1_2_1127,18550.62917256113,31878.40169337302,3483.4860551165416,302,1,41,-12.789625000000001,-70.571125,0,0.0,1266.4,1411.2,-144.79999999999995,0.0,4.833546,
1_2_1128,11335.390381263544,23815.69662444201,2438.4504294755056,296,1,21,-12.808374999999998,-70.486875,0,-0.5,1266.4,1411.2,-144.79999999999995,2.9,5.0913115,
1_2_1129,2246.2876549996677,10296.879157603604,4231.320070368446,418,1,21,-13.046125000000004,-70.447875,0,76.0,1266.4,1411.2,-144.79999999999995,-15.7,18.880617,
1_2_1130,38854.744753650586,1095.7782087687726,3727.4583373250653,259,1,24,-12.881124999999997,-70.004875,0,-27.5,1266.4,1411.2,-144.79999999999995,16.5,2.083831,
1_2_1131,12044.541499132143,24473.644333769134,7828.0499509875535,328,1,31,-12.960125000000005,-70.63912499999999,1,0.0,1266.4,1411.2,-144.79999999999995,0.0,12.6235695,
1_2_1132,15204.92216823318,22886.763154182794,3167.6548910012098,305,1,21,-12.850625000000008,-70.514875,0,-12.5,1266.4,1411.2,-144.79999999999995,17.4,3.3998275,
1_2_1133,10689.096861103595,33439.32069229733,484.8258485833752,277,1,24,-12.701125000000005,-70.508875,0,17.5,1266.4,1411.2,-144.79999999999995,-1.5,2.9378462,
1_2_1134,11572.113166274197,33600.75922480982,658.8274604785869,277,1,24,-12.708124999999995,-70.51837499999999,0,-11.0,1266.4,1411.2,-144.79999999999995,9.8,4.723189,
1_2_1135,13957.11981009372,23813.333768743505,10356.405547469038,337,1,31,-12.970875000000007,-70.660375,0,-29.5,1266.4,1411.2,-144.79999999999995,32.3,0.0,
1_2_1136,29346.712673044545,6669.797476420469,12264.689781279847,265,1,31,-12.972375,-70.09712499999999,0,-44.0,1266.4,1411.2,-144.79999999999995,29.7,3.4009912,
1_2_1137,12590.365012212595,27007.13369493808,5675.073275324104,367,1,31,-12.935874999999996,-70.632625,0,67.0,1266.4,1411.2,-144.79999999999995,-17.1,14.473779,
1_2_1138,8736.210970594844,19353.139777387623,9449.16760441796,463,1,21,-13.004374999999996,-70.615375,0,-1.0,1266.4,1411.2,-144.79999999999995,2.0,12.2207155,
1_2_1139,615.4758112575701,20280.02484377632,1508.5964750266687,408,1,21,-12.995874999999998,-70.541125,0,-2.0,1266.4,1411.2,-144.79999999999995,2.7,10.625563,
1_2_1140,38362.630712238366,4595.357249588194,6984.87813899263,256,1,34,-12.933125000000004,-70.008625,0,60.5,1266.4,1411.2,-144.79999999999995,-5.8,5.7650948,
1_2_1141,35374.1603545424,9465.252724926499,11264.450229603739,260,1,24,-12.979624999999999,-70.04237499999999,0,-127.5,1266.4,1411.2,-144.79999999999995,76.5,2.7802885,
1_2_1142,45814.796794683425,9863.809247309558,9231.34940308728,246,1,24,-12.804625000000001,-69.953375,1,-5.5,1266.4,1411.2,-144.79999999999995,3.3,0.0,
1_2_1143,11707.999809171299,28508.311621343582,1461.0906174982795,322,1,21,-12.912625000000006,-70.600375,0,45.5,1266.4,1411.2,-144.79999999999995,-13.4,2.0838857,
1_2_1144,17248.77740853987,26282.875905079276,82.19162002505942,288,1,41,-12.829374999999999,-70.53762499999999,0,-5.0,1266.4,1411.2,-144.79999999999995,11.5,6.533288,
1_2_1145,10885.219928980889,33283.408905952194,0.0,277,1,24,-12.705624999999998,-70.511625,1,0.0,1266.4,1411.2,-144.79999999999995,3.0,3.3984594,
1_2_1146,13578.640562697903,20189.65081260688,13004.916353970882,334,1,21,-13.005125000000007,-70.65962499999999,0,0.0,1266.4,1411.2,-144.79999999999995,0.0,2.8533597,
1_2_1147,10886.45107211513,30791.935863500432,1438.016549345454,278,1,34,-12.739125000000001,-70.512625,0,10.0,1266.4,1411.2,-144.79999999999995,0.8,4.161678,
1_2_1148,9209.611816827592,26489.45123064293,2056.0318126666393,340,1,21,-12.929874999999996,-70.585375,1,42.5,1266.4,1411.2,-144.79999999999995,-10.7,1.3286035,
1_2_1149,15008.741219338639,27327.928770702812,199.46460886079086,291,1,24,-12.803624999999997,-70.528125,1,22.5,1266.4,1411.2,-144.79999999999995,-6.4,1.3282604,
1_2_1150,12551.398151539599,27278.646828041943,5316.59717285531,364,1,21,-12.933125000000004,-70.630375,0,230.0,1266.4,1411.2,-144.79999999999995,-67.5,4.836194,
1_2_1151,35143.12404295171,5996.879775806014,7532.726785031574,254,1,41,-12.945625000000007,-70.039125,0,47.0,1266.4,1411.2,-144.79999999999995,6.3,0.9515919,
1_2_1152,39394.67040981944,1670.9771630708765,5495.09318800295,249,1,41,-12.907125000000008,-69.998625,0,-37.5,1266.4,1411.2,-144.79999999999995,33.8,0.9514458,
1_2_1153,7941.89384598925,33409.95096106586,4493.957471007119,260,1,31,-12.677125000000004,-70.478625,0,-9.0,1266.4,1411.2,-144.79999999999995,11.7,5.6273985,
1_2_1154,14075.188888087845,30389.684703906227,3354.35772904651,401,1,21,-12.895375000000001,-70.61337499999999,0,-8.0,1266.4,1411.2,-144.79999999999995,13.0,13.087466,
1_2_1155,7077.417396119955,36476.92275732859,3079.960970207728,269,1,21,-12.644374999999997,-70.47987499999999,0,8.0,1266.4,1411.2,-144.79999999999995,-2.3,2.1143122,
1_2_1156,38550.75194521191,4460.591315732291,2854.1097125409706,253,1,24,-12.841875000000002,-70.013375,0,-66.5,1266.4,1411.2,-144.79999999999995,43.3,3.3997457,
1_2_1157,37917.743119048995,4618.446207065068,2352.933151002369,251,1,31,-12.837874999999997,-70.020125,0,-17.5,1266.4,1411.2,-144.79999999999995,21.5,3.7047918,
1_2_1158,12403.688938426745,26779.751618465474,5712.277926332543,335,1,41,-12.937875000000005,-70.631875,0,23.0,1266.4,1411.2,-144.79999999999995,0.6,4.836282,
1_2_1159,35662.58353988816,6434.757419470008,7818.691759426156,259,1,34,-12.948125000000005,-70.03462499999999,0,-89.0,1266.4,1411.2,-144.79999999999995,53.9,1.8543341,
1_2_1160,41972.20760901455,2411.156108344832,8357.025200397164,257,1,34,-12.919125000000008,-69.97512499999999,0,-68.0,1266.4,1411.2,-144.79999999999995,40.8,2.083897,
1_2_1161,13110.912899747229,30199.927350236023,1093.9662443040727,287,1,41,-12.765625,-70.527125,0,8.0,1266.4,1411.2,-144.79999999999995,-1.5,2.8506377,
1_2_1162,2849.0021193694947,36363.162083554336,2015.7602527295687,258,1,31,-12.620625000000004,-70.432125,0,10.0,1266.4,1411.2,-144.79999999999995,0.7,7.7785006,
1_2_1163,43533.32462083887,2413.0225692939293,9695.603844673204,250,1,41,-12.919125000000008,-69.960875,1,-71.5,1266.4,1411.2,-144.79999999999995,42.9,2.083897,
1_2_1164,34526.188589979676,2022.4548930830729,1094.7956199784169,255,1,24,-12.859875000000002,-70.047375,0,59.0,1266.4,1411.2,-144.79999999999995,-1.8,4.670387,
1_2_1165,384.3946023647424,9612.830488866972,4304.55049736613,409,1,31,-13.020624999999995,-70.437625,0,-76.0,1266.4,1411.2,-144.79999999999995,45.7,1.3288516,
1_2_1166,11810.33093171198,24690.31509050775,7381.233703064011,331,1,21,-12.957625000000007,-70.635875,0,-4.5,1266.4,1411.2,-144.79999999999995,2.7,2.9993007,
1_2_1167,12776.12976921739,20703.68414222834,5640.216126162995,294,1,41,-12.849125,-70.487875,0,17.0,1266.4,1411.2,-144.79999999999995,-1.5,2.115692,
1_2_1168,8632.035147997523,19016.17471711775,9320.874242341248,472,1,21,-13.007374999999996,-70.614125,0,5.0,1266.4,1411.2,-144.79999999999995,0.9,16.639421,
1_2_1169,33645.97179861133,2023.9171572833457,1658.264100542624,256,1,24,-12.865375,-70.054625,0,117.5,1266.4,1411.2,-144.79999999999995,-30.9,4.6273675,
1_2_1170,12439.452717341805,26558.055826418746,6004.383904592582,362,1,21,-12.940125000000009,-70.633625,0,-80.0,1266.4,1411.2,-144.79999999999995,48.0,8.932479,
1_2_1171,10092.760316951439,31916.922195033287,898.8892701116613,279,1,34,-12.717375000000004,-70.505875,0,4.0,1266.4,1411.2,-144.79999999999995,3.2,3.3985715,
1_2_1172,35710.180883954796,9366.853515707877,11065.303087920876,261,1,24,-12.977874999999997,-70.038875,1,-71.5,1266.4,1411.2,-144.79999999999995,43.1,1.9029052,
1_2_1173,45283.09216451118,773.338116444671,10810.85045889792,246,1,41,-12.907624999999996,-69.944875,0,109.0,1266.4,1411.2,-144.79999999999995,-28.4,1.3285421,
1_2_1174,13523.159009760682,22283.36104124406,11253.50734696318,333,1,31,-12.984875000000002,-70.658625,1,2.5,1266.4,1411.2,-144.79999999999995,0.3,6.230123,
1_2_1175,7114.017937848606,18273.291943683995,7723.134404242941,473,1,31,-13.013874999999999,-70.59887499999999,0,20.0,1266.4,1411.2,-144.79999999999995,-6.0,8.698533,
1_2_1176,13275.253066389529,27410.887196756878,6074.845023431942,393,1,21,-12.932874999999996,-70.638125,0,-46.0,1266.4,1411.2,-144.79999999999995,30.9,4.226766,
1_2_1177,38733.51588728711,2184.9117926419767,5307.429211971451,254,1,34,-12.911375000000007,-70.004625,0,29.0,1266.4,1411.2,-144.79999999999995,15.1,4.6273675,
1_2_1178,38572.97659590218,4863.443435109406,7340.981655948584,254,1,24,-12.935874999999996,-70.006875,0,-39.0,1266.4,1411.2,-144.79999999999995,24.7,2.0839262,
1_2_1179,7216.151575179753,39099.06517788794,3702.1814601369474,267,1,34,-12.614125000000001,-70.475625,0,-3.5,1266.4,1411.2,-144.79999999999995,2.2,1.8543341,
1_2_1180,3156.912456256861,10245.480189722353,3969.724962691867,473,1,21,-13.053125000000009,-70.452625,0,-4.0,1266.4,1411.2,-144.79999999999995,7.8,13.096336,
1_2_1181,7299.157355959362,38826.67259270008,3591.429840460509,264,1,21,-12.618375,-70.47812499999999,1,-9.5,1266.4,1411.2,-144.79999999999995,5.7,0.0,
1_2_1182,9137.117285774893,29936.407116445436,2622.610745341754,280,1,21,-12.734125000000006,-70.497125,0,0.5,1266.4,1411.2,-144.79999999999995,6.7,5.8604045,
1_2_1183,15783.492265867193,28275.95390026173,1208.3424436730013,296,1,24,-12.800875000000005,-70.537375,0,4.0,1266.4,1411.2,-144.79999999999995,10.9,4.2249765,
1_2_1184,12428.063640361557,21957.64824105332,10562.488019189304,331,1,31,-12.985375000000005,-70.648625,0,-24.0,1266.4,1411.2,-144.79999999999995,14.4,1.3287547,
1_2_1185,34964.91643485491,9832.654926410032,11870.775954398327,264,1,24,-12.984875000000002,-70.047375,1,-44.5,1266.4,1411.2,-144.79999999999995,26.7,4.705097,
1_2_1186,15176.712058475767,27295.306844038318,269.8438524627049,293,1,31,-12.805125000000004,-70.529125,1,20.0,1266.4,1411.2,-144.79999999999995,-5.4,3.3993957,
1_2_1187,18999.353600224913,31001.69307495828,4736.520850389484,311,1,34,-12.832374999999999,-70.591625,0,0.0,1266.4,1411.2,-144.79999999999995,0.0,3.9103265,
1_2_1188,7523.664928983949,18760.517515775435,8185.773800578257,469,1,21,-13.009375000000006,-70.603625,0,5.5,1266.4,1411.2,-144.79999999999995,1.3,22.859228,
1_2_1189,38062.666657386064,8027.472044412744,9914.16533438836,257,1,34,-12.964124999999996,-70.014625,0,-104.5,1266.4,1411.2,-144.79999999999995,75.1,6.711674,
1_2_1190,40570.094689010984,1383.0054821421547,6588.562431234777,255,1,24,-12.909125000000003,-69.987875,1,27.0,1266.4,1411.2,-144.79999999999995,-4.9,2.6556664,
1_2_1191,4746.715633331213,16161.576016388257,4234.306112331711,466,1,31,-13.038624999999996,-70.551625,0,0.0,1266.4,1411.2,-144.79999999999995,0.0,7.571898,
1_2_1192,10523.40098385925,24030.012393013832,6990.061885811918,317,1,31,-12.962375000000009,-70.625125,0,5.5,1266.4,1411.2,-144.79999999999995,1.1,2.9381652,
1_2_1193,12367.077480386537,19310.94013631559,12738.949064563029,341,1,21,-13.010125000000002,-70.648125,0,-9.5,1266.4,1411.2,-144.79999999999995,9.6,4.7234178,
1_2_1194,41508.703203592384,2572.2591615332612,8037.596628182647,258,1,34,-12.920124999999999,-69.979375,0,-102.5,1266.4,1411.2,-144.79999999999995,62.1,1.3285762,
1_2_1195,39348.45037718687,843.9047730586734,4287.887468541017,260,1,21,-12.883875000000003,-70.000125,0,-28.5,1266.4,1411.2,-144.79999999999995,31.5,6.0106797,
1_2_1196,38068.18834629345,8890.65377744821,10728.960285000554,259,1,24,-12.972125000000005,-70.015875,0,-78.0,1266.4,1411.2,-144.79999999999995,49.6,2.938177,
1_2_1197,10195.870971369102,26980.887310602735,1485.9419312869322,282,1,31,-12.772125000000003,-70.495125,0,-5.0,1266.4,1411.2,-144.79999999999995,3.0,2.1151705,
1_2_1198,12939.71774511493,22027.874142128097,10942.72869982388,327,1,31,-12.985875000000007,-70.653375,0,-4.0,1266.4,1411.2,-144.79999999999995,2.4,1.3287562,
1_2_1199,20540.30048406863,31334.30267667561,4806.148421848001,305,1,34,-12.813874999999996,-70.583375,0,25.5,1266.4,1411.2,-144.79999999999995,-6.5,2.0837152,
1_2_1200,12996.445504656,29748.04778982932,3046.65741180194,373,1,21,-12.909374999999997,-70.614875,0,30.0,1266.4,1411.2,-144.79999999999995,-6.2,10.467302,
1_2_1201,8073.437789094247,21316.27693347709,8547.599500371434,377,1,31,-12.986125000000001,-70.608625,0,13.0,1266.4,1411.2,-144.79999999999995,-3.5,10.8926115,
1_2_1202,12405.884340019238,26225.917102876745,6335.8829637468725,376,1,21,-12.943375000000003,-70.635125,0,-8.5,1266.4,1411.2,-144.79999999999995,25.5,1.3286399,
1_2_1203,34671.638126637765,9719.974597976206,11898.895212593203,260,1,34,-12.984875000000002,-70.050125,0,-86.0,1266.4,1411.2,-144.79999999999995,51.6,1.328754,
1_2_1204,13556.963617390673,25088.53246385205,2026.903545250856,290,1,21,-12.812624999999997,-70.508375,0,-26.5,1266.4,1411.2,-144.79999999999995,19.0,2.9379814,
1_2_1205,15125.079634596339,23826.23098118412,2275.3537907158097,297,1,21,-12.851875000000007,-70.526375,0,3.5,1266.4,1411.2,-144.79999999999995,9.3,5.4289794,
1_2_1206,38389.399592162845,8094.545179047409,10181.72309216015,256,1,34,-12.965874999999997,-70.011875,0,-88.5,1266.4,1411.2,-144.79999999999995,79.3,4.704862,
1_2_1207,9207.031900045056,26248.589428623236,1306.3365713126261,286,1,34,-12.770875000000004,-70.485375,1,19.0,1266.4,1411.2,-144.79999999999995,-0.5,2.0836413,
1_2_1208,15427.808534292106,27134.64324332579,360.3686279834414,297,1,21,-12.808374999999998,-70.530125,1,-19.0,1266.4,1411.2,-144.79999999999995,13.3,3.3994274,
1_2_1209,2057.5880711187447,33416.229354940726,1777.280358244517,282,1,21,-12.629625000000004,-70.374625,1,3.5,1266.4,1411.2,-144.79999999999995,-0.7,3.3977506,
1_2_1210,2841.7035423247335,8761.115623244976,2563.2329980481127,468,1,21,-13.059125000000009,-70.439875,0,59.5,1266.4,1411.2,-144.79999999999995,-12.7,4.706012,
1_2_1211,9076.152559090162,24790.619042400536,5186.730091221691,347,1,31,-12.954374999999999,-70.606375,0,6.0,1266.4,1411.2,-144.79999999999995,-0.6,2.7802885,
1_2_1212,8940.208620713767,28569.430158348518,3786.669436975818,278,1,21,-12.747625,-70.492875,0,66.0,1266.4,1411.2,-144.79999999999995,-18.6,4.9995623,
1_2_1213,12194.648459820142,32692.998384772214,275.39269547094017,285,1,34,-12.727374999999995,-70.525375,0,4.0,1266.4,1411.2,-144.79999999999995,-1.0,3.9087973,
1_2_1214,12991.672647246689,29807.478587542864,1239.0930253914476,290,1,24,-12.768625,-70.524875,0,17.0,1266.4,1411.2,-144.79999999999995,12.2,6.690782,
1_2_1215,870.3992603607402,14934.889766046972,883.2313912161906,429,1,21,-13.004625000000004,-70.485375,0,-31.5,1266.4,1411.2,-144.79999999999995,31.4,3.9128642,
1_2_1216,6237.933675571785,38808.79426620396,3278.6351549553483,253,1,31,-12.610875000000007,-70.463875,0,-7.5,1266.4,1411.2,-144.79999999999995,11.2,3.977544,
1_2_1217,14295.215110374516,22946.95640501108,2928.642393798183,295,1,31,-12.859125000000006,-70.521625,0,-2.5,1266.4,1411.2,-144.79999999999995,1.5,0.0,
1_2_1218,42236.17432339049,3095.3065570716863,8952.01943561943,248,1,41,-12.925375000000003,-69.972875,0,-49.5,1266.4,1411.2,-144.79999999999995,35.0,1.3285906,
1_2_1219,15059.278056628511,29797.993926270094,891.2266330732175,293,1,34,-12.782875000000004,-70.53937499999999,0,4.5,1266.4,1411.2,-144.79999999999995,1.7,2.9974146,
1_2_1220,15594.956681563475,31933.087406440565,4956.822386969736,415,1,21,-12.887375000000006,-70.625625,0,-30.5,1266.4,1411.2,-144.79999999999995,19.8,2.6555486,
1_2_1221,14903.518129234384,31050.810612578895,4757.098543876545,359,1,31,-12.898375000000001,-70.628625,0,-11.0,1266.4,1411.2,-144.79999999999995,17.9,3.8243473,
1_2_1222,5378.731973642775,17038.958651219527,5683.759774293332,480,1,21,-13.027625,-70.575125,0,32.5,1266.4,1411.2,-144.79999999999995,-9.2,3.3676622,
1_2_1223,1269722.4249548651,11922.374232707449,6329.30227278283,258,1,21,-12.784625000000005,-69.916375,1,4.0,1266.4,1411.2,-144.79999999999995,-1.2,2.6549928,
1_2_1224,12532.107018358089,31299.618781756762,649.594822070903,287,1,24,-12.748125000000002,-70.526375,0,-10.0,1266.4,1411.2,-144.79999999999995,9.4,1.3281108,
1_2_1225,14703.776804250127,23308.58789560871,11558.789807235935,418,1,11,-12.978125000000006,-70.66862499999999,0,40.5,1266.4,1411.2,-144.79999999999995,-0.9,9.253794,
1_2_1226,15175.765762842002,24044.362738395554,2028.046133746831,300,1,21,-12.851624999999999,-70.52862499999999,0,65.0,1266.4,1411.2,-144.79999999999995,-13.1,2.7802885,
1_2_1227,8604.83742574339,19014.49824666559,9293.513239427859,477,1,21,-13.007374999999996,-70.613875,0,8.5,1266.4,1411.2,-144.79999999999995,-0.3,16.232159,
1_2_1228,7024.411985814896,39087.48336585325,3621.6702923909443,268,1,34,-12.612875000000003,-70.473125,0,-9.5,1266.4,1411.2,-144.79999999999995,6.6,0.9503394,
1_2_1229,39995.620714805125,1495.3668603787971,6063.699346773915,251,1,34,-12.908375000000007,-69.99312499999999,0,71.0,1266.4,1411.2,-144.79999999999995,-10.7,0.92740995,
1_2_1230,245.1310136787826,32184.462881685708,1278.4469551715865,284,1,21,-12.653374999999997,-70.411625,1,17.0,1266.4,1411.2,-144.79999999999995,-3.4,2.7802885,
1_2_1231,1470.838667807843,34746.18554651221,877.0387320409516,285,1,21,-12.634625,-70.427375,0,-30.5,1266.4,1411.2,-144.79999999999995,22.8,0.9504209,
1_2_1232,40600.24355846995,1135.0788696580685,6483.312242804238,255,1,24,-12.906875,-69.987625,1,61.0,1266.4,1411.2,-144.79999999999995,-6.9,2.083876,
1_2_1233,42765.99620752817,2398.83349430986,9015.10994743713,254,1,34,-12.918875,-69.96787499999999,1,-12.5,1266.4,1411.2,-144.79999999999995,17.8,2.9988816,
1_2_1234,13195.937797383594,25383.617707159046,1914.9464444074486,289,1,21,-12.807874999999996,-70.507375,0,-5.5,1266.4,1411.2,-144.79999999999995,4.8,2.9379756,
1_2_1235,17596.086258017982,30014.94037819628,3312.9891976532444,304,1,24,-12.799374999999998,-70.557125,0,7.0,1266.4,1411.2,-144.79999999999995,-1.2,0.92740995,
1_2_1236,38626.59655243692,8808.91911935804,10974.491568619353,260,1,24,-12.973124999999996,-70.010875,0,-116.5,1266.4,1411.2,-144.79999999999995,69.9,3.4009964,
1_2_1237,31266.460428482962,745.1760201626128,4812.871775089142,256,1,34,-12.904375000000002,-70.072875,0,24.5,1266.4,1411.2,-144.79999999999995,-0.3,2.7802885,
1_2_1238,34853.890487564524,9266.463464697745,11240.82812439458,261,1,24,-12.979124999999996,-70.047125,0,-15.5,1266.4,1411.2,-144.79999999999995,9.3,4.6712117,
1_2_1239,16726.434329786844,27353.64843459815,1198.2642744755328,296,1,34,-12.842624999999998,-70.558875,0,-6.5,1266.4,1411.2,-144.79999999999995,20.9,4.72329,
