system:index,0_mined,1_mined,1_neighbors,2_mined,2_neighbors,3_mined,3_neighbors,4_mined,4_neighbors,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,offset,random,sand,scale,slope,year,.geo
1_1_1_1_2_3074,1,0,38,0,14,0,0,0,0,286,0.9411061034903634,33,13,2002.6561495474737,2500.196891660797,8684.001207545762,26552.608915945795,15298.263286082916,22148.978832670324,141.43249411159022,2002.6561495474737,18935.059218327322,21,-12764,-70484,-19.0,0.8188950603006336,37,12.8,0.66416687,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48493433012281,-12.764775784027542]}"
1_1_1_1_2_3075,1,0,2,0,0,0,0,0,0,285,0.8784622117116277,36,13,948.7488420200443,3176.695495709486,12567.888579031918,26069.78905321823,14369.01272256009,26611.986919483003,412.3390488553534,948.7488420200443,22069.147981888298,21,-12798,-70506,-1.0,0.9484112136398463,37,0.6,5.7621026,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50696259651598,-12.798551126283872]}"
1_1_1_1_2_3082,1,0,0,0,2,0,0,0,0,265,0.741808417968346,35,6,3256.517563383468,0.0,30666.02522826819,3256.517563383468,9026.499754195975,8133.917319289103,141.4540837604203,7268.730649426091,4478.758863461087,34,-12930,-70076,0.0,0.9995560303993166,39,0.2,1.0584869,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07640478072406,-12.931400009117644]}"
1_1_1_1_2_3088,1,0,0,1,9,0,0,0,4,276,0.8488792038714539,33,13,2109.662474623829,0.0,8401.828250981116,31197.23983934717,9770.081529134623,17450.966691609945,1140.2619927496378,2109.662474623829,14779.822960811462,24,-12711,-70490,4.0,0.9636584300535965,38,-0.3,0.46373534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49042585174342,-12.711588968480797]}"
1_1_1_1_2_3089,1,0,11,0,0,0,0,0,0,251,0.9504894512807615,35,6,2900.7658217338167,0.0,42522.98943389926,2900.7658217338167,9491.973791061337,9413.648850507654,1432.1602062776751,9321.795757132599,3265.827744005435,41,-12923,-69966,-5.5,0.8650840717719581,39,3.3,0.46373534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96631347230016,-12.923150902570324]}"
1_1_1_1_2_3096,1,0,6,1,30,0,0,0,0,245,0.8986145229732054,32,9,11988.631365447916,0.0,45877.464157561284,11988.631365447916,943.6518476484389,100.02689579714298,5198.512389470334,18374.75290025713,13409.574462073964,21,-13017,-69949,-3.0,0.8368870885241342,41,4.8,2.4232125,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94980774995709,-13.018690879870343]}"
1_1_1_1_2_3097,1,0,2,1,43,0,3,0,0,257,0.7407907487131175,34,9,12251.36991638588,0.0,39838.35210700315,12251.36991638588,538.6529857547436,1200.3041801976697,2581.3517443628252,14800.033930757136,12517.563906929436,21,-13006,-70003,0.5,0.8218454339968433,38,4.6,2.3784122,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00370097958952,-13.006281963785332]}"
1_1_1_1_2_3102,1,1,28,0,2,0,0,0,0,283,0.949201456950872,40,2,2886.4733911289245,5445.746317457467,2886.4733911289245,29921.82743346415,10607.702199216645,11473.766326743069,1980.1044105204403,4410.672993419804,7963.237830071462,34,-12683,-70424,-14.0,0.8151524997453266,34,8.6,1.3279377,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42535190214605,-12.683740764863614]}"
1_1_1_1_2_3110,1,0,0,0,0,0,0,0,0,266,0.6504845258187382,35,2,3523.058885422758,0.0,7533.185766265326,37803.48953015118,2282.7212045399347,10994.040659354107,1044.112416496064,3523.058885422758,7577.532100775374,34,-12634,-70484,0.0,0.8233714955530119,37,0.0,0.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48445350326134,-12.634328929638043]}"
1_1_1_1_2_3127,1,0,0,0,0,0,0,0,0,252,0.4815123421376942,32,2,3298.8215793673958,100.0102192044018,3420.8758258691046,37477.15332066335,7118.311220152792,4460.276382381092,3080.8991713624064,3298.8215793673958,3905.523910642663,21,-12610,-70428,0.0,0.9062198532801963,41,0.0,0.46373534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42798322836407,-12.610499374720867]}"
1_1_1_1_2_3128,1,0,7,0,0,0,4,0,0,258,0.907703600273486,31,8,1204.4474104140559,1556.0069200219675,33681.33552309262,1628.2713375933768,15911.663763990275,13105.804745655641,2000.4782631285948,1204.4474104140559,3239.6014538949266,24,-12867,-70051,-1.5,0.8231671987872956,39,1.7,1.0582668,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05124807044649,-12.866946904273368]}"
1_1_1_1_2_3130,1,0,0,0,0,0,0,0,0,391,0.5769783480027196,40,10,5192.363094758734,0.0,13340.696704136477,28603.133649690048,2284.758817362486,16886.287656393077,500.00588375444397,5192.363094758734,6129.509296495137,21,-12923,-70633,0.0,0.8204024578568441,36,0.0,4.493275,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.63267316676557,-12.923631763842845]}"
1_1_1_1_2_3134,1,1,21,0,8,0,0,0,0,300,0.9501556116137063,36,11,1824.9324719955393,2080.9834692324566,13761.959382405135,23582.90083498993,8336.539993222232,28715.73997759656,1403.6466555347004,1824.9324719955393,14090.868222978444,34,-12866,-70535,-10.5,0.8390240218166013,41,7.1,1.3909631,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53473343458522,-12.86673239082311]}"
1_1_1_1_2_3135,1,1,22,0,15,0,0,0,0,260,0.9588247695592829,37,2,1879.022891909599,1628.0496878574722,2121.5387827330956,35919.29384263171,7368.933532555886,5547.642499102801,3324.496326542611,1879.022891909599,3667.8018106313098,31,-12624,-70426,-11.0,0.8434587881527779,36,8.1,1.6844279,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42695681678987,-12.624607922348355]}"
1_1_1_1_2_3137,1,0,0,0,0,0,0,0,0,289,0.6222385702307454,38,13,2024.9790435836924,2942.981626431879,15061.204452485541,24225.96348255737,11812.636459529262,30027.633395425593,424.2920137012067,2024.9790435836924,18708.450046139747,21,-12829,-70514,0.0,0.939883100721145,39,0.0,2.938002,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5140571174295,-12.829698383611936]}"
1_1_1_1_2_3143,1,0,13,0,0,0,0,0,0,280,0.9391660840716467,41,2,2549.7722880098772,4360.494839254377,2549.7722880098772,31265.016900789302,9514.12839472582,10184.368303637719,3111.590214675207,3041.694445952628,6827.122204681578,41,-12671,-70426,-6.5,0.8984552159547746,34,3.9,0.92740995,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42693520607659,-12.67044289738756]}"
1_1_1_1_2_3150,1,1,24,0,4,0,0,0,0,318,0.947008823422779,39,10,6598.143659393905,0.0,14356.997777753875,12461.753050427687,6863.437273980669,17257.057297022988,0.0,6598.143659393905,14470.817301386858,31,-13081,-70235,-12.0,0.956827374699976,34,7.6,4.6588955,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23559107701674,-13.080953204745363]}"
1_1_1_1_2_3152,1,0,14,0,0,0,0,0,0,249,0.9312852165712922,35,5,5282.40842592849,14106.33501334734,38962.19797727925,14194.009936007393,28943.660290092568,11793.174957041161,781.218712498499,5282.40842592849,7157.891446642235,24,-12749,-70021,-7.0,0.9856197652246806,36,4.2,2.7523863,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02119432792308,-12.749616000307217]}"
1_1_1_1_2_3154,1,0,0,0,0,0,0,0,0,234,0.4044470563559622,34,5,5046.220168914953,14853.087874749785,51724.71789572736,14734.050234789112,29000.92352048492,7820.769741690331,800.2253198318583,5046.220168914953,6532.53611626844,21,-12755,-69901,0.0,0.8347613085768009,35,0.0,4.272736,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.90128559635929,-12.755748217829906]}"
1_1_1_1_2_3167,1,0,2,0,0,0,0,0,0,249,0.8771688218980084,36,6,1486.9873335298205,0.0,39414.65284894851,1486.9873335298205,11302.891944393728,10910.128432608648,282.91509879290646,5744.291333644322,1530.0973429511766,41,-12906,-69995,-1.0,0.9366143286899807,38,0.6,1.4270024,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99473187878434,-12.907040675685947]}"
1_1_1_1_2_3170,1,0,0,0,0,0,0,0,0,296,0.700483330249955,32,13,1029.622383183818,400.02306574121445,14686.894661993732,28569.111334983856,12789.013308320178,27275.369674575733,412.3343381836061,1029.622383183818,21598.004379247996,24,-12791,-70532,0.0,0.935918229308071,40,0.0,2.4210947,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53261853313352,-12.791352002472664]}"
1_1_1_1_2_3171,1,0,0,0,0,0,0,0,0,253,0.8429800080729184,35,6,3100.8154591524385,0.0,42128.17762472605,3100.8154591524385,9246.348543436956,9124.351087157856,1389.6098415450106,9104.591882113318,3636.8882292679136,41,-12925,-69970,0.0,0.8306833871475908,39,0.0,1.470026,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97046864506744,-12.925034229371567]}"
1_1_1_1_2_3176,1,0,0,0,0,0,0,0,0,256,0.8889193499843069,32,6,5645.029160997809,0.0,39882.280711733765,5645.029160997809,6808.361724316696,6402.424316988497,1746.8732362468731,9267.366229308358,6031.4732866698905,34,-12947,-69992,0.0,0.882692147222913,41,0.0,1.0585423,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99240193723267,-12.94719396066879]}"
1_1_1_1_2_3187,1,0,0,1,33,0,6,0,0,201,0.8160793658287209,36,5,4102.659310968314,11676.715905422101,41579.60322297084,11851.522305963485,28005.543539404836,4032.544244758822,500.17555511790056,4102.659310968314,8375.513972101951,31,-12642,-69579,3.0,0.9721629846496197,30,2.7,4.700948,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.57989940496219,-12.64189926492095]}"
1_1_1_1_2_3188,1,0,7,0,2,0,0,0,0,226,0.8921016762869216,33,5,9506.713704584645,16279.401692561478,60304.70923981018,16231.695256154604,26276.607275375125,4198.956764734471,100.03188456530998,9506.713704584645,5820.789952396657,24,-12696,-69746,-3.5,0.8171876955808626,38,2.3,1.0421014,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.7466309253916,-12.696551705213558]}"
1_1_1_1_2_3192,1,1,44,0,4,0,0,0,0,330,0.9626143536890356,42,10,6453.759899911301,0.0,11761.946158753075,25812.134082038636,3769.661380525859,16801.39552541879,200.002441391349,6453.759899911301,3821.0412776247913,21,-12948,-70632,-22.0,0.9155604393857494,36,13.6,3.4007664,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.63256075891438,-12.948852493531108]}"
1_1_1_1_2_3194,1,1,38,0,0,0,0,0,0,280,0.9407215171287762,37,2,2061.757146052094,2915.7649182665173,2941.3797434064636,32694.67643780937,8043.80657941931,9528.27342404485,4016.6151977111745,2061.757146052094,6577.125053897743,34,-12660,-70436,-19.0,0.9784743807605836,35,11.4,1.4990814,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4362698395025,-12.660357852481871]}"
1_1_1_1_2_3207,1,0,13,0,0,0,0,0,0,243,0.9389456334985999,32,9,13203.64947597349,0.0,48824.66184457712,13203.64947597349,0.0,200.05529509050743,4555.378116809776,19556.364416012373,15287.222461803834,21,-13032,-69921,-6.5,0.9669822969987827,43,3.9,4.300975,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.92191719578801,-13.032082726351277]}"
1_1_1_1_2_3228,1,0,0,0,0,0,0,0,0,252,0.8857574638601788,32,6,4951.0180948751595,0.0,39823.409027410664,4951.0180948751595,7498.590359715118,7102.526979060428,1600.4107285318978,8686.122337820147,5335.223370038327,41,-12941,-69992,0.0,0.8041088152562572,42,0.0,1.992505,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9921007171027,-12.940956452927853]}"
1_1_1_1_2_3229,1,1,4,0,1,0,0,0,4,264,0.8066031533917856,35,13,824.6730649551373,0.0,12051.070203788568,35041.756095323486,6307.536075810923,17840.406127138755,0.0,824.6730649551373,13331.255981157823,21,-12690,-70519,2.0,0.8625989978441195,35,0.1,5.53099,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51958437639695,-12.690812203490026]}"
1_1_1_1_2_3233,1,0,0,0,6,0,4,0,0,230,0.778414891024881,36,5,6744.464386107228,15806.096455857627,62500.13851278402,15806.096455857627,25109.267508287343,3068.5101328734236,3131.452207792337,6744.464386107228,5856.702401816017,21,-12731,-69804,2.0,0.8958009856040537,36,0.2,2.3656223,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.80503657551382,-12.730831446295422]}"
1_1_1_1_2_3236,1,1,34,0,0,0,0,0,0,254,0.9620329850424376,36,6,3713.0781315422787,5457.564742444083,38970.82886576028,5457.564742444083,19422.670906358857,16222.905266719914,200.05042333121918,3713.0781315422787,6382.831265884286,34,-12834,-70007,-17.0,0.8263508569527133,36,10.2,1.0581571,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00799222028243,-12.8348384226801]}"
1_1_1_1_2_3240,1,0,19,1,13,0,0,0,4,276,0.9467551522276995,34,9,7733.423465962941,0.0,26576.402163444265,7733.423465962941,7085.315033850384,3467.736345698913,1421.574161855881,10751.276178065154,12282.718744871798,21,-12983,-70124,-5.5,0.8098407838982898,38,5.8,3.9125574,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12420226999845,-12.98381811222678]}"
1_1_1_1_2_3254,1,0,6,0,11,0,0,0,0,435,0.81551874599368,38,10,200.02257685071453,4870.8680469963465,1044.1485055117878,4838.934339197268,9763.273884979619,34228.123781155824,100.01128842535726,200.02257685071453,4652.40646399796,31,-13072,-70405,-3.0,0.9750975031713704,37,2.9,10.5556965,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.40542202248012,-13.073033309646288]}"
1_1_1_1_2_3256,1,1,49,0,0,0,0,0,0,245,0.9182152797368331,33,9,13065.087534538612,0.0,51456.263404750855,13065.087534538612,412.4271727851628,200.0565642668343,4027.3031130345544,17997.309124929794,15696.792959203533,21,-13028,-69897,-24.5,0.9191857630258679,39,14.7,3.6737049,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89755949011791,-13.028641982056712]}"
1_1_1_1_2_3259,1,0,13,1,30,0,0,0,0,278,0.889556966314291,33,11,854.453856318833,0.0,11755.309363701499,33874.380294521856,7826.727810067922,19095.173309164576,141.43020860569357,854.453856318833,15034.237398040013,41,-12706,-70520,-6.5,0.9557595962160406,37,6.9,1.3909631,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52077949137781,-12.705992608316906]}"
1_1_1_1_2_3270,1,0,10,0,18,0,5,0,2,494,0.904606340879162,41,10,2549.7556083102113,8841.66696979068,3498.908507261586,8841.66696979068,13814.3693234504,38213.630968502264,141.43499362560527,2549.7556083102113,3860.424041384168,21,-13062,-70444,-0.5,0.8954080796363701,33,3.7,1.5012554,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4449234655215,-13.062780915183131]}"
1_1_1_1_2_3272,1,1,30,0,10,0,0,0,0,257,0.9590852093463152,36,2,1835.9442917427566,1612.6169591788528,2193.3962012157795,35957.54756138002,7269.858422849873,5604.145119421092,3228.333615294526,1835.9442917427566,3766.020365396094,31,-12624,-70427,-15.0,0.9783018399691906,36,10.0,3.6010952,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42778677622532,-12.624874695853912]}"
1_1_1_1_2_3282,1,0,13,0,0,0,0,0,8,428,0.8479728649221454,40,10,1000.1386622613886,800.1109298091109,4965.565075944278,1000.1386622613886,7803.645602377134,27143.770663991672,900.1247960352497,1600.2218596182217,5104.627783167692,31,-13062,-70340,1.5,0.8928502430904179,32,1.5,2.8540263,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.34062915968829,-13.062800366668302]}"
1_1_1_1_2_3285,1,0,7,0,16,0,1,0,0,344,0.8870985487425194,41,10,1802.828892768685,0.0,12863.505576354006,28146.879130467667,2404.2340764036735,21515.51413472254,583.1124144542157,1802.828892768685,8485.532034365908,21,-12896,-70594,-3.0,0.9945662341718857,36,3.6,5.980947,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59490362549548,-12.896746397985424]}"
1_1_1_1_2_3289,1,0,7,0,13,0,0,0,0,301,0.9193382457933629,35,11,3811.932963851599,0.0,20594.035802336795,34515.47895474704,8989.695899757522,21733.777305112937,2600.074520416434,3811.932963851599,21324.072424117854,41,-12779,-70596,-3.5,0.8646658888618345,37,3.4,1.7010772,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59582805886305,-12.780400515063977]}"
1_1_1_1_2_3290,1,0,0,0,0,0,0,1,26,287,0.8382275168660805,32,13,1341.7220161978412,728.0550663840613,12744.789791751666,30162.064778770535,13193.599825945439,24218.19595737237,707.1495929964183,1341.7220161978412,21254.286552033154,24,-12762,-70526,26.0,0.8979508560544497,40,-7.8,2.4208283,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52553479096262,-12.762103621349876]}"
1_1_1_1_2_3295,1,1,36,0,6,0,0,0,0,303,0.9374011776378586,32,11,4045.092326955437,7606.563069704899,10581.066411117756,20795.270087280176,16037.879324814257,28587.207672228447,100.00847132087111,4045.092326955437,19583.538222484807,41,-12831,-70471,-18.0,0.8730323236761811,43,11.4,5.854129,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47095352686311,-12.83157032316187]}"
1_1_1_1_2_3304,1,0,0,0,0,0,0,0,4,239,0.783217237975326,32,5,8152.073599920183,10557.503930299114,47624.458206656156,10476.638776288326,23424.768014167785,13433.859720905848,632.6283528364027,8152.073599920183,3397.985808775638,31,-12801,-69932,4.0,0.9530121716431997,37,-1.2,1.7011772,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.93268060655478,-12.801481144341574]}"
1_1_1_1_2_3305,1,1,13,0,8,0,0,0,0,463,0.9349938752289969,38,10,3607.2475411651726,12021.847687696425,3669.1023593035493,12021.847687696425,17003.224810575914,36214.29611413139,721.1721876353454,3607.2475411651726,3800.326362938287,21,-13047,-70469,-6.5,0.9503179037208932,38,4.7,11.420748,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46945348797773,-13.047455467125737]}"
1_1_1_1_2_3315,1,1,14,0,14,0,0,0,0,247,0.934423290211481,34,3,1216.7682943071989,17732.498967098913,16425.15394170749,31005.498682252415,28150.507103020835,4045.467128176455,1304.071752153855,1216.7682943071989,4061.508390638454,21,-12630,-70235,-7.0,0.9840601933083113,41,5.6,0.6639884,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23505063625068,-12.631260907649818]}"
1_1_1_1_2_3321,1,0,11,0,0,0,0,0,13,221,0.8770489648582638,32,5,7269.414583494242,16653.542529950646,56553.43740267779,16626.180746956554,27646.109519963993,1204.5514514618087,360.6725001213012,7269.414583494242,8938.791645083733,21,-12672,-69715,7.5,0.9269939391897087,37,-0.6,1.9914143,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.71534091083575,-12.671952394385993]}"
1_1_1_1_2_3323,1,1,37,0,3,0,0,0,0,237,0.8950577691447047,34,3,8486.57519814383,10188.30937021654,9001.927930603168,33580.4080452043,20804.133217926163,1220.8416854360917,0.0,8486.57519814383,860.3636937637914,41,-12613,-70302,-18.5,0.9793377035914261,35,11.4,2.719895,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30207242680225,-12.61331253002311]}"
1_1_1_1_2_3324,1,0,22,0,0,0,0,0,0,305,0.945070977760927,34,11,1711.7915576711034,0.0,15803.468989267089,27736.446658982863,4717.175971437552,25133.039086443627,1923.6140125141073,1711.7915576711034,13270.412315097647,34,-12857,-70573,-11.0,0.8179813879034432,38,6.6,1.4267178,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57337000118228,-12.85701166928435]}"
1_1_1_1_2_3332,1,1,49,0,0,0,4,0,0,257,0.9118341749609729,33,8,761.7561933104811,0.0,31830.108098934314,761.7561933104811,12129.265750710847,11641.462210077902,1581.51021512568,3960.728069907097,1166.4642990411237,24,-12901,-70065,-22.5,0.9714519243930916,38,14.3,1.3285251,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06549048825482,-12.900794590563851]}"
1_1_1_1_2_3337,1,0,23,1,32,0,0,0,7,318,0.9130808521450875,39,13,781.0536834592822,0.0,12969.671106596392,26874.20891642746,3471.4386208937663,23420.937940936594,282.8531117249729,781.0536834592822,9837.536073482543,21,-12887,-70579,-4.5,0.9995459711789143,38,8.0,7.0930247,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57908949714131,-12.887621860172267]}"
1_1_1_1_2_3340,1,0,0,0,0,0,0,0,0,255,0.7464467320038953,36,6,4917.535062390888,0.0,37785.80986415197,4917.535062390888,8317.136469644316,7983.233942437582,0.0,7160.709820731374,4905.312503981653,34,-12936,-70010,0.0,0.984723782072562,38,0.0,0.47580996,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0111622649408,-12.936000848271203]}"
1_1_1_1_2_3342,1,0,0,0,0,0,2,0,0,281,0.7587604590461088,32,13,1000.0662575705921,2200.145766655303,12031.590953691582,28145.958278152615,15161.809246071452,24734.612688450492,282.86145294560725,1000.0662575705921,21742.185646379727,21,-12776,-70512,1.0,0.9229817930297444,38,-0.2,4.04384,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51318407403637,-12.776005870017837]}"
1_1_1_1_2_3351,1,0,5,0,0,0,0,0,0,231,0.85194325400209,37,4,11899.399466858611,19519.572702152305,46805.89024009658,19499.315266323298,32313.43815248348,5162.775548033732,4439.655249055803,11899.399466858611,7004.729436914391,31,-12717,-69954,-2.5,0.876730649747356,33,1.5,2.4204147,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95420136302204,-12.717587121037209]}"
1_1_1_1_2_3375,1,1,29,0,0,0,0,0,0,253,0.9680484581031052,32,6,4002.2587817937647,0.0,38039.183490064825,4002.2587817937647,9204.494126724523,8788.568669459919,282.91403564068713,6501.63907556743,3957.0056576171405,34,-12927,-70007,-14.5,0.9026808690719328,41,8.7,1.427123,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.008086640743,-12.927604158402676]}"
1_1_1_1_2_3378,1,0,0,0,0,0,0,0,0,384,0.36543744129498484,43,10,1941.8554523074704,7179.204012556424,1941.8554523074704,7147.788081156646,12517.32197062959,35464.87992129723,0.0,2421.001350487542,2022.5901024815312,31,-13052,-70421,0.0,0.8868069698190524,32,0.0,5.7678013,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.420802402026,-13.053422433905169]}"
1_1_1_1_2_3381,1,0,12,0,13,0,8,0,18,246,0.8737762954514983,31,6,6002.438166558601,6101.63141270303,44536.50781056972,6002.438166558601,18785.864138278946,17991.750218144687,640.4836719108263,9026.824869174654,6304.859554188885,31,-12840,-69954,16.0,0.8404991805528231,41,-1.3,1.9920927,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95466269640937,-12.84046255886373]}"
1_1_1_1_2_3386,1,0,8,0,3,0,4,0,0,222,0.8554247836694117,31,5,3401.1346934699604,13415.665119611569,52348.143832377784,13388.785977276375,25696.313122733434,500.1668666867589,316.3333017759907,3401.1346934699604,9995.83201518419,21,-12681,-69674,-2.0,0.9068558104365017,37,2.3,3.0121353,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.67475444312134,-12.68155293802958]}"
1_1_1_1_2_3389,1,1,24,0,4,0,0,0,3,313,0.944791529392429,41,13,360.5697571964231,0.0,13019.36075660945,26224.145446690534,4304.823312626163,24425.56882126162,400.01623013947824,360.5697571964231,10604.674704160176,21,-12883,-70571,-9.0,0.933077338687208,34,6.7,0.46373534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57049180007914,-12.88306332589647]}"
1_1_1_1_2_3390,1,0,0,0,0,0,0,0,0,257,0.7636494847900692,34,9,7160.732885604963,0.0,39242.8813870566,7160.732885604963,5633.484816673202,5081.647560362129,2159.25282849039,10115.931934252894,7404.586622281828,24,-12960,-69999,0.0,0.9666210269774619,40,0.0,2.5520313,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99964299225809,-12.959914814577969]}"
1_1_1_1_2_3394,1,0,0,0,0,0,0,0,0,254,0.85431707455307,32,6,3800.9602692938,0.0,38231.77283962826,3800.9602692938,9402.375402989926,8946.532149386152,100.02527024457369,6436.686372733838,3711.7327900439573,34,-12925,-70006,0.0,0.9968005395365186,41,0.0,0.46373534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00642097486796,-12.925983114251288]}"
1_1_1_1_2_3402,1,0,3,0,14,0,2,0,0,216,0.8807001682272073,35,5,3608.135528793316,13537.047149700084,53300.05473329521,13501.51872367339,25425.167004160525,500.1660368848778,583.2888201022286,3608.135528793316,10692.79655177523,21,-12685,-69682,-0.5,0.8656111046632584,34,2.1,3.3557615,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68305295745378,-12.685329528870273]}"
1_1_1_1_2_3405,1,0,0,0,0,0,0,0,0,255,0.7592961714658161,35,6,7011.060064047353,0.0,39018.88240444358,7011.060064047353,5815.253559806636,5316.42304369133,1924.0270242993922,9851.359613295454,7212.934318595657,41,-12958,-70001,0.0,0.8427116788085353,42,0.0,1.4700465,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00129693506979,-12.95855223731838]}"
1_1_1_1_2_3411,1,1,24,0,0,0,0,0,0,226,0.889867946287251,34,5,2263.4139038187427,13931.089636386354,58313.20146688384,13855.468615555399,25027.42482086526,5573.01042132975,894.6929029700639,2263.4139038187427,9367.60987110723,21,-12752,-69840,-12.0,0.9869388895607734,36,7.2,3.968375,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.8404766378657,-12.752150910319347]}"
1_1_1_1_2_3432,1,0,0,0,0,0,0,0,0,231,0.33224141044124234,33,4,18704.492756196345,28118.139476191147,36819.847793123605,28218.123133748748,43019.750772685155,282.91066666440844,2419.2584222187925,18704.492756196345,3669.668707639441,31,-12621,-70046,0.0,0.8824812870271324,36,0.0,3.5409787,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04664584092036,-12.621487999750718]}"
1_1_1_1_2_3434,1,1,27,0,1,0,0,0,0,248,0.9261412353258897,36,5,9137.57016394274,13327.64544803307,47036.660176002035,13234.227981215567,26100.166339212676,10673.40881043941,0.0,9137.57016394274,1615.9867961079733,24,-12775,-69942,-13.5,0.909331385681395,32,8.2,2.5504003,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94225571533248,-12.774864321499807]}"
1_1_1_1_2_3441,1,0,0,0,0,0,0,0,0,245,0.7618813356919643,35,6,9364.632481505714,0.0,43374.69506734943,9364.632481505714,2693.2941083915944,3115.3055221107525,2022.9093968179532,14538.283605210996,10100.193432166905,42,-12987,-69965,0.0,0.8975565819720207,40,0.0,0.4759087,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96600816719075,-12.987437694514083]}"
