system:index,distance_dep,distance_nac,distance_vec,elevation,first,landform,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_1_1_2_2431,1269120.0448885737,12848.070945629379,17980.367870833674,242,1,31,-13.028125000000003,-69.900375,0,-82.0,1669,1571.5,97.5,79.9,1.9032906,
1_1_1_2_2432,5691.664804996989,2477.24875941348,4888.799448520215,317,1,31,-12.963375,-70.366625,1,0.0,1669,1571.5,97.5,0.0,2.7802885,
1_1_1_2_2433,11243.244132632564,19585.34026180123,5990.431516380219,312,1,24,-12.849125,-70.47387499999999,0,-77.5,1669,1571.5,97.5,46.5,2.998128,
1_1_1_2_2434,12736.922715641373,22123.563381184198,4617.766259709242,302,1,21,-12.832125000000005,-70.489625,0,-19.0,1669,1571.5,97.5,13.2,4.2254004,
1_1_1_2_2435,16965.43458925011,32046.877004124257,1712.8868406457627,301,1,24,-12.775625000000005,-70.560875,0,98.0,1669,1571.5,97.5,-18.5,2.8507502,
1_1_1_2_2436,37998.613242110376,2962.951304380297,5394.096186395903,254,1,34,-12.917874999999995,-70.011375,0,-85.0,1669,1571.5,97.5,52.1,1.3285701,
1_1_1_2_2437,16419.491964211105,28143.185182977195,1498.9210762282419,297,1,24,-12.806624999999997,-70.540875,0,-14.5,1669,1571.5,97.5,36.5,1.3282686,
1_1_1_2_2438,27068.064790076834,14587.04336893297,7760.84819769203,257,1,21,-12.772125000000003,-70.130875,0,3.0,1669,1571.5,97.5,0.6,5.4924912,
1_1_1_2_2439,31173.71883733134,1231.1580832005604,5289.669091213877,259,1,24,-12.910125000000008,-70.07362499999999,1,-42.5,1669,1571.5,97.5,25.7,2.0838811,
1_1_1_2_2440,40615.218157148425,4965.370066283238,8984.98527546877,254,1,34,-12.941874999999996,-69.988625,1,-87.5,1669,1571.5,97.5,52.5,2.0839367,
1_1_1_2_2441,8496.585251199933,37436.72454599448,4458.935159550997,269,1,34,-12.642375000000001,-70.492875,1,-20.5,1669,1571.5,97.5,12.3,2.9959204,
1_1_1_2_2442,7517.987646183581,9863.488516782647,2242.0298238603123,281,1,31,-12.835374999999999,-70.301875,0,6.0,1669,1571.5,97.5,-0.8,4.834384,
1_1_1_2_2443,1217.055675828516,32147.609926789348,2034.937087317645,284,1,24,-12.648875000000004,-70.398625,0,-7.5,1669,1571.5,97.5,4.5,3.7047918,
1_1_1_2_2444,38967.90130015063,7608.131877730913,10098.174021118422,256,1,24,-12.963125000000005,-70.006125,1,-65.0,1669,1571.5,97.5,39.0,1.3286939,
1_1_1_2_2445,34932.729570406256,12037.140896239962,14505.628256245864,263,1,24,-13.008375000000001,-70.054125,1,-15.5,1669,1571.5,97.5,16.8,0.9518322,
1_1_1_2_2446,1070.2715833876143,32451.65100919607,1803.028945665113,287,1,24,-12.646375000000006,-70.399875,1,-4.0,1669,1571.5,97.5,2.4,1.3278389,
1_1_1_2_2447,47876.88527698732,12342.435110705468,19707.599570702983,250,1,24,-13.024875000000009,-69.935875,1,-51.5,1669,1571.5,97.5,31.3,1.3288639,
1_1_1_2_2448,12068.256478474295,25442.210314888744,6831.945120030452,329,1,31,-12.950625000000002,-70.635375,0,-64.5,1669,1571.5,97.5,52.9,0.0,
1_1_1_2_2449,12874.2648686234,20518.849660873235,12154.91142934763,332,1,34,-13.000124999999997,-70.653375,0,-46.5,1669,1571.5,97.5,28.6,0.92740995,
1_1_1_2_2450,47130.00059557259,9311.564151277667,9141.195437649108,231,1,42,-12.810375000000008,-69.940125,1,211.5,1669,1571.5,97.5,-51.7,4.9997406,
1_1_1_2_2451,35842.16255519548,11647.320645998929,2904.561375060637,256,1,21,-12.770875000000004,-70.050125,0,14.5,1669,1571.5,97.5,-3.5,2.9972866,
1_1_1_2_2452,32021.67532095783,24313.073099743415,13092.438404457427,253,1,21,-12.662625000000006,-70.097875,0,0.0,1669,1571.5,97.5,0.0,1.3278818,
1_1_1_2_2453,39596.29082463909,5341.265079361841,8577.745955949877,256,1,34,-12.943875000000006,-69.998125,0,-47.5,1669,1571.5,97.5,28.5,1.8543341,
1_1_1_2_2454,12667.506788871035,31638.380536342283,343.34167189857595,293,1,21,-12.745374999999996,-70.528125,1,125.5,1669,1571.5,97.5,-19.5,10.007966,
1_1_1_2_2455,31534.301513602702,24747.999069834117,12710.369899670513,252,1,21,-12.659625000000005,-70.10187499999999,0,0.0,1669,1571.5,97.5,0.0,1.3278744,
1_1_1_2_2456,4947.389737574158,17439.788672129253,5279.685312343481,482,1,21,-13.024375000000006,-70.572625,0,32.5,1669,1571.5,97.5,4.4,8.410492,
1_1_1_2_2457,12302.192515442592,25921.795866635824,997.334599370034,286,1,21,-12.797624999999996,-70.503625,0,-3.0,1669,1571.5,97.5,7.5,2.6550617,
1_1_1_2_2458,33605.17967198202,13403.092006867053,5444.794373804235,259,1,24,-12.758875000000003,-70.072625,1,-36.0,1669,1571.5,97.5,21.6,3.3665135,
1_1_1_2_2459,42089.72420821916,9029.38471584868,12943.389423735774,255,1,41,-12.979375000000005,-69.97987499999999,0,0.0,1669,1571.5,97.5,0.0,1.3287387,
1_1_1_2_2460,40435.39691921202,5721.0166653205515,9442.893376396514,256,1,34,-12.948625000000007,-69.990875,1,-52.5,1669,1571.5,97.5,31.5,1.3286543,
1_1_1_2_2461,5637.56957014307,11430.960869259034,4802.6208358122685,576,1,11,-13.064875,-70.475375,0,29.0,1669,1571.5,97.5,8.5,5.979121,
1_1_1_2_2462,10656.231242938497,32223.770015040744,469.06478499453857,278,1,34,-12.718625000000003,-70.51112499999999,0,42.5,1669,1571.5,97.5,-5.4,2.996729,
1_1_1_2_2463,35920.56825124783,12249.435860470485,14310.247915088557,260,1,24,-13.007374999999996,-70.044375,0,2.0,1669,1571.5,97.5,0.4,1.3288157,
1_1_1_2_2464,29636.530030769616,7629.718433149459,12848.05390553312,268,1,31,-12.981375,-70.096625,0,-119.5,1669,1571.5,97.5,79.8,5.0943522,
1_1_1_2_2465,33618.962082693426,1353.2039851369877,1495.4658049025436,253,1,41,-12.874375,-70.053625,1,-9.5,1669,1571.5,97.5,15.9,0.0,
1_1_1_2_2466,8898.808355076586,29956.30726973282,2682.9135738049476,274,1,31,-12.731875000000002,-70.495125,0,39.0,1669,1571.5,97.5,-7.4,2.6547096,
1_1_1_2_2467,1800.2370353097342,4759.435114217371,3550.2326786781045,402,1,21,-13.028374999999997,-70.392625,0,-95.5,1669,1571.5,97.5,63.3,3.0000734,
1_1_1_2_2468,37248.7476293149,29582.149884046747,19006.156489238118,245,1,21,-12.606875000000002,-70.045875,1,-6.5,1669,1571.5,97.5,3.9,1.8543341,
1_1_1_2_2469,38686.982714963575,7233.58056720637,9585.352672257945,257,1,24,-12.958875000000006,-70.00812499999999,1,-106.0,1669,1571.5,97.5,63.6,1.3286824,
1_1_1_2_2470,20397.05072214918,34357.29700447808,3673.825441635782,306,1,24,-12.779875000000004,-70.592375,0,-127.5,1669,1571.5,97.5,87.7,3.3991597,
1_1_1_2_2471,41523.391900786344,11537.660531665217,14698.576229562832,252,1,31,-13.001874999999998,-69.989875,0,-7.5,1669,1571.5,97.5,8.9,2.938214,
1_1_1_2_2472,38079.198609167586,2847.3759765408968,5349.898565043079,253,1,34,-12.916875000000005,-70.010625,1,-67.0,1669,1571.5,97.5,40.4,2.9988604,
1_1_1_2_2473,19714.90130685575,14995.81014058667,12068.450910677098,284,1,31,-13.053875000000005,-70.192875,0,0.0,1669,1571.5,97.5,0.0,3.7047918,
1_1_1_2_2474,14051.925111809427,12748.074332674965,6133.825351841982,318,1,31,-13.096625000000003,-70.238625,1,19.0,1669,1571.5,97.5,-2.0,1.8543341,
1_1_1_2_2475,11973.240677181791,30024.32482905609,1919.0494730795645,290,1,24,-12.757374999999996,-70.518875,0,65.0,1669,1571.5,97.5,-9.2,2.7802885,
1_1_1_2_2476,2892.0217983115513,21912.670332160284,3138.4554436890585,401,1,31,-12.974374999999995,-70.548125,1,0.0,1669,1571.5,97.5,0.0,7.581263,
1_1_1_2_2477,9996.765801607413,25800.716956153334,624.6477249405759,314,1,31,-12.915625000000006,-70.575625,0,84.5,1669,1571.5,97.5,1.7,7.4830723,
1_1_1_2_2478,14947.71718643256,26157.969704623356,572.0881932699767,290,1,21,-12.813375000000008,-70.52262499999999,0,-33.5,1669,1571.5,97.5,27.3,1.8543341,
1_1_1_2_2479,3912.6585017361913,11753.267585413267,3969.7445088770232,482,1,21,-13.050624999999997,-70.468125,0,-25.5,1669,1571.5,97.5,25.7,10.39821,
1_1_1_2_2480,26743.47433607554,8877.638566605823,11279.391893025104,283,1,21,-12.994625,-70.12837499999999,0,-17.5,1669,1571.5,97.5,14.4,7.900012,
1_1_1_2_2481,45223.07479858353,20228.829242433465,12168.966253575694,234,1,24,-12.702624999999998,-69.975375,1,-26.0,1669,1571.5,97.5,15.6,1.3279886,
1_1_1_2_2482,40842.25196754753,3834.8462870005465,8330.067711482354,257,1,34,-12.931624999999997,-69.985875,1,0.0,1669,1571.5,97.5,0.0,2.1162548,
1_1_1_2_2483,11532.524317730185,34323.856780673275,225.98104211744038,277,1,21,-12.696375000000003,-70.515625,1,69.0,1669,1571.5,97.5,-13.8,3.3662498,
1_1_1_2_2484,14717.30365709217,22174.202739040258,3883.8372497717824,297,1,24,-12.855125000000001,-70.510125,0,0.0,1669,1571.5,97.5,0.0,0.9512476,
1_1_1_2_2485,39914.840116566505,5764.654098453513,9141.32841050154,255,1,34,-12.948374999999999,-69.995625,1,-88.5,1669,1571.5,97.5,53.1,3.9802601,
1_1_1_2_2486,12841.981265786466,10465.45329930571,4479.281526439595,272,1,21,-12.816625000000002,-70.255375,0,-3.0,1669,1571.5,97.5,2.2,1.8543341,
1_1_1_2_2487,12661.369762574997,33757.32212365858,1211.3296296548215,284,1,34,-12.717375000000004,-70.529375,1,119.5,1669,1571.5,97.5,-19.1,4.669411,
1_1_1_2_2488,15255.871542731353,31614.754049179122,4856.360331456605,411,1,21,-12.893124999999998,-70.627625,0,4.0,1669,1571.5,97.5,5.6,2.7802885,
1_1_1_2_2489,40985.28621814244,4410.028027932853,8826.051220926543,257,1,24,-12.936875,-69.984875,1,-10.5,1669,1571.5,97.5,6.3,2.116291,
1_1_1_2_2490,10928.374441559756,31092.31255624278,1201.0146828547174,276,1,41,-12.735875000000007,-70.513375,0,30.0,1669,1571.5,97.5,-3.2,1.8543341,
1_1_1_2_2491,39055.07300432674,3445.430241273991,6537.095036014674,255,1,34,-12.923874999999995,-70.001875,0,-92.0,1669,1571.5,97.5,55.2,2.9381177,
1_1_1_2_2492,30959.929903040742,1866.9145578817108,6051.199818075855,260,1,41,-12.917874999999995,-70.075625,0,-90.5,1669,1571.5,97.5,59.6,2.93811,
1_1_1_2_2493,44153.890661093275,13022.753752039345,7462.981694047361,233,1,21,-12.772125000000003,-69.973125,1,0.0,1669,1571.5,97.5,0.0,3.7985148,
1_1_1_2_2494,6135.107442398458,16553.452070783205,6443.902171817257,452,1,31,-13.031125000000003,-70.581125,0,78.0,1669,1571.5,97.5,-15.3,19.096682,
1_1_1_2_2495,42251.531867651946,9020.407529576134,13025.89000279087,250,1,34,-12.979375000000005,-69.978375,0,0.0,1669,1571.5,97.5,0.0,2.1165826,
1_1_1_2_2496,3578.7473651648447,30388.101317090805,4165.928623036684,287,1,34,-12.680625000000006,-70.431625,0,-109.0,1669,1571.5,97.5,70.9,0.0,
1_1_1_2_2497,38172.41090704194,3712.3616655032474,2385.98704043096,254,1,34,-12.848375000000004,-70.015625,0,-27.0,1669,1571.5,97.5,42.1,2.7802885,
1_1_1_2_2498,50052.4277843924,25994.167247361263,14625.954827880376,231,1,31,-12.655875000000009,-69.931125,0,68.5,1669,1571.5,97.5,-12.0,2.083445,
1_1_1_2_2499,40255.93217821882,4943.34062940934,8728.010645068814,254,1,24,-12.941375000000008,-69.991875,0,-153.5,1669,1571.5,97.5,92.1,3.9802034,
1_1_1_2_2500,39666.91993482073,1677.024513534057,5796.452304880452,250,1,41,-12.908375000000007,-69.99612499999999,0,-135.0,1669,1571.5,97.5,93.7,2.6556618,
1_1_1_2_2501,16384.776737934302,24979.148170298376,1193.5785829253825,281,1,31,-12.833375000000004,-70.52562499999999,0,3.0,1669,1571.5,97.5,10.8,5.299154,
1_1_1_2_2502,10584.591273586999,32735.092221105842,77.5087413165041,279,1,24,-12.710625000000007,-70.509625,1,81.0,1669,1571.5,97.5,-17.3,3.9085517,
1_1_1_2_2503,16353.34514248703,30312.65117616539,1662.8447501269932,250,1,34,-12.634625,-70.238125,1,0.0,1669,1571.5,97.5,0.0,2.0834093,
1_1_1_2_2504,9303.027120990866,31692.907258620813,1329.274836748883,276,1,24,-12.712874999999997,-70.498125,0,-33.5,1669,1571.5,97.5,52.4,2.9966667,
1_1_1_2_2505,4519.814349556358,2188.855556345692,891.8454172618792,303,1,31,-12.911874999999995,-70.316875,0,8.0,1669,1571.5,97.5,9.1,2.938103,
1_1_1_2_2506,13346.423901132861,33502.91836489538,1239.189573697482,289,1,21,-12.728125000000006,-70.535875,0,151.0,1669,1571.5,97.5,-23.4,5.298028,
1_1_1_2_2507,7560.888486841292,12261.542796889335,5249.823043055683,417,1,41,-13.067374999999998,-70.525375,0,0.0,1669,1571.5,97.5,4.2,10.267268,
1_1_1_2_2508,12099.60378566255,29159.603974362377,1611.7450578015296,283,1,41,-12.767375000000001,-70.516625,0,-1.5,1669,1571.5,97.5,2.1,5.976277,
1_1_1_2_2509,39413.477450517246,7380.762279164205,10170.924102659048,257,1,24,-12.962125,-70.001875,0,-52.5,1669,1571.5,97.5,31.5,1.3286916,
1_1_1_2_2510,32759.186552156025,14652.685313956998,6847.612135972779,256,1,34,-12.749875000000003,-70.08212499999999,0,0.0,1669,1571.5,97.5,0.0,2.6548064,
1_1_1_2_2511,15012.580238063572,31312.017853557816,4716.327458241144,408,1,21,-12.895875000000004,-70.627375,1,9.0,1669,1571.5,97.5,5.8,8.051122,
1_1_1_2_2512,15649.285547452027,26255.796084468184,279.38600282444133,296,1,21,-12.851124999999996,-70.552375,0,-1.0,1669,1571.5,97.5,4.4,4.7232966,
1_1_1_2_2513,48003.83477325015,10371.186419595397,8278.57270306905,239,1,31,-12.801625000000001,-69.93362499999999,0,-86.0,1669,1571.5,97.5,58.1,0.0,
1_1_1_2_2514,38432.446670244106,2483.6893831486523,5306.625662733093,254,1,41,-12.913875000000004,-70.007375,0,-102.5,1669,1571.5,97.5,61.5,1.9024179,
1_1_1_2_2515,30919.858251178142,2340.394053088169,6481.550531573055,262,1,34,-12.922624999999996,-70.076125,0,-132.5,1669,1571.5,97.5,100.2,2.9381158,
1_1_1_2_2516,1269126.293183609,12657.343502746095,17567.58905238637,244,1,34,-13.025625000000005,-69.896875,0,-37.5,1669,1571.5,97.5,32.7,3.3676538,
1_1_1_2_2517,16062.257697949772,27609.240131664043,1319.5679390991727,304,1,24,-12.851375000000004,-70.566875,0,-54.0,1669,1571.5,97.5,63.3,3.366906,
1_1_1_2_2518,12042.633873957657,33852.162582108016,920.7753898109165,280,1,34,-12.709375000000009,-70.522875,0,114.0,1669,1571.5,97.5,-4.1,2.1147475,
1_1_1_2_2519,14994.0132647381,24308.07198005579,11033.044254872191,354,1,21,-12.968874999999997,-70.669625,0,109.5,1669,1571.5,97.5,-16.0,2.9994247,
1_1_1_2_2520,19085.87200136505,29524.733052405332,3014.225872807923,307,1,24,-12.823374999999999,-70.569875,0,33.5,1669,1571.5,97.5,16.0,1.3283137,
1_1_1_2_2521,1269117.5145785273,13237.893056870646,17576.196246918524,243,1,24,-13.029125000000008,-69.88912499999999,1,-17.5,1669,1571.5,97.5,33.5,2.7802885,
1_1_1_2_2522,16504.219853011626,14166.57132171093,8685.28763148217,307,1,31,-13.074375000000003,-70.218375,1,10.5,1669,1571.5,97.5,-2.1,1.8543341,
1_1_1_2_2523,2458.113778071972,31060.38656167363,2984.5667845772127,285,1,34,-12.670625000000001,-70.425375,0,-68.0,1669,1571.5,97.5,46.4,1.3279033,
1_1_1_2_2524,6678.116697842655,3859.437004183099,7388.618003062428,354,1,31,-12.980874999999997,-70.38312499999999,0,25.0,1669,1571.5,97.5,-2.0,18.460018,
1_1_1_2_2525,2195.0942194361837,9119.285942814357,3077.521401142046,435,1,21,-13.052875,-70.438875,1,-15.5,1669,1571.5,97.5,26.9,2.0841305,
1_1_1_2_2526,1269113.7965627757,12899.13105280427,19348.265333870902,239,1,31,-13.030625,-69.92162499999999,0,-43.0,1669,1571.5,97.5,43.9,4.6273675,
1_1_1_2_2527,36235.09120144722,5439.8071407464095,6723.192620099324,254,1,34,-12.937375000000003,-70.028375,0,-214.0,1669,1571.5,97.5,135.0,2.083929,
1_1_1_2_2528,39043.56876314446,14016.679126120043,5139.283113393997,247,1,24,-12.749625000000009,-70.023875,0,-30.5,1669,1571.5,97.5,19.8,2.7802885,
1_1_1_2_2529,3716.616051853095,6137.111868594745,61.23166927152439,418,1,31,-13.082625000000007,-70.427875,1,-85.0,1669,1571.5,97.5,53.3,10.895699,
1_1_1_2_2530,38861.6941737092,3482.689643291411,6376.913661344199,251,1,41,-12.923375000000007,-70.003625,0,-158.5,1669,1571.5,97.5,99.3,3.4005206,
1_1_1_2_2531,34602.378846453554,12710.0918682677,15431.285333438438,260,1,21,-13.016125000000002,-70.05987499999999,0,9.0,1669,1571.5,97.5,12.0,1.3288394,
1_1_1_2_2532,16688.60646660593,14359.20332057625,8862.459008177746,308,1,31,-13.074624999999997,-70.216625,0,9.5,1669,1571.5,97.5,-1.9,3.367867,
1_1_1_2_2533,33456.38272383895,10604.658661101801,13510.72932978698,261,1,24,-12.997375000000005,-70.064875,0,-2.5,1669,1571.5,97.5,10.6,2.8532736,
1_1_1_2_2534,14414.534787157994,22039.081462073107,4048.7275033097903,302,1,31,-12.857875000000007,-70.510625,1,0.0,1669,1571.5,97.5,0.0,2.6553874,
1_1_1_2_2535,16408.637587469857,28161.15654778558,1507.6604332320967,296,1,24,-12.806375000000003,-70.540875,0,-22.0,1669,1571.5,97.5,39.5,2.0837023,
1_1_1_2_2536,9374.24845701836,26215.47525909421,3607.437454876346,322,1,31,-12.941375000000008,-70.60012499999999,0,20.0,1669,1571.5,97.5,1.0,4.1623726,
1_1_1_2_2537,11240.148635500535,19993.458709255166,5454.641010173421,311,1,41,-12.844125000000005,-70.474125,0,-28.0,1669,1571.5,97.5,22.9,4.745588,
1_1_1_2_2538,1231.812139183664,34639.00746381611,877.0387320409516,278,1,21,-12.634625,-70.424875,1,-41.0,1669,1571.5,97.5,26.4,6.319866,
1_1_1_2_2539,2584.2124062625257,8229.92726420525,2181.186657277804,436,1,21,-13.059125000000009,-70.433125,1,119.0,1669,1571.5,97.5,-21.3,2.853983,
1_1_1_2_2540,1269608.2487009126,7466.35423599715,8072.158499092585,239,1,42,-12.831125,-69.92162499999999,0,19.5,1669,1571.5,97.5,11.9,4.834307,
1_1_1_2_2541,39171.70524533484,2223.0401353735037,5679.301252582955,254,1,34,-12.912125000000003,-70.000625,0,-152.5,1669,1571.5,97.5,96.7,1.8543341,
1_1_1_2_2542,11803.915716591033,32343.62772050123,5902.148778815678,249,1,21,-12.618375,-70.278125,0,-10.0,1669,1571.5,97.5,12.5,2.9377468,
1_1_1_2_2543,4620.391405576226,35926.19068046433,572.2818536521416,255,1,31,-12.637124999999997,-70.457375,1,0.0,1669,1571.5,97.5,1.5,2.6542041,
1_1_1_2_2544,14488.003385053687,28383.238035353203,790.7895154845522,292,1,24,-12.791125000000008,-70.529375,0,-2.0,1669,1571.5,97.5,29.8,3.978985,
1_1_1_2_2545,1269106.9285328132,13960.511418678218,17684.889532234407,239,1,21,-13.033375000000007,-69.880625,1,-15.5,1669,1571.5,97.5,9.7,5.000381,
1_1_1_2_2546,31257.42794714126,1132.427583123118,5117.285847015337,257,1,41,-12.908625,-70.072875,0,-47.0,1669,1571.5,97.5,28.2,2.6556633,
1_1_1_2_2547,1269819.0434928706,15165.031339316809,2409.1655824602294,234,1,21,-12.745125000000002,-69.862875,1,-59.5,1669,1571.5,97.5,35.7,0.92740995,
1_1_1_2_2548,8366.684487371222,30411.341961991733,2495.469957204857,282,1,24,-12.721625000000003,-70.490375,1,69.0,1669,1571.5,97.5,-17.0,2.0835571,
1_1_1_2_2549,16724.840442640616,14438.959198407494,8886.94543886697,308,1,21,-13.075625000000002,-70.21612499999999,1,7.5,1669,1571.5,97.5,-1.3,3.4019842,
1_1_1_2_2550,31722.96607747973,2029.6430359231852,5369.581379974326,263,1,24,-12.915625000000006,-70.068625,0,-119.0,1669,1571.5,97.5,71.4,3.36718,
1_1_1_2_2551,7556.821628663826,5756.581264219459,606.1649928321135,445,1,31,-13.080624999999998,-70.300625,0,116.5,1669,1571.5,97.5,-16.7,2.0841794,
1_1_1_2_2552,9645.50060547278,25926.01858718772,735.2191557836684,286,1,34,-12.776624999999996,-70.486375,0,-29.0,1669,1571.5,97.5,36.0,0.92740995,
1_1_1_2_2553,33833.25422206506,1309.5224270001663,1287.8520547947512,258,1,24,-12.872625,-70.051875,1,-21.5,1669,1571.5,97.5,29.4,1.328447,
1_1_1_2_2554,1269118.805553671,13098.933388701189,17652.942717453465,244,1,21,-13.028625000000005,-69.892125,1,1.0,1669,1571.5,97.5,16.5,2.084088,
1_1_1_2_2555,1212.7812002773187,9053.850919338383,3041.7137907118963,311,1,42,-12.890875000000008,-70.378125,1,-11.0,1669,1571.5,97.5,7.4,3.4002106,
1_1_1_2_2556,34594.57315077576,12745.055486559042,15489.560768238998,260,1,21,-13.016625000000005,-70.060125,0,13.5,1669,1571.5,97.5,8.6,5.983533,
1_1_1_2_2557,15434.356853799174,23561.86905311338,2647.8584283399223,290,1,31,-12.839124999999996,-70.513625,0,-1.5,1669,1571.5,97.5,0.9,2.9980202,
1_1_1_2_2558,3796.375514020844,34009.966854896986,1425.1404022115241,277,1,31,-12.652124999999998,-70.448375,0,-13.5,1669,1571.5,97.5,8.3,2.7802885,
1_1_1_2_2559,47882.881949598595,10715.898123350506,8433.021080179826,247,1,21,-12.798124999999999,-69.935375,1,12.5,1669,1571.5,97.5,11.1,0.92740995,
1_1_1_2_2560,12741.991919674674,30723.708226188595,1339.292310902653,286,1,41,-12.756625,-70.526375,0,-30.5,1669,1571.5,97.5,35.9,2.083617,
1_1_1_2_2561,3058.394400362142,8160.50352869588,1974.7389871531914,449,1,21,-13.062875000000005,-70.435875,1,55.5,1669,1571.5,97.5,-0.1,3.8245032,
1_1_1_2_2562,26251.926855883692,8304.510849132497,10600.979753486263,282,1,21,-12.988875000000007,-70.131125,0,49.5,1669,1571.5,97.5,-7.1,3.7047918,
1_1_1_2_2563,18155.61054455634,29578.822043579046,3448.5288583135116,310,1,24,-12.835125000000005,-70.578125,0,70.5,1669,1571.5,97.5,-15.1,0.0,
1_1_1_2_2564,13482.729941155749,29786.716729090575,3757.729411909522,334,1,41,-12.909374999999997,-70.621375,0,-24.0,1669,1571.5,97.5,25.2,7.623323,
1_1_1_2_2565,13388.88858600143,28598.088150737985,2209.4200097491607,336,1,31,-12.890625,-70.594625,0,-24.5,1669,1571.5,97.5,14.7,3.7047918,
1_1_1_2_2566,35295.4225591839,5956.532855226731,7423.786583813169,253,1,34,-12.944625000000002,-70.03762499999999,0,-119.5,1669,1571.5,97.5,71.7,1.8543341,
1_1_1_2_2567,10635.439725358487,32753.297192091843,61.27601040116429,283,1,24,-12.710875000000001,-70.510125,0,76.0,1669,1571.5,97.5,-16.8,6.0081353,
1_1_1_2_2568,16961.65083066407,14497.744626842365,9164.679544123972,300,1,31,-13.071624999999997,-70.214625,0,0.0,1669,1571.5,97.5,0.0,5.7682123,
1_1_1_2_2569,34940.57461275545,27873.042751116467,16609.261741911592,239,1,24,-12.623874999999998,-70.067125,1,-36.5,1669,1571.5,97.5,21.9,0.92740995,
1_1_1_2_2570,29969.625645078588,13655.655931550797,7058.234809288147,249,1,31,-12.770125000000007,-70.104375,0,2.5,1669,1571.5,97.5,-0.5,1.8543341,
1_1_1_2_2571,1269108.7875521106,13119.083624499328,19737.79741722523,232,1,42,-13.032624999999996,-69.925125,0,-43.5,1669,1571.5,97.5,43.8,4.671584,
1_1_1_2_2572,16788.07421758069,14413.207411484598,8971.173411139798,304,1,41,-13.073625000000007,-70.215875,0,7.5,1669,1571.5,97.5,-1.1,9.875019,
1_1_1_2_2573,39018.12577998762,9666.516860659129,11956.229369542958,261,1,24,-12.981875000000002,-70.008875,1,0.0,1669,1571.5,97.5,0.0,2.1165998,
1_1_1_2_2574,15512.949533374906,29302.11006589739,1611.6735811502695,291,1,41,-12.790374999999997,-70.540375,0,-101.0,1669,1571.5,97.5,62.0,4.669908,
1_1_1_2_2575,48121.58914401415,12913.636334752133,20019.51851034656,249,1,21,-13.030375000000006,-69.933125,1,-16.0,1669,1571.5,97.5,14.5,2.084091,
1_1_1_2_2576,39797.428969185596,27518.68279054896,18518.679689261644,244,1,21,-12.626125000000002,-70.022875,0,13.0,1669,1571.5,97.5,17.7,9.242473,
1_1_1_2_2577,11906.141379866654,25282.145815115946,747.7100063534486,308,1,21,-12.890124999999998,-70.562125,0,55.5,1669,1571.5,97.5,16.0,2.0838466,
1_1_1_2_2578,14890.047745463498,23502.700408795907,2822.016596279642,297,1,21,-12.834625000000003,-70.509125,0,-103.5,1669,1571.5,97.5,67.5,3.910359,
1_1_1_2_2579,14545.31270262439,24199.422221198663,10638.698568200747,350,1,21,-12.968625000000003,-70.665375,1,-21.0,1669,1571.5,97.5,29.7,2.7802885,
1_1_1_2_2580,3094.905660623073,6584.077456272466,603.075698529412,462,1,21,-13.071124999999995,-70.423875,0,-6.5,1669,1571.5,97.5,4.8,0.9520737,
1_1_1_2_2581,17488.043435034946,27372.236104819618,849.3257342986226,300,1,24,-12.821875000000006,-70.544375,0,-25.0,1669,1571.5,97.5,15.0,2.083729,
1_1_1_2_2582,26791.156733015796,7936.523325739048,10831.059452271627,267,1,31,-12.986374999999995,-70.125125,0,11.5,1669,1571.5,97.5,25.0,4.7233996,
1_1_1_2_2583,1498.1288742632817,4952.480915092503,348.5405589601221,462,1,21,-13.077124999999995,-70.40837499999999,0,-19.0,1669,1571.5,97.5,27.2,2.8541915,
1_1_1_2_2584,39749.31869255393,11661.159831130766,14062.89390550745,256,1,24,-13.001125000000002,-70.00637499999999,0,0.0,1669,1571.5,97.5,0.0,2.08404,
1_1_1_2_2585,47077.71537149101,10723.761854834984,9246.596079292576,245,1,24,-12.797125000000008,-69.942875,1,0.0,1669,1571.5,97.5,0.0,1.9015347,
1_1_1_2_2586,36608.71144073933,13316.072056115576,15283.634248144475,258,1,21,-13.016374999999996,-70.04062499999999,0,7.0,1669,1571.5,97.5,0.3,1.903201,
1_1_1_2_2587,17067.51277115689,14495.02317267859,9300.530214561568,298,1,31,-13.069125,-70.214125,0,5.5,1669,1571.5,97.5,-1.1,1.8543341,
1_1_1_2_2588,24204.374929123755,14534.421167031198,5046.928718222242,257,1,31,-12.779624999999996,-70.156125,0,-2.0,1669,1571.5,97.5,1.2,3.7047918,
1_1_1_2_2589,39363.06895380382,7613.0457728463125,10340.847624353039,257,1,24,-12.964124999999996,-70.002625,1,-2.0,1669,1571.5,97.5,1.2,2.9993732,
1_1_1_2_2590,26497.693765129927,9032.37808635674,11180.142066656184,275,1,31,-12.995625000000004,-70.131125,0,-28.5,1669,1571.5,97.5,33.9,1.9030414,
1_1_1_2_2591,15452.703186530054,24016.130814103908,2141.9881406539457,293,1,31,-12.848875000000007,-70.526375,0,-47.5,1669,1571.5,97.5,37.1,2.0837755,
1_1_1_2_2592,13261.336909428333,29741.916509526884,4940.8889613132715,248,1,21,-12.641125000000002,-70.268125,1,6.0,1669,1571.5,97.5,-1.6,2.6542249,
