system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,sand,slope,type,.geo
1167,215,0.43163612124707473,36,9,985.2578313013425,10576.12691736751,21042.20368706216,9174.069508547242,25922.14093462894,6749.399812437028,2817.089351798346,985.2578313013425,20753.92102260438,21,-12596,-69391,1,39,2.548852,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.39175199842458,-12.596530873406897]}"
1168,577,0.13611913478246235,40,3,3860.083665958955,9403.268542128882,13228.109761168284,3860.083665958955,11370.230148286357,29797.05779088204,223.6086429351793,7311.011019947177,11708.640506929394,31,-13175,-70642,1,33,26.39044,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64193325439135,-13.17482175444591]}"
1169,214,0.5579486664707523,37,8,1170.8918671886136,6541.4700024511885,35691.56491942404,6714.348879379403,23042.190253695502,1208.7401103201942,282.9446583477059,1170.8918671886136,9283.43105665108,21,-12666,-69521,1,34,2.365598,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52170844583603,-12.666841470585766]}"
1170,231,0.6675370038629147,33,12,11495.952741022735,29281.723851638806,28630.981778001704,34967.22332505761,40406.971310581306,3467.7341454493917,100.02154553051308,11495.952741022735,3806.0793814386607,21,-12571,-70124,1,40,2.3380938,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12445299726635,-12.571850738613572]}"
1171,209,0.48962775204697145,33,9,2003.2597916817356,11628.96266651582,18675.788224245716,8731.433929254546,24190.591604582296,4319.048111997596,2746.9500402150566,2003.2597916817356,18359.089089263114,24,-12593,-69369,1,37,2.7511282,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36965068028269,-12.592945200599011]}"
1172,194,0.4335191098884086,30,9,2377.884713961261,17225.780940320423,16199.11156351686,11722.003312580844,23873.982649176975,3355.3886595505783,5517.548711625141,2377.884713961261,13737.347101131032,41,-12552,-69336,1,35,2.3655555,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.33645387299471,-12.552296103352901]}"
1173,206,0.4576712740054145,32,9,3042.5338906224097,21829.58971398809,23371.216784002576,19249.953540021044,31602.477101227265,1655.921860772535,141.47495223316034,3042.5338906224097,13805.592388105752,21,-12495,-69380,1,36,0.46373534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38055516294371,-12.49526716938152]}"
1174,648,0.5819890755041406,39,1,3827.254111396724,7432.4950235698525,3827.254111396724,19053.275593754544,10252.06053831375,27738.57109729215,0.0,8901.600949429863,6007.059407122851,41,-13196,-70803,1,33,10.267446,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80351635855872,-13.196332755887688]}"
1175,210,0.6643189183514302,34,8,4501.582851502937,12302.699765042998,41109.95366397178,12485.576033045216,28774.8531997131,3290.533861807704,949.0169924469873,4501.582851502937,9324.75935121158,31,-12634,-69575,1,38,0.6639921,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.57596865524607,-12.634176407067832]}"
1176,214,0.5136775684866497,33,8,3105.961298832255,10012.626977093567,33478.093491931286,10180.626653099735,26664.87573931968,500.1813879968321,1811.7340428957834,3105.961298832255,13451.810960142944,24,-12628,-69505,1,36,1.3277897,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.5059764549352,-12.62798850757983]}"
1177,189,0.5539973040457259,29,9,1789.5400072364966,16242.2938521951,16260.46007754989,11009.67132158699,23653.935110235227,2600.996518013577,4852.632319949368,1789.5400072364966,14282.72676937951,21,-12560,-69340,1,41,3.7047918,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.34014664200629,-12.560430035719573]}"
1178,198,0.43551420815682257,36,9,985.2575909414818,10640.74436249131,21247.83947723145,9333.581201862327,26143.369232973062,6925.763176372356,2786.7292950809733,985.2575909414818,20910.76179755538,31,-12595,-69393,1,39,6.006589,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.39359196121994,-12.595623892369645]}"
1179,696,0.4571284579166363,38,1,4967.495464658851,7461.970203725626,4967.495464658851,18385.737883599184,10955.847634377513,27881.971500433334,0.0,10552.819464132708,7705.219201259178,42,-13195,-70819,1,37,18.622635,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81919756739708,-13.196221829722914]}"
1180,209,0.7120908917625575,34,13,7376.139401523206,13326.747195783091,45917.65027032259,13292.537918194577,28886.39967496193,7481.879000552351,0.0,7376.139401523206,8341.335011578818,21,-12647,-69618,1,34,4.7916193,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.61927783156662,-12.647643095032826]}"
1181,234,0.6549620559903173,37,7,8131.85502469013,25749.00724121617,25079.62216109254,35495.99569440071,36859.27406150073,1649.5798754910293,2602.4550197616886,8131.85502469013,854.5752834239136,31,-12576,-70157,1,39,5.196284,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.15669200928407,-12.57713830114858]}"
1182,212,0.5961918915120443,32,8,2928.518673176018,8762.745242310804,33485.27169427557,8921.756787526841,25378.47983066805,1649.8407972437826,1414.7268121884877,2928.518673176018,12598.219710848534,21,-12639,-69504,1,39,4.048415,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50507876554562,-12.639745650631163]}"
1183,212,0.4307996824414941,31,9,1253.469741389127,10871.48765927558,21061.456457132852,9457.671026944543,26095.865846552206,6693.566394686625,2530.7777954613084,1253.469741389127,20657.497978043964,21,-12593,-69391,1,38,0.663939,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3917478803445,-12.593818038976321]}"
1184,211,0.6779963616875906,30,8,2285.5098130326965,9871.490318359673,48990.64681768587,9864.899014605237,23408.180730574393,4021.3189184333537,1432.2695842994694,2285.5098130326965,5694.037774011954,21,-12700,-69639,1,42,2.354787,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.63966894687832,-12.700945249226235]}"
1185,205,0.6543843861233056,34,9,3678.3487580621686,22522.972354067955,23750.311706322107,19687.14318195995,32072.249978853284,1063.4174435186249,100.03789809211057,3678.3487580621686,13401.345067097625,31,-12488,-69380,1,41,5.681126,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38054590763352,-12.488937165490249]}"
1186,217,0.2982577977317023,36,8,412.46199043631583,4812.1720892749545,30686.337239427503,4966.700067995821,21792.857975139686,5241.1989692953075,1104.941760873339,412.46199043631583,13702.110459984522,21,-12666,-69474,1,36,0.6640358,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.47474206086392,-12.6669294095843]}"
1187,239,0.6348402347347405,33,12,14559.407950837362,31851.392040030136,32375.553715854854,31950.02402951096,44192.621398866075,1170.7361170067584,3360.8234890297435,14559.407950837362,3406.6516563647215,21,-12592,-70087,1,42,1.9910954,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08771944904244,-12.59189371822368]}"
1188,210,0.2818495998910749,34,9,707.3745540840616,8196.39263860223,20149.623462333686,6326.950353942253,23631.392490685525,7024.054791421449,5402.044915541822,707.3745540840616,20982.68960697313,34,-12620,-69383,1,34,0.92740995,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38350227506835,-12.620958389852875]}"
1189,245,0.6812416221648664,32,6,3041.6991976178483,100.01045355517842,3041.6991976178483,37445.73553835989,7732.560955067093,3890.136682834269,3711.182973065369,3384.138588955513,3384.138588955513,34,-12608,-70422,1,42,1.3909631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42286296826462,-12.608402189873038]}"
1190,185,0.5759015383941205,33,9,1700.6551374350931,14140.863948740789,13346.805607405655,8130.247095986498,20423.547940275952,806.5364740570478,4419.847049107017,1700.6551374350931,12636.574082981808,41,-12580,-69318,1,41,4.047785,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.31807793677007,-12.58035146082971]}"
1191,201,0.5696095202872972,32,9,500.19634816614763,8685.575083057973,7519.599949361501,4835.116376572543,17299.853114780155,11544.028907702674,5328.4412321844875,500.19634816614763,1747.1107343178762,21,-12541,-69226,1,38,0.46373534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.22598150720292,-12.54156031239127]}"
1192,219,0.7848329906320256,30,13,5992.878002506783,12591.605961258227,47112.83825526537,12525.070723782048,27540.138585536326,5820.927424730905,1421.7537826077253,5992.878002506783,7244.717477116839,21,-12663,-69628,1,37,2.083459,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62852587506025,-12.663897866014429]}"
1193,216,0.48685616460263975,37,13,7784.601876460992,17780.57413566137,53674.60180307582,17764.809215658635,29914.061074497222,3202.619960184942,1414.68083856395,7784.601876460992,12084.554489874668,31,-12646,-69690,1,35,2.1143205,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.69109650697774,-12.645658035210893]}"
1194,234,0.6797662414159151,34,12,10263.296355416303,29017.265970089364,28131.65444028935,32047.63987783278,39949.16287947105,1280.900014699137,707.2587168625954,10263.296355416303,4884.6955254116465,21,-12600,-70126,1,35,7.804878,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12641609862808,-12.599870858265332]}"
1195,218,0.254371476347315,33,8,100.0367510592982,5126.334480223174,30409.197848369004,5283.039230198134,22072.106577434446,4941.450982505037,1300.4777637708767,100.0367510592982,14051.157922981383,21,-12663,-69472,1,35,1.4990962,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4728935686459,-12.663315634513538]}"
1196,655,0.5760013664393674,40,1,3635.671338292025,7298.792161421299,3635.671338292025,19230.106984968137,10089.371364183899,27628.619705675133,0.0,8735.5060680893,5803.031530615054,41,-13195,-70802,1,33,12.335969,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80166487734171,-13.195441934727201]}"
1197,218,0.6049052690508796,33,8,707.3450443162446,10522.574812913395,50989.422701915435,10513.06072885874,23244.22348616123,2010.6523952905186,1781.0493127077857,707.3450443162446,7573.548377308849,31,-12702,-69658,1,37,1.7007132,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.65809374884314,-12.702708681619075]}"
1198,198,0.5769990045304914,33,9,1063.4354994655,12911.310483652442,12363.291466346489,2997.8513917132177,17495.778593695377,18816.488129959904,4116.237369376879,1063.4354994655,7423.180751321962,21,-12481,-69169,1,34,4.6514688,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.1697925146342,-12.4819178196135]}"
1199,204,0.6916293943517406,32,8,2928.4395108572758,12749.868473586308,51178.59539000411,12749.868473586308,25479.519075990233,1703.5106214814161,1500.5038216379191,2928.4395108572758,8859.610706741014,42,-12682,-69663,1,38,1.3909631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66356825509487,-12.682801821578444]}"
1200,550,0.6935401105032806,32,3,3176.3555188038913,4779.9860007109,3176.3555188038913,14159.265033161038,5700.660833232133,24277.670258464073,499.98102991357337,6525.087668083233,4016.0647496326787,41,-13159,-70735,1,39,3.824596,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73591647185368,-13.159740676109415]}"
1201,193,0.4186934108176997,32,9,900.3371292405209,10143.818054011546,23925.898603201993,9882.971885078394,27397.847493005724,8068.379207265023,3385.052388494388,900.3371292405209,22758.68677433702,41,-12599,-69418,1,38,2.354177,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.41845581512035,-12.599203261992312]}"
1202,684,0.576436575099809,40,1,3811.5471199062495,7825.670039828258,3811.5471199062495,18693.02769605054,10627.493004584854,28137.965233895404,99.99274387736843,8806.744191797876,6040.257003955057,41,-13200,-70803,1,35,12.802369,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80354288537258,-13.199947984510231]}"
1203,203,0.5493352570615432,31,13,8008.374483938674,14235.140278550121,46141.33393715444,14205.232640650416,29831.21497483802,7722.756955906356,700.2405836567887,8008.374483938674,9288.125180842471,42,-12639,-69621,1,35,1.9912857,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62202060111193,-12.639498477932667]}"
1204,247,0.5816020873347924,36,7,761.7181596151559,19638.80392691183,18603.439955338235,33066.6648546444,30407.102793475227,2500.4623595884723,3008.8781618684316,761.7181596151559,1216.7774999460667,21,-12612,-70213,1,34,2.3542602,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21392847726938,-12.613049580753648]}"
1205,205,0.43719157085932936,32,9,1118.462177099236,15482.68410561482,16338.43178082403,10444.304971976653,23491.75313823582,2140.913075962713,4430.013936935788,1118.462177099236,14727.73055811988,21,-12566,-69343,1,35,5.1748357,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.34291667435996,-12.56675651574782]}"
1206,215,0.5307155946121608,33,13,8338.331217935638,14816.234908876144,46095.00799300289,14792.238801141631,30473.562312273243,8107.72236050298,1400.4811673135773,8338.331217935638,9940.215478046743,31,-12633,-69621,1,34,0.46373534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62200529304634,-12.633168776827791]}"
1207,243,0.7192687489428371,35,7,2025.2267788717822,20558.673507706775,19610.066722236974,33939.26158123785,31425.175175324075,2474.328992847101,2530.298277871603,2025.2267788717822,894.5955353538268,21,-12605,-70204,1,37,3.2427514,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.20468921454122,-12.605858478002997]}"
1208,201,0.5078890685420858,33,9,1628.497804007193,15097.759437583984,21285.736103704814,13223.925868773333,28106.534417757066,6756.8127060998595,1503.8982704333762,1628.497804007193,19013.767023548524,21,-12556,-69387,1,31,10.2724905,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38708769556453,-12.555844979303702]}"
1209,214,0.5356014229735594,31,8,2404.966696348803,0.0,61961.483130257395,7040.818491987234,200.06685406071142,2302.942434673927,1903.265751671157,2404.966696348803,24763.476402340948,31,-12926,-69672,1,42,5.690768,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.67250115304095,-12.926016867547718]}"
1210,218,0.7204240834547342,35,13,3552.2393802019888,13572.497806376743,52644.61943906318,13537.06234233822,25734.23981683149,200.06663928863802,100.03331964431901,3552.2393802019888,10272.793656155716,21,-12681,-69677,1,34,3.908136,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.677379938018,-12.681862742627183]}"
1211,204,0.4543142258258954,30,9,2147.9073818704915,12469.890688111002,18774.394057195128,9567.108216027846,24712.63085408894,4202.787604952664,2052.6085604283517,2147.9073818704915,18064.8278909728,31,-12584,-69369,1,39,1.0420067,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36963902915895,-12.584806672492766]}"
1212,213,0.7363312653325564,31,13,5782.149533650283,12867.601156146853,43548.12276226367,12940.110549232846,28883.043765218972,5758.73816999409,1100.382731268279,5782.149533650283,8649.973388856735,21,-12639,-69598,1,36,2.7802885,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.59807995843447,-12.639553255032611]}"
1213,212,0.6613547309860895,31,13,2943.7628619013076,11974.764224502373,54067.515726794656,11930.81230678803,23424.846833060485,900.2982074316751,1063.3668022158147,2943.7628619013076,10596.432040976031,41,-12704,-69686,1,36,4.3693466,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68664989505777,-12.70444479903339]}"
1214,249,0.5332970866300647,37,7,8387.623754501052,11612.605876005837,11262.330272375362,37454.81709457264,22831.660757665548,4926.222580050878,1131.5496564446478,8387.623754501052,3669.3670959397923,24,-12575,-70287,1,33,1.8998816,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28738597151572,-12.575637898462968]}"
1215,217,0.5665195177791478,33,8,1993.2025835480197,8863.209531717333,35848.20777173264,9028.211662356644,25375.637717663863,632.6830268783888,316.3415134391944,1993.2025835480197,10492.814819109552,24,-12646,-69526,1,38,0.6640084,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52627034626676,-12.64603449460607]}"
1216,208,0.36370642634735056,36,9,500.1894416509234,8453.645507368867,19937.93011002561,6449.922970485409,23586.889099965316,6744.9577163762215,5205.816382377624,500.1894416509234,20713.882938753675,24,-12619,-69381,1,34,3.8240879,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38165807617264,-12.619152473472825]}"
1217,217,0.7271188360759361,33,13,6800.142376798191,13212.13676135625,45084.62934436902,13192.808849256015,28941.812250998904,7340.109640806633,223.6840532180658,6800.142376798191,8450.995488987248,21,-12644,-69611,1,34,2.6542404,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.61190264269324,-12.644043137047355]}"
1218,200,0.38856420914673456,30,9,1000.3853749618195,13533.332262345695,13189.920886206066,7371.014318000738,19956.121149266928,400.1541499847278,4406.240509741553,1000.3853749618195,12974.192272245218,21,-12587,-69318,1,35,3.1232746,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.31808684509754,-12.587585749994245]}"
1219,218,0.6727910704057409,28,8,4244.103607322458,9522.210767125178,46201.31264904837,9487.995023111771,24474.33080222617,6793.51242656137,2640.9860905111627,4244.103607322458,4105.071902441996,21,-12690,-69615,1,41,1.7006532,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.61569654594201,-12.69015099899005]}"
1220,243,0.513164904151069,37,7,7735.227400314119,23919.804358967678,23435.399249602753,37823.903852672986,35123.34737465638,1081.8800571263955,1486.9019165937991,7735.227400314119,1923.9201643592503,31,-12561,-70175,1,36,2.3655589,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.17503080004875,-12.561688300618709]}"
1221,209,0.3799082754011556,32,9,1104.9514111913475,8408.515878983007,22616.46387279353,7841.952532468197,25580.30101029587,8880.274167888907,4541.5307748926325,1104.9514111913475,22942.659120373817,21,-12614,-69406,1,39,0.47520572,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.40651123426088,-12.614594409501489]}"
1222,217,0.8199652353447396,32,8,4385.599834481382,11944.875164901396,41761.61946496944,12112.09574676927,28251.71931300155,4116.051397449419,781.2989265929606,4385.599834481382,8550.512457801324,21,-12640,-69581,1,36,2.3749645,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.58150764769029,-12.640494168065555]}"
1223,607,0.598804297509958,41,1,538.4823227498396,4609.4798319646725,538.4823227498396,19342.505867149248,7105.884448738813,25000.214077384197,806.1746361337055,8359.493649216385,4750.4880667222305,41,-13172,-70785,1,32,6.756574,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78581301926802,-13.172052540938004]}"
1224,206,0.6077731651765532,36,8,1216.9902792724968,5109.675157372256,36425.46343066443,5324.508674057841,21608.00426660783,2236.872620667916,583.3050147516092,1216.9902792724968,8015.997749069415,41,-12681,-69525,1,38,9.979746,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52542356967692,-12.682206571240492]}"
1225,585,0.5959360482924703,42,1,1081.6121959292122,4300.951140490975,1081.6121959292122,16409.555663700285,6319.499371519917,24620.93380580287,499.97541443461245,6711.599644647993,3195.1519447743503,31,-13167,-70758,1,35,1.8543341,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7581037103744,-13.166820705624906]}"
1226,204,0.4367186199181649,36,9,400.1500499812539,10111.709420773337,23426.085710315143,9711.885724019114,27343.932404605897,8547.208814322077,3860.203792082259,400.1500499812539,23125.981411691617,21,-12599,-69414,1,38,3.9774506,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.41385242563352,-12.59921042548472]}"
1227,203,0.6632022904254053,30,8,1000.3568211049744,6486.910975864325,38374.084043018214,6710.5975612389575,22951.813336182073,1581.7030137886584,1216.9865976691156,1000.3568211049744,6587.940208029389,21,-12677,-69544,1,40,3.3786373,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.54475410058244,-12.677646372682666]}"
1228,248,0.6696784515041662,36,7,3711.4606996963644,17825.93530072695,17185.049365859595,36407.7658398214,28942.709665564424,824.7690443769699,424.3401725399682,3711.4606996963644,2907.409803859464,31,-12582,-70229,1,37,2.4191835,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2294311770412,-12.582238951730737]}"
1229,218,0.7986624536273809,34,13,6362.1934275814765,14429.881854538433,48475.1148254023,14359.321361944163,28609.722068279847,5001.699662286686,360.6776919369113,6362.1934275814765,9030.249808748285,21,-12654,-69642,1,29,3.3553534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.64231414012862,-12.653918269488651]}"
1230,208,0.8262389718341752,30,13,6092.258040916305,11374.06078540114,45553.61395150739,11326.893660233347,26815.40829561517,7303.204769301196,510.0779467088829,6092.258040916305,6267.14443468749,31,-12665,-69613,1,36,4.3290577,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.61379612985473,-12.665740738859217]}"
1231,202,0.4040957955725434,29,9,2409.2196326365206,7927.608938170608,24438.627061605774,7908.650898427818,25182.81356777779,7203.387487421825,2955.7623892589563,2409.2196326365206,21085.121844751284,31,-12619,-69423,1,38,1.6844186,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.42309333863494,-12.619994312817756]}"
1232,219,0.7206979002023725,33,8,3037.5051922537928,8244.842726929173,43533.577454268525,8212.615997563596,23945.356101102232,5820.106141476019,1500.5235902583722,3037.5051922537928,3606.8098298132522,21,-12684,-69592,1,39,3.908176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.59173861396141,-12.684779953707716]}"
1233,213,0.7836847613271436,32,13,6107.84034945045,11273.757343998814,45794.05492420787,11219.927364229849,26626.841440685785,7043.024259071325,854.6949833995969,6107.84034945045,6084.859949536123,21,-12668,-69615,1,34,5.1749043,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.61564441381923,-12.668449210422313]}"
1234,215,0.6555053435843319,30,8,1900.6340934096838,9591.213190052198,53231.00926713354,9544.672666597846,21234.660754975725,1911.1349141691305,1166.5795756183975,1900.6340934096838,9222.621326966917,21,-12722,-69674,1,42,2.8501525,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.67472445097842,-12.722560078113306]}"
1235,186,0.5382604877135971,40,9,2701.005852679875,10458.558790886145,25725.334022635587,10514.862402140006,27666.043629711385,6371.831241190474,1781.1126665808338,2701.005852679875,21311.691996573994,21,-12599,-69434,1,36,4.5763855,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4350279934809,-12.599176817353678]}"
1236,213,0.5219279406577482,32,13,3141.103054412176,12077.935349416617,54263.692493663526,12041.01046537805,23463.253527457568,1100.364099897734,1140.5528230588445,3141.103054412176,10794.77200485118,41,-12704,-69688,1,33,1.3909631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68849192079036,-12.704440026030685]}"
1237,643,0.6416010888127367,38,1,2009.8350688318308,599.9581919027776,2009.8350688318308,21320.09961539466,3757.3970113339437,20818.011345276725,99.99303198379626,12190.950996666545,3505.4653501766443,41,-13133,-70797,1,36,9.051152,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.79752683680037,-13.13400862492952]}"
1238,243,0.673319307322114,35,12,11087.984683688157,29812.515362941536,28940.17638558058,32012.109324569716,40757.96363483096,1077.2669592828418,1081.9003869421738,11087.984683688157,5383.548040275402,21,-12598,-70119,1,37,5.5292063,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11904403898178,-12.598093528970672]}"
1239,200,0.6501712726930022,36,8,4572.192170730988,11835.121940878715,37143.587131878325,12005.957786006704,28334.145421687663,360.684045209585,2221.1542282040546,4572.192170730988,11811.422895833453,31,-12622,-69539,1,37,4.4884562,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.54003343171752,-12.622496195443494]}"
1240,237,0.7284571367831625,33,7,1923.8770618775902,16946.418346465944,15902.799333654573,33105.82754364568,27707.765271099714,2147.4690694622063,806.3677179081358,1923.8770618775902,3102.1585497792903,31,-12611,-70238,1,37,1.3277469,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23877869342611,-12.612031386435024]}"
1241,201,0.5477906588226393,28,9,761.867309231076,14367.223535164161,18513.53237647228,11042.772089909648,25251.04579749495,3901.4850688151428,2122.128114505578,761.867309231076,17013.827527879712,31,-12568,-69363,1,40,5.3924637,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36409230720326,-12.568537161151074]}"
1242,247,0.7211297501386902,36,7,3650.315751539516,18125.6303324662,17480.279994930628,36411.51052669935,29240.354353875988,800.1442838638542,223.64712631593326,3650.315751539516,2720.7847199268635,21,-12582,-70226,1,35,2.1138985,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.22666988977375,-12.582251617575002]}"
1243,230,0.6765627548959536,33,7,6038.59325311471,24305.07480605902,23481.714132523684,34377.36835352675,35295.737545528245,100.02003705508211,2081.282148775725,6038.59325311471,2823.6845125761656,31,-12593,-70169,1,38,3.0114896,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16965177236632,-12.593356329665257]}"
1244,197,0.4205766128771935,36,9,949.0450998569562,16925.376729674477,18688.66632020929,13191.764819415986,26213.046383492416,5001.906862949869,3891.2135041855836,949.0450998569562,16051.055995245299,31,-12546,-69358,1,34,7.9161,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.35853754783244,-12.545937503279049]}"
1245,213,0.6007054634738105,36,8,2831.223414610281,7561.187284311736,33119.28794842875,7719.022350458314,24190.190304839998,2700.9817355801392,700.2545240392953,2831.223414610281,12265.779586287004,21,-12649,-69500,1,42,2.3544798,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50049407651976,-12.649701207393338]}"
1246,221,0.5746581448832512,32,8,2597.0918046532115,7096.22977967438,34126.58240799406,7213.715750005333,23648.575256763455,2400.86972522459,1265.3694495087195,2597.0918046532115,11064.29741572916,24,-12656,-69508,1,41,1.3909631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.508796029462,-12.656919586839477]}"
1247,212,0.560508642147821,32,8,282.9463702497348,8035.378022522883,30778.140906115805,8193.850379760326,24957.489847856483,2059.8806681911215,1360.6455251523769,282.9463702497348,14805.76194435564,21,-12637,-69480,1,40,6.28354,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.48021343483038,-12.637983059554488]}"
1248,451,0.38943559260350413,33,3,141.42661800824482,14649.77710607955,19437.28664563373,141.42661800824482,16920.73591785987,34601.86539069281,1019.8418458883709,1208.3495539500354,18240.1961631533,42,-13184,-70580,1,37,12.744022,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58018771176128,-13.184249114702876]}"
1249,201,0.6425284252167734,33,13,7427.499655261267,13922.379074768885,47022.47396857166,13873.056655714206,29234.65143669409,6492.213977382831,0.0,7427.499655261267,8735.113816024737,42,-12648,-69629,1,33,3.0118911,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.6294090720494,-12.648523603182628]}"
1250,239,0.5217212142714269,29,12,18811.16613961576,30217.852394696358,36819.847793123605,30317.841459682022,45119.81677860367,608.4223940407786,1903.0868741049696,18811.16613961576,1780.8771421711867,21,-12602,-70046,1,39,3.7563767,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0463402356029,-12.602908690627562]}"
1251,214,0.6383166081897501,35,8,360.6845203806056,6856.6555684228715,36792.13308643309,7068.6521560839965,23354.89847587352,500.17943557631145,1063.3960665415016,360.6845203806056,8366.01505522772,31,-12667,-69531,1,36,6.00751,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.53184027770155,-12.667725671983883]}"
