system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,random,sand,slope,type,.geo
3480_0,225,0.10370693505231736,32,0,17568.761301298808,11060.118625034895,57275.796541993965,28082.458812244713,0.0,561.6904957026165,1051.0298427381572,17568.761301298808,37109.78769000917,25,-13043,-69506,0,0.8667943959160843,36,2.8126097,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50772740254303,-13.042132060880865]}"
3504_0,223,0.509841223316408,38,0,7259.3166070865755,24736.693780600497,23509.12302865141,19828.193194078383,32340.917228018814,2153.4662200138823,1542.563865019524,7259.3166070865755,9872.781437720061,35,-12464,-69358,0,0.8351180362240854,37,6.4023957,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.35842160307695,-12.461838743502256]}"
3506_0,356,0.00867191788216847,40,0,26529.910708804364,9104.348463634991,63721.017755154106,26529.910708804364,0.0,10009.994574868211,275.57251372189285,26666.4712492494,31439.99938423113,24,-13125,-69779,0,0.8228799929697738,36,2.1915824,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.77912517608655,-13.122834857083777]}"
3510_0,231,0.1754078656882167,39,0,1450.5772477691776,150.05971528646666,7695.753821582831,11532.707175069485,0.0,11248.91840506059,327.24985099971514,1450.5772477691776,11882.333478678727,25,-12682,-69119,0,0.8800994265082743,36,1.7094563,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.12018890142483,-12.679081568572562]}"
3513_0,288,0.3704658742901278,35,0,2956.4457917990117,2764.0891144643792,12797.45204505156,2956.4457917990117,24045.78368239429,12306.474537931825,161.35680446691276,5639.343773177848,20386.3397362055,30,-12885,-70244,0,0.8884929089695333,38,2.0766044,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24285787514891,-12.882337070534943]}"
3516_0,318,0.008360098551096458,33,0,26432.703478385818,6294.902708306793,40278.148557412336,63463.536807953096,0.0,18813.091357771533,1063.4144636270398,26432.703478385818,29658.128557674503,28,-12593,-70783,0,0.8043028108388296,39,1.6964628,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78262669597741,-12.591781814453629]}"
3525_0,271,0.7427755711542801,36,0,2976.267031008512,0.0,17754.458804687343,37472.14068026572,6566.634623975106,23978.710549169773,797.673300239541,2976.267031008512,18029.46299849947,31,-12720,-70578,0,0.9366307950093429,36,4.5248466,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57909176530997,-12.717810420991526]}"
3533_0,394,0.2805081450611613,39,0,3785.4270964863917,0.0,9853.256506939115,3785.4270964863917,13416.839105447936,22982.52658470922,161.3527448440017,7220.329745583911,11361.173875025714,31,-13015,-70310,0,0.8451412511881647,35,11.315726,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3098852817416,-13.012195252565125]}"
3538_0,202,0.03889789918001334,32,0,20884.091767005455,11057.295463887576,63450.60001992317,25734.118375672588,0.0,7319.516766579477,1876.1636122560417,20884.091767005455,38435.660979748194,39,-13064,-69569,0,0.8204195265035947,39,4.274272,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.56864696963783,-13.06370691706091]}"
3541_0,251,0.33668038485272184,37,0,10059.131957891408,17556.95255499,48580.22550798491,17516.43854195165,32461.049543283912,7589.241589625509,2611.923769625127,10059.131957891408,12427.479955617991,22,-12620,-69646,0,0.8682258805705061,35,2.6661124,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.64498821520253,-12.618646272932107]}"
3548_0,217,0.010253937341714169,33,0,57064.29825050706,54040.580747714,63687.7688570126,68226.74957425613,0.0,3121.7419050603594,1954.0948893427142,57064.29825050706,68340.04459511462,37,-13151,-68909,0,0.8108436314204419,39,1.3716232,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.9100349438889,-13.151125852125897]}"
3559_0,300,0.016393339512761233,38,0,26622.81824877707,36626.55488745052,65364.27919900795,36592.11620561049,47616.544271169936,19352.723557490448,420.04256282886115,26622.81824877707,16680.19861816912,22,-12506,-69793,0,0.9122823406850323,34,2.4337747,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.79379169366747,-12.504313355794501]}"
3563_0,346,0.017741706124126042,36,0,32578.175849049545,14959.130384277163,43351.230413811245,32578.175849049545,0.0,4176.927397269799,603.0417261389586,36981.33528852699,33994.51862048853,24,-13204,-69968,0,0.9513478942672531,39,7.949768,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96763528544912,-13.203568346644435]}"
