system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,first,landform,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_1_2_1015,269,87.25719,7525,0,7451,36082,3931,3584,9281,1,21,-12.650524988613164,-70.48316466494384,0,4.0,1411.2,1669,-257.79999999999995,-1.2,1.6844826,
1_1_2_1016,277,59.002365,8564,0,25560,8564,7861,10319,13951,1,21,-12.991884796578582,-70.13910991112607,0,-4.5,1411.2,1669,-257.79999999999995,6.3,4.1625476,
1_1_2_1017,311,93.85627,8494,9725,8494,19687,18430,3528,20758,1,34,-12.82479815373235,-70.45172362999966,0,2.5,1411.2,1669,-257.79999999999995,1.7,1.9920297,
1_1_2_1018,233,86.752884,16458,16480,58616,16458,27528,4346,7193,1,24,-12.727780103047442,-69.8462591285031,0,-2.5,1411.2,1669,-257.79999999999995,1.5,3.9088032,
1_1_2_1019,273,80.769394,10829,0,28350,10829,4782,13443,14710,1,21,-13.013444363397449,-70.12024529015956,0,-0.5,1411.2,1669,-257.79999999999995,0.3,1.9928017,
1_1_2_1020,275,27.715572,9603,0,9603,32821,8060,1590,14148,1,24,-12.699034013955616,-70.49843602477388,0,45.5,1411.2,1669,-257.79999999999995,-9.7,1.9142126,
1_1_2_1021,315,79.680275,14084,0,16309,14084,6126,8400,16420,1,21,-13.078123063854054,-70.21995828669682,1,-22.0,1411.2,1669,-257.79999999999995,13.8,3.0150921,
1_1_2_1022,294,61.505592,15258,2815,15175,23391,10335,2722,16104,1,31,-12.850849296971816,-70.52089390687686,0,-5.0,1411.2,1669,-257.79999999999995,6.9,2.1157024,
1_1_2_1023,239,40.384933,25521,25427,37099,25521,40189,16488,5974,1,21,-12.644236781624326,-70.04838006743,0,19.0,1411.2,1669,-257.79999999999995,-1.9,1.9913033,
1_1_2_1024,291,34.313942,15887,1744,15887,25830,11058,492,18583,1,24,-12.82300152316411,-70.5271821138657,0,38.5,1411.2,1669,-257.79999999999995,-3.7,2.820547,
1_1_2_1025,408,101.387314,5525,7986,6086,5525,17947,8254,6565,1,31,-12.980206697885027,-70.3987230282366,0,0.0,1411.2,1669,-257.79999999999995,0.0,13.336485,
1_1_2_1026,257,70.5283,573,0,34729,573,13381,1433,1629,1,34,-12.889476854188956,-70.04209186044116,0,1.0,1411.2,1669,-257.79999999999995,5.2,1.0422676,
1_1_2_1027,277,73.59343,10555,10463,10638,10555,31356,3272,23471,1,41,-12.820306577311753,-70.27475551902812,0,-3.0,1411.2,1669,-257.79999999999995,2.0,0.6642418,
1_1_2_1028,263,40.20737,12244,0,36243,12244,688,14174,12206,1,24,-13.006257841124494,-70.04119354515704,0,-11.0,1411.2,1669,-257.79999999999995,7.7,2.853374,
1_1_2_1029,279,55.928806,11524,2129,11524,29109,13755,2212,20498,1,31,-12.762814399128104,-70.51280906931979,0,25.0,1411.2,1669,-257.79999999999995,-5.7,1.4261866,
1_1_2_1030,250,91.444725,10909,0,43948,10909,1338,15819,11732,1,24,-13.002664579988016,-69.96753169185924,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3909631,
1_1_2_1031,279,54.9973,11178,0,11178,31170,11043,1013,18222,1,34,-12.736763255888636,-70.51550401517214,0,15.5,1411.2,1669,-257.79999999999995,-1.4,1.4699109,
1_1_2_1032,241,111.17429,17034,17129,51896,17034,31047,6608,7381,1,24,-12.734068310036278,-69.90734456782323,0,-8.0,1411.2,1669,-257.79999999999995,6.6,2.4205678,
1_1_2_1033,547,107.96161,4940,10410,4940,10410,15588,4276,5570,1,21,-13.064648334592263,-70.46430004397733,0,33.0,1411.2,1669,-257.79999999999995,-8.2,6.03029,
1_1_2_1034,344,58.189125,14187,0,14263,23833,3662,10574,6203,1,31,-12.971223545043832,-70.66282772176775,0,3.5,1411.2,1669,-257.79999999999995,7.3,2.7541955,
1_1_2_1035,227,52.221226,19225,20115,19221,34180,31069,2049,278,1,31,-12.60021933270247,-70.21007681857151,0,4.0,1411.2,1669,-257.79999999999995,-0.6,0.46373534,
1_1_2_1036,378,84.484314,1338,6054,1338,5060,12683,3173,3075,1,31,-13.03141066907984,-70.39512976710013,0,-0.5,1411.2,1669,-257.79999999999995,2.3,4.018621,
1_1_2_1037,266,29.468613,10841,0,31411,10841,2305,15463,13017,1,21,-13.00985110226097,-70.08880425521538,0,34.0,1411.2,1669,-257.79999999999995,-5.4,1.7021735,
1_1_2_1038,447,101.760506,8031,5707,8125,17617,9991,8646,4422,1,31,-13.019732570386287,-70.60623385886822,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.0950294,
1_1_2_1039,287,87.81905,12683,1783,12683,28226,14947,405,22290,1,21,-12.780780704810493,-70.51640233045627,0,-3.5,1411.2,1669,-257.79999999999995,6.1,2.3762724,
1_1_2_1040,283,53.478306,9844,295,9844,29953,11889,2379,17850,1,24,-12.739458201740995,-70.50292760119447,0,28.0,1411.2,1669,-257.79999999999995,-2.8,1.3909631,
1_1_2_1041,272,44.36478,9972,0,9972,32476,8719,689,15086,1,41,-12.708017166796813,-70.50382591647859,0,42.5,1411.2,1669,-257.79999999999995,-11.2,2.338556,
1_1_2_1042,261,107.14736,22858,22794,31672,22858,36779,12309,10971,1,34,-12.678372762420867,-70.1040756150454,0,-0.5,1411.2,1669,-257.79999999999995,0.3,2.1145396,
1_1_2_1043,255,92.11882,11914,11818,36734,11914,26630,2897,4279,1,21,-12.76820429083282,-70.04209186044116,0,0.5,1411.2,1669,-257.79999999999995,0.6,1.9142449,
1_1_2_1044,227,39.586323,12124,12227,54209,12124,25724,2431,8389,1,31,-12.775390813105776,-69.87949679401552,0,-1.0,1411.2,1669,-257.79999999999995,0.9,2.8507454,
1_1_2_1045,257,91.76808,2555,0,41447,2555,9645,7953,3548,1,34,-12.92001957384902,-69.98010810583692,0,-1.5,1411.2,1669,-257.79999999999995,0.9,0.4757803,
1_1_2_1046,247,111.26358,11258,11349,47142,11258,23970,9156,1954,1,34,-12.792458803504047,-69.9423788639039,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.4699446,
1_1_2_1047,233,114.81702,21376,21399,58104,21376,32273,8965,4678,1,21,-12.684660969409705,-69.85883554248078,0,-3.5,1411.2,1669,-257.79999999999995,2.1,2.1145806,
1_1_2_1048,257,81.64491,1201,0,35687,1201,13109,1867,2478,1,24,-12.893070115325434,-70.03310870759996,0,-4.0,1411.2,1669,-257.79999999999995,2.8,0.6643405,
1_1_2_1049,249,38.71936,29206,29139,29758,29206,41564,11424,7137,1,21,-12.620880584237218,-70.11395708317072,0,20.5,1411.2,1669,-257.79999999999995,-2.4,0.47521707,
1_1_2_1050,262,100.38384,10301,0,36966,10301,3363,11761,10086,1,24,-12.983799959021505,-70.02861713117937,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0586683,
1_1_2_1051,247,8.513511,28659,29618,28659,30651,40482,10420,5856,1,21,-12.610100800827784,-70.12383855129603,0,5.5,1411.2,1669,-257.79999999999995,-1.2,0.92740995,
1_1_2_1052,353,99.506584,14062,0,14062,30302,1245,4094,7735,1,31,-12.904748214018987,-70.62420016455061,0,-2.0,1411.2,1669,-257.79999999999995,3.4,8.854837,
1_1_2_1053,282,66.44973,8720,2069,8720,26975,14805,2381,18599,1,31,-12.761017768559864,-70.4858596107962,0,20.5,1411.2,1669,-257.79999999999995,-2.0,1.4996179,
1_1_2_1054,304,44.855865,1013,0,12587,1013,21310,5733,20923,1,24,-12.925409465553736,-70.24421279936806,0,43.0,1411.2,1669,-257.79999999999995,-10.1,3.7575963,
1_1_2_1055,294,41.595158,14079,98,14079,29799,13841,98,22669,1,24,-12.776289128389896,-70.53257200557042,0,7.5,1411.2,1669,-257.79999999999995,6.4,0.4755079,
1_1_2_1056,318,12.550653,12722,0,12722,27644,2949,1245,9024,1,31,-12.893070115325434,-70.5864709226176,0,43.0,1411.2,1669,-257.79999999999995,-8.0,2.3656833,
1_1_2_1057,278,54.373974,11045,574,11045,30233,12153,1857,19161,1,34,-12.74664472401395,-70.51280906931979,0,31.5,1411.2,1669,-257.79999999999995,-5.8,0.0,
1_1_2_1058,233,102.55175,15919,15919,56395,15919,27772,3207,9335,1,24,-12.738559886456876,-69.86512374946962,0,-1.0,1411.2,1669,-257.79999999999995,0.6,1.499496,
1_1_2_1059,262,83.17465,11266,0,36662,11266,2054,12901,11080,1,24,-12.99457974243094,-70.03400702288408,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3287802,
1_1_2_1060,260,20.931555,8147,907,8147,33609,6605,4316,11498,1,21,-12.676576131852629,-70.4813680343756,0,9.5,1411.2,1669,-257.79999999999995,-1.1,1.4991671,
1_1_2_1061,235,107.25824,22422,22442,58593,22422,33055,10143,3484,1,21,-12.673881186000271,-69.85434396606018,0,-1.0,1411.2,1669,-257.79999999999995,1.0,1.8543341,
1_1_2_1062,437,27.666618,2707,0,3516,2707,4722,1279,3640,1,41,-13.089801162547609,-70.33673927363236,0,7.0,1411.2,1669,-257.79999999999995,-1.8,3.3679316,
1_1_2_1063,235,34.335552,11572,11536,42037,11572,24932,5328,3839,1,21,-12.780780704810493,-69.99088788924635,0,9.5,1411.2,1669,-257.79999999999995,-1.9,5.0908303,
1_1_2_1064,300,1.7209309,14310,0,14310,32162,11628,196,20459,1,24,-12.754729561571027,-70.54155515841161,0,24.5,1411.2,1669,-257.79999999999995,-4.6,3.012671,
1_1_2_1065,274,63.67321,1590,3990,1590,32347,8832,1480,5337,1,41,-12.656813195602,-70.42387585619196,0,-2.5,1411.2,1669,-257.79999999999995,5.8,2.1143947,
1_1_2_1066,250,83.07552,12351,0,46693,12351,311,18922,13888,1,21,-13.023325831522765,-69.94687044032449,0,31.0,1411.2,1669,-257.79999999999995,-7.2,3.3601828,
1_1_2_1067,303,92.39366,13122,6088,13122,20330,13418,5813,16067,1,34,-12.857137503960653,-70.4903511872168,0,-6.5,1411.2,1669,-257.79999999999995,4.7,1.0422397,
1_1_2_1068,370,101.98198,2952,5738,3444,2952,12976,4634,5260,1,31,-13.020630885670405,-70.37716346141774,0,9.0,1411.2,1669,-257.79999999999995,-2.7,7.923639,
1_1_2_1069,232,62.97302,27591,28480,27588,32017,39431,9554,4326,1,21,-12.60021933270247,-70.13372001942135,0,-2.5,1411.2,1669,-257.79999999999995,2.3,1.4698285,
1_1_2_1070,263,22.119162,13127,0,31815,13127,622,17337,15113,1,21,-13.03051235379572,-70.08521099407889,0,0.0,1411.2,1669,-257.79999999999995,0.3,3.980935,
1_1_2_1071,519,46.98846,4249,10192,4249,10192,15272,3932,4861,1,21,-13.061055073455783,-70.45891015227262,0,25.0,1411.2,1669,-257.79999999999995,-5.8,7.596599,
1_1_2_1072,328,41.822613,13806,0,13903,19171,4764,13979,7578,1,31,-13.015240993965689,-70.6610310911995,0,-4.0,1411.2,1669,-257.79999999999995,2.8,3.8244576,
1_1_2_1073,445,112.648186,3187,6021,3832,3187,13599,5238,5285,1,21,-13.015240993965689,-70.37896009198597,0,8.5,1411.2,1669,-257.79999999999995,-2.1,13.269578,
1_1_2_1074,246,57.569996,13132,0,48002,13132,196,20283,14989,1,21,-13.03230898436396,-69.93429402634682,1,-3.5,1411.2,1669,-257.79999999999995,6.0,3.9809487,
1_1_2_1075,257,40.125797,12641,0,31029,12641,1530,16524,15044,1,41,-13.027817407943362,-70.09329583163597,0,6.0,1411.2,1669,-257.79999999999995,-1.5,5.4286413,
1_1_2_1076,302,8.895154,16272,0,16272,30986,11904,1849,21881,1,24,-12.780780704810493,-70.55233494182104,0,34.5,1411.2,1669,-257.79999999999995,-9.0,2.3762724,
1_1_2_1077,236,61.627884,29053,28955,37818,29053,43763,19530,2954,1,21,-12.611897431396024,-70.04029522987292,0,8.0,1411.2,1669,-257.79999999999995,-1.2,3.6009426,
1_1_2_1078,252,68.70225,2783,0,41749,2783,9352,8366,3959,1,41,-12.922714519701378,-69.97741315998455,1,-6.5,1411.2,1669,-257.79999999999995,6.3,2.3656948,
1_1_2_1079,237,65.23603,22750,23754,22750,32641,34569,4539,3924,1,34,-12.612795746680144,-70.17773746834321,0,6.0,1411.2,1669,-257.79999999999995,0.6,0.92740995,
1_1_2_1080,307,81.40087,12307,7177,12307,19208,14187,6922,15703,1,21,-12.863425710949489,-70.48226634965972,0,-0.5,1411.2,1669,-257.79999999999995,0.3,2.7206304,
1_1_2_1081,435,92.89838,969,12254,969,18714,16416,749,1527,1,21,-13.000867949419776,-70.51999559159275,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.6852286,
1_1_2_1082,265,60.110607,10884,0,36567,10884,2434,12508,10695,1,24,-12.990986481294462,-70.03400702288408,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.47591615,
1_1_2_1083,256,27.909939,14188,14119,33508,14188,28411,6140,6009,1,34,-12.752034615718669,-70.07443121066946,0,17.0,1411.2,1669,-257.79999999999995,-2.3,1.7009434,
1_1_2_1084,291,72.99821,13496,689,13496,29462,14354,405,22517,1,24,-12.775390813105776,-70.5271821138657,0,-9.0,1411.2,1669,-257.79999999999995,8.2,1.0579555,
1_1_2_1085,289,86.831505,12379,0,12379,34748,6870,696,14158,1,21,-12.699034013955616,-70.52448716801334,0,20.0,1411.2,1669,-257.79999999999995,-1.0,3.3559337,
1_1_2_1086,258,34.34952,11134,0,37738,11134,2722,12707,11110,1,34,-12.991884796578582,-70.02322723947465,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.6852094,
1_1_2_1087,439,27.373842,2597,8700,2597,8700,13619,2565,2974,1,31,-13.057461812319307,-70.43824890073788,0,35.0,1411.2,1669,-257.79999999999995,-6.8,7.7314544,
1_1_2_1088,295,62.408203,16545,0,16545,26456,7951,278,15692,1,21,-12.841866144130622,-70.54874168068457,0,13.0,1411.2,1669,-257.79999999999995,-0.8,5.7630625,
1_1_2_1089,431,90.96438,2952,7044,2952,7036,11880,1377,3148,1,31,-13.063750019308143,-70.42297754090784,1,18.0,1411.2,1669,-257.79999999999995,-1.9,3.4018726,
1_1_2_1090,242,67.5672,22880,23745,22875,34092,34724,5160,3497,1,21,-12.597524386850111,-70.17683915305909,0,-4.5,1411.2,1669,-257.79999999999995,5.4,1.7002194,
1_1_2_1091,237,33.637646,27491,27396,39129,27491,42179,18442,4983,1,21,-12.626270475941936,-70.02861713117937,0,6.5,1411.2,1669,-257.79999999999995,-1.3,7.7274857,
1_1_2_1092,241,4.975516,12096,0,41961,12096,492,15332,12553,1,42,-13.007156156408612,-69.98729462810986,0,30.5,1411.2,1669,-257.79999999999995,-7.7,6.012518,
1_1_2_1093,312,7.1913695,9891,1699,9891,26331,5257,1060,6386,1,31,-12.92001957384902,-70.58197934619699,0,43.5,1411.2,1669,-257.79999999999995,-7.1,3.2773218,
1_1_2_1094,258,86.333,10193,0,38952,10193,2686,12388,10327,1,24,-12.986494904873863,-70.01065082549698,0,-2.5,1411.2,1669,-257.79999999999995,1.5,1.0586759,
1_1_2_1095,307,51.51064,12409,3549,12343,22087,9552,3108,13234,1,21,-12.876900440211282,-70.52358885272922,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.630081,
1_1_2_1096,389,99.33836,14884,0,14884,31035,598,4096,9243,1,41,-12.889476854188956,-70.61791195756177,0,1.0,1411.2,1669,-257.79999999999995,0.8,12.699361,
1_1_2_1097,272,14.22258,8820,0,29630,8820,4488,13332,11801,1,42,-12.99368142714682,-70.10048235390893,0,29.0,1411.2,1669,-257.79999999999995,-5.7,5.044026,
1_1_2_1098,226,48.30162,28636,28552,33885,28636,43083,15565,3743,1,31,-12.61818563838486,-70.0762278412377,0,-7.0,1411.2,1669,-257.79999999999995,4.2,1.9911993,
1_1_2_1099,466,100.93897,5238,11032,5285,16037,14776,4967,5468,1,21,-13.040393821921036,-70.55862314880989,0,9.0,1411.2,1669,-257.79999999999995,-1.4,1.4700972,
1_1_2_1100,285,27.60651,12550,3128,12550,26188,14576,793,22152,1,21,-12.796950379924645,-70.50652086233096,0,2.5,1411.2,1669,-257.79999999999995,4.6,3.909805,
1_1_2_1101,360,25.781,11117,2477,11213,18257,7045,11803,5813,1,41,-13.017037624533927,-70.63587826324417,0,10.0,1411.2,1669,-257.79999999999995,-1.2,10.5597925,
1_1_2_1102,288,26.116505,14510,0,14510,30704,13367,278,22166,1,41,-12.770899236685178,-70.53886021255926,0,22.0,1411.2,1669,-257.79999999999995,-1.1,2.365637,
1_1_2_1103,291,69.26814,12872,984,12872,29643,13885,1181,21785,1,24,-12.76910260611694,-70.52358885272922,0,2.0,1411.2,1669,-257.79999999999995,4.1,1.4699304,
1_1_2_1104,307,98.58697,19487,0,19487,30858,5985,4516,16400,1,34,-12.82479815373235,-70.58557260733348,0,9.0,1411.2,1669,-257.79999999999995,1.4,1.426535,
1_1_2_1105,259,64.15517,8846,0,38169,8846,4323,10741,8860,1,41,-12.972121860327952,-70.01514240191757,0,3.5,1411.2,1669,-257.79999999999995,-0.6,1.5007595,
1_1_2_1106,253,38.41388,6306,0,6236,37736,2689,2462,7465,1,31,-12.625372160657816,-70.47058825096617,0,-2.0,1411.2,1669,-257.79999999999995,3.7,5.3538823,
1_1_2_1107,380,108.37907,14580,0,14580,29413,1279,2993,10169,1,21,-12.88049370134776,-70.59904733659526,0,-13.5,1411.2,1669,-257.79999999999995,8.1,7.6224704,
1_1_2_1108,248,98.05917,11835,11752,35244,11835,26386,3308,3746,1,31,-12.77000092140106,-70.05556658970295,0,-3.5,1411.2,1669,-257.79999999999995,2.1,1.0579386,
1_1_2_1109,237,67.76733,25798,25725,44294,25798,39490,17139,2125,1,31,-12.647830042760804,-69.98280305168927,0,5.5,1411.2,1669,-257.79999999999995,-1.6,2.7515678,
1_1_2_1110,283,26.273243,8987,2104,8987,27195,14686,2435,18760,1,34,-12.761017768559864,-70.48855455664857,0,37.0,1411.2,1669,-257.79999999999995,-6.5,2.3551528,
1_1_2_1111,264,93.20483,11914,11912,24051,11914,24950,4112,10534,1,21,-12.803238586913482,-70.15348295567198,0,0.0,1411.2,1669,-257.79999999999995,0.2,1.0580515,
1_1_2_1112,290,41.382893,13828,3480,13828,25060,13108,1867,20148,1,21,-12.814916685607034,-70.51011412346743,0,4.5,1411.2,1669,-257.79999999999995,0.6,0.664235,
1_1_2_1113,253,76.595055,2763,0,38095,2763,10342,5297,2906,1,41,-12.916426312712542,-70.01065082549698,0,-10.0,1411.2,1669,-257.79999999999995,8.2,2.1161494,
1_1_2_1114,247,94.992096,13096,0,51130,13096,354,18572,15622,1,21,-13.03141066907984,-69.905547937255,0,22.0,1411.2,1669,-257.79999999999995,-0.5,1.4700917,
1_1_2_1115,320,51.36358,1672,4152,3832,1672,11528,3734,6513,1,21,-13.03051235379572,-70.36368873215595,1,8.5,1411.2,1669,-257.79999999999995,-2.1,1.7022754,
1_1_2_1116,248,46.68747,11373,11298,34486,11373,25798,3260,3188,1,21,-12.775390813105776,-70.06185479669179,0,-2.5,1411.2,1669,-257.79999999999995,1.7,6.0292187,
1_1_2_1117,263,8.929322,7218,0,32254,7218,4965,10395,7914,1,34,-12.966731968623234,-70.06904131896475,0,44.5,1411.2,1669,-257.79999999999995,-11.4,2.1164958,
1_1_2_1118,293,89.342995,14495,0,14495,29517,13315,417,22401,1,34,-12.781679020094613,-70.53436863613865,0,-4.5,1411.2,1669,-257.79999999999995,7.1,3.12377,
1_1_2_1119,336,44.526592,14052,0,14140,22444,4929,11623,6427,1,31,-12.984698274305625,-70.66372603705187,0,14.0,1411.2,1669,-257.79999999999995,0.1,2.116618,
1_1_2_1120,264,82.07059,10669,0,36426,10669,2605,12308,10482,1,24,-12.989189850726223,-70.0349053381682,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.3174627,
1_1_2_1121,248,30.11086,20617,21744,20617,31859,32410,2265,2759,1,21,-12.622677214805458,-70.19750040459384,0,5.5,1411.2,1669,-257.79999999999995,2.4,1.0574441,
1_1_2_1122,420,83.24497,6516,8350,6593,16088,12171,6835,5888,1,31,-13.035003930216318,-70.5828776614811,0,1.5,1411.2,1669,-257.79999999999995,1.1,7.695594,
1_1_2_1123,420,80.842514,1740,10837,1740,10781,15978,4105,2966,1,21,-13.037698876068676,-70.44992699943143,0,19.5,1411.2,1669,-257.79999999999995,-1.4,3.3790197,
1_1_2_1124,232,100.14748,24559,24672,52319,24559,37244,12645,4055,1,21,-12.664898033159075,-69.9109378289597,1,-4.0,1411.2,1669,-257.79999999999995,2.5,2.6543527,
1_1_2_1125,254,71.012886,4358,0,38943,4358,8568,7209,4370,1,41,-12.932595987826693,-70.00346430322402,0,-7.5,1411.2,1669,-257.79999999999995,5.1,1.32861,
1_1_2_1126,327,4.318451,11708,0,11752,25477,3918,6416,3760,1,34,-12.949663978224963,-70.63138668682356,0,38.5,1411.2,1669,-257.79999999999995,-4.3,0.47583646,
1_1_2_1127,347,81.73561,14205,0,14297,22034,5141,12108,6732,1,21,-12.989189850726223,-70.66552266762011,0,-3.0,1411.2,1669,-257.79999999999995,3.8,1.992701,
1_1_2_1128,249,101.156006,7721,7782,48113,7721,20500,8409,6094,1,31,-12.828391414868829,-69.92710750407386,0,-3.5,1411.2,1669,-257.79999999999995,3.9,1.9920454,
1_1_2_1129,224,77.73517,26859,26972,51725,26859,39314,14844,2687,1,21,-12.644236781624326,-69.91453109009619,0,4.5,1411.2,1669,-257.79999999999995,1.4,4.016467,
1_1_2_1130,225,60.297867,28789,28720,30261,28789,42062,11916,6858,1,41,-12.623575530089576,-70.10946550675013,0,7.5,1411.2,1669,-257.79999999999995,-1.5,8.407428,
1_1_2_1131,230,104.00657,22305,22325,58703,22305,32922,10046,3481,1,21,-12.674779501284391,-69.85344565077607,0,-1.5,1411.2,1669,-257.79999999999995,1.1,0.66404617,
1_1_2_1132,286,80.0704,11225,0,11225,32245,9648,196,16749,1,24,-12.723288526626844,-70.51640233045627,0,24.0,1411.2,1669,-257.79999999999995,-6.1,1.0577812,
1_1_2_1133,293,52.755745,12742,6065,12742,20760,13919,5597,17095,1,41,-12.848154351119458,-70.48765624136445,0,8.0,1411.2,1669,-257.79999999999995,3.2,0.95122075,
1_1_2_1134,480,11.442172,3766,12135,3766,12135,17169,3549,3849,1,21,-13.04847865947811,-70.47148656625029,0,30.0,1411.2,1669,-257.79999999999995,-3.5,4.651577,
1_1_2_1135,244,79.85954,24721,25661,24720,32409,36552,6617,3939,1,21,-12.606507539691306,-70.15977116266082,0,8.0,1411.2,1669,-257.79999999999995,-2.4,0.92740995,
1_1_2_1136,347,81.71762,14475,0,14570,21661,4921,12665,7157,1,21,-12.99368142714682,-70.66821761347246,0,-4.0,1411.2,1669,-257.79999999999995,4.5,5.547545,
1_1_2_1137,328,53.15412,12778,0,12854,23207,4358,9742,4823,1,21,-12.97391849089619,-70.65025130779007,0,8.0,1411.2,1669,-257.79999999999995,0.1,1.7020022,
1_1_2_1138,304,14.852872,11584,1060,11584,25300,5300,907,9820,1,41,-12.893968430609553,-70.5640130405146,0,62.5,1411.2,1669,-257.79999999999995,-16.2,2.0838535,
1_1_2_1139,254,46.38211,11476,0,44514,11476,880,16698,12465,1,24,-13.00985110226097,-69.96393843072276,0,17.0,1411.2,1669,-257.79999999999995,0.2,1.5009629,
1_1_2_1140,269,19.827343,8058,0,26515,8058,7184,10665,12818,1,21,-12.987393220157983,-70.12833012771664,0,14.5,1411.2,1669,-257.79999999999995,0.1,6.4820595,
1_1_2_1141,353,53.475544,14543,0,14543,18555,3248,15490,9098,1,21,-13.025122462091003,-70.67091255932482,0,11.0,1411.2,1669,-257.79999999999995,-3.1,1.7022486,
1_1_2_1142,336,85.27759,12695,1498,12794,20577,6680,11967,5773,1,34,-12.999071318851538,-70.65204793835831,0,-14.5,1411.2,1669,-257.79999999999995,9.7,0.6644856,
1_1_2_1143,283,34.390396,13860,4643,13860,22369,12985,3986,17725,1,42,-12.839171198278262,-70.499334340058,0,12.0,1411.2,1669,-257.79999999999995,-1.0,4.7232876,
1_1_2_1144,252,84.7684,4140,4111,37956,4140,18453,2246,5959,1,24,-12.84276445941474,-70.01873566305406,0,-10.0,1411.2,1669,-257.79999999999995,10.0,1.957519,
1_1_2_1145,300,80.59968,1279,0,13349,1279,20843,4922,20115,1,21,-12.923612834985498,-70.2370262770951,0,21.0,1411.2,1669,-257.79999999999995,-2.4,2.422322,
1_1_2_1146,331,98.418564,10772,8381,10772,17050,14261,8124,12502,1,31,-12.895765061177793,-70.4813680343756,0,0.5,1411.2,1669,-257.79999999999995,1.1,16.400352,
1_1_2_1147,214,17.749285,25795,25762,48025,25795,38543,15712,1682,1,42,-12.65771151088612,-69.94956538617684,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.9758716,
1_1_2_1148,339,59.408512,14208,0,14283,23928,3577,10513,6207,1,31,-12.970325229759712,-70.66282772176775,0,-2.0,1411.2,1669,-257.79999999999995,9.3,2.5048685,
1_1_2_1149,366,64.5675,1809,5859,1809,4536,12630,3461,3591,1,31,-13.029614038511601,-70.39063819067954,0,14.0,1411.2,1669,-257.79999999999995,0.3,8.517256,
1_1_2_1150,301,88.11569,14569,3480,14473,22669,10529,3320,15458,1,21,-12.857137503960653,-70.51730064574039,0,-13.0,1411.2,1669,-257.79999999999995,7.9,3.7350338,
1_1_2_1151,288,27.370804,12929,0,12929,32639,10127,492,18160,1,34,-12.734966625320398,-70.5316736902863,0,41.5,1411.2,1669,-257.79999999999995,-10.1,3.1705818,
1_1_2_1152,282,80.68607,13079,1279,13079,28843,14650,278,22418,1,24,-12.778085758958134,-70.52179222216098,0,3.5,1411.2,1669,-257.79999999999995,3.3,1.3281912,
1_1_2_1153,284,59.80794,2089,2363,2008,34769,6916,278,4801,1,21,-12.63705025935137,-70.43375732431727,0,4.0,1411.2,1669,-257.79999999999995,3.4,4.4018383,
1_1_2_1154,371,77.72939,15953,0,16035,24040,3217,12312,8072,1,31,-12.97481680618031,-70.67989571216602,0,5.0,1411.2,1669,-257.79999999999995,0.2,7.6666183,
1_1_2_1155,483,58.942574,3523,9131,3523,9131,14137,2853,3971,1,21,-13.061953388739903,-70.44723205357906,0,1.0,1411.2,1669,-257.79999999999995,6.0,8.640862,
1_1_2_1156,394,9.821933,12803,0,12833,27175,2923,5722,5217,1,21,-12.93439261839493,-70.63408163267593,0,28.0,1411.2,1669,-257.79999999999995,-7.0,6.3389187,
1_1_2_1157,326,26.901865,13089,1147,13187,20682,6396,12204,6119,1,41,-12.999071318851538,-70.6556411994948,0,0.0,1411.2,1669,-257.79999999999995,5.8,3.3598585,
1_1_2_1158,375,85.29372,14086,0,14086,28552,2165,2185,10178,1,21,-12.88139201663188,-70.59096249903818,0,15.5,1411.2,1669,-257.79999999999995,-0.7,6.8802824,
1_1_2_1159,256,94.09394,6224,0,39008,6224,6597,8895,6336,1,34,-12.950562293509083,-70.00436261850814,0,-16.5,1411.2,1669,-257.79999999999995,11.6,1.0423207,
1_1_2_1160,449,98.33475,2935,8076,2935,8076,13008,1940,3217,1,21,-13.061953388739903,-70.43465563960139,0,8.5,1411.2,1669,-257.79999999999995,5.9,5.8612022,
1_1_2_1161,315,82.80561,9302,2200,9302,25762,5872,1476,6263,1,21,-12.923612834985498,-70.5774877697764,0,5.5,1411.2,1669,-257.79999999999995,-0.5,6.986959,
1_1_2_1162,302,90.42052,15039,4050,15039,22232,11629,3822,16183,1,21,-12.851747612255936,-70.5083174928992,0,-11.5,1411.2,1669,-257.79999999999995,6.9,0.92740995,
1_1_2_1163,235,44.98754,9356,10511,9356,33299,21176,8371,622,1,41,-12.612795746680144,-70.29990834698346,0,15.5,1411.2,1669,-257.79999999999995,-2.7,3.9680972,
