system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,first,landform,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
2_1761,288,81.730446,13792,0,13792,30652,13165,405,21604,1,34,-12.766407660264582,-70.53347032085453,0,7.5,1160.1,1266.4,-106.30000000000018,1.3,1.3281597,
2_1762,228,57.073597,27685,27589,37055,27685,42359,18644,3869,1,41,-12.624473845373696,-70.04748175214587,0,15.0,1160.1,1266.4,-106.30000000000018,-0.5,8.36463,
2_1763,247,52.344967,9924,0,43929,9924,2158,15074,10730,1,34,-12.99368142714682,-69.965735061291,0,-20.0,1160.1,1266.4,-106.30000000000018,14.2,2.4229774,
2_1764,268,22.837765,8720,0,8720,29450,11977,3082,16842,1,31,-12.735864940604518,-70.49304613306916,0,5.0,1160.1,1266.4,-106.30000000000018,5.5,2.083581,
2_1765,267,58.918835,7834,0,30983,7834,4340,12161,9554,1,21,-12.978410067316789,-70.08341436351066,0,5.0,1160.1,1266.4,-106.30000000000018,-0.4,1.4700589,
2_1766,309,64.951416,14728,0,17163,14728,6214,9286,17276,1,21,-13.073631487433458,-70.21277176442386,1,-1.0,1160.1,1266.4,-106.30000000000018,5.5,2.9383028,
2_1767,260,63.247215,9107,0,37913,9107,4204,10867,9118,1,24,-12.97391849089619,-70.01783734776993,0,-2.0,1160.1,1266.4,-106.30000000000018,7.9,1.0423411,
2_1768,262,86.74781,7547,0,32503,7547,4632,10615,8171,1,24,-12.969426914475592,-70.0672446883965,0,-3.0,1160.1,1266.4,-106.30000000000018,3.0,1.5007443,
2_1769,243,12.029801,13788,14833,13788,32947,25611,4115,4253,1,21,-12.610999116111904,-70.25948415919808,0,13.5,1160.1,1266.4,-106.30000000000018,-0.8,6.1539617,
2_1770,249,48.645424,19458,20292,19451,34785,31303,2651,880,1,21,-12.594829440997753,-70.20828018800327,0,-4.0,1160.1,1266.4,-106.30000000000018,5.4,1.4252446,
2_1771,283,102.339485,1280,4060,1280,33053,11569,1575,2125,1,21,-12.63705025935137,-70.38973987539542,0,0.0,1160.1,1266.4,-106.30000000000018,2.5,0.95042866,
2_1772,242,118.894615,29672,29578,36538,29672,44322,18296,1839,1,21,-12.606507539691306,-70.05197332856648,0,1.0,1160.1,1266.4,-106.30000000000018,7.3,2.0833611,
2_1773,303,74.871124,20080,0,20080,30777,7072,4227,17382,1,34,-12.816713316175274,-70.57928440034463,0,10.5,1160.1,1266.4,-106.30000000000018,0.5,0.47558433,
2_1774,307,90.35169,20731,0,20731,31837,6474,5328,17525,1,24,-12.814018370322916,-70.58916586846995,0,-3.0,1160.1,1266.4,-106.30000000000018,1.8,1.0580872,
2_1775,312,13.248857,1391,0,12534,1391,20537,6232,21652,1,24,-12.941579140667887,-70.24780606050453,0,23.0,1160.1,1266.4,-106.30000000000018,-4.2,2.1163242,
2_1776,230,12.34077,25175,25132,46066,25175,38427,16824,710,1,21,-12.65771151088612,-69.96753169185924,0,17.0,1160.1,1266.4,-106.30000000000018,0.0,8.820715,
2_1777,294,104.55792,12644,0,12644,34536,7332,1339,14888,1,21,-12.705322220944453,-70.52808042914982,1,2.0,1160.1,1266.4,-106.30000000000018,2.9,1.042109,
2_1778,249,29.14258,13207,278,47322,13207,0,20121,14914,1,21,-13.03230898436396,-69.94058223333565,1,0.0,1160.1,1266.4,-106.30000000000018,0.8,1.058835,
2_1779,207,16.83492,26536,26636,50877,26536,39432,14816,3701,1,31,-12.648728358044924,-69.92261592765327,1,-3.5,1160.1,1266.4,-106.30000000000018,3.9,5.547545,
2_1780,250,36.690178,11028,0,39243,11028,1795,13271,11194,1,31,-12.99457974243094,-70.00975251021286,0,-4.5,1160.1,1266.4,-106.30000000000018,4.0,3.0144618,
2_1781,238,4.554447,11636,12573,11632,34021,23480,6456,2126,1,41,-12.602914278554827,-70.27924709544871,0,7.5,1160.1,1266.4,-106.30000000000018,-0.6,0.47518408,
2_1782,293,25.698994,4074,0,15189,4074,17815,5658,19764,1,31,-12.954155554645562,-70.22624649368566,0,-10.0,1160.1,1266.4,-106.30000000000018,6.8,1.0585651,
2_1783,263,94.21646,6255,0,6228,38979,3440,3458,6737,1,21,-12.608304170259546,-70.4625034134091,0,5.5,1160.1,1266.4,-106.30000000000018,4.6,1.4253218,
2_1784,274,17.577663,11467,2461,11467,28514,14415,1831,20776,1,31,-12.76820429083282,-70.51011412346743,0,22.0,1160.1,1266.4,-106.30000000000018,-1.9,3.8049169,
2_1785,251,22.582186,12139,13353,12139,32203,23935,5546,2862,1,21,-12.61908395366898,-70.27475551902812,0,8.5,1160.1,1266.4,-106.30000000000018,-1.1,3.803217,
2_1786,232,15.673444,13670,98,51645,13670,0,18756,16285,1,42,-13.035902245500438,-69.90015804555027,0,2.0,1160.1,1266.4,-106.30000000000018,0.6,4.9741116,
2_1787,236,69.69706,26384,26309,32464,26384,40630,14122,6746,1,24,-12.641541835771967,-70.09060088578362,0,-10.0,1160.1,1266.4,-106.30000000000018,6.3,1.3909631,
2_1788,248,99.51565,9254,9352,45297,9254,21798,8999,3250,1,24,-12.810425109186438,-69.9567519084498,0,1.0,1160.1,1266.4,-106.30000000000018,4.2,1.0421995,
2_1789,256,40.980667,14260,14213,28699,14260,27032,8102,7363,1,31,-12.770899236685178,-70.11575371373895,0,6.5,1160.1,1266.4,-106.30000000000018,1.0,1.914246,
2_1790,326,24.08758,11426,768,11505,22473,5404,9271,3591,1,41,-12.978410067316789,-70.63857320909652,0,-6.0,1160.1,1266.4,-106.30000000000018,8.8,1.4700589,
2_1791,239,44.708336,13640,0,50657,13640,220,19277,16061,1,21,-13.036800560784558,-69.90914119839147,0,15.0,1160.1,1266.4,-106.30000000000018,-3.5,3.758027,
2_1792,307,79.82799,1113,0,12223,1113,20835,5921,21538,1,24,-12.940680825383769,-70.25050100635688,0,11.5,1160.1,1266.4,-106.30000000000018,2.4,0.46373534,
2_1793,256,73.08146,3218,0,39490,3218,9439,6768,3346,1,41,-12.923612834985498,-69.9980744115193,0,7.0,1160.1,1266.4,-106.30000000000018,2.2,1.7017596,
2_1794,304,38.293873,18491,0,18491,30458,9290,3768,19245,1,24,-12.802340271629362,-70.56491135579873,0,11.5,1160.1,1266.4,-106.30000000000018,-2.3,1.0580477,
2_1795,246,36.452835,8666,9818,8666,33533,20488,9067,1013,1,21,-12.611897431396024,-70.3061965539723,0,22.5,1160.1,1266.4,-106.30000000000018,-4.6,0.92740995,
2_1796,311,40.65528,10060,1574,10060,26378,5104,880,6565,1,31,-12.91822294328078,-70.58197934619699,0,13.0,1160.1,1266.4,-106.30000000000018,-0.5,2.7207944,
2_1797,441,45.159718,2420,8837,2420,8837,13739,2734,2814,1,21,-13.055665181751067,-70.43824890073788,0,9.5,1160.1,1266.4,-106.30000000000018,4.9,7.372297,
2_1798,257,65.21787,1838,0,33564,1838,11035,3929,1623,1,34,-12.910138105723705,-70.05197332856648,0,-6.5,1160.1,1266.4,-106.30000000000018,4.8,1.8543341,
2_1799,276,85.3714,11470,0,30719,11470,2598,15324,14192,1,21,-13.017935939818047,-70.0986857233407,0,31.0,1160.1,1266.4,-106.30000000000018,-7.4,1.4700834,
2_1800,263,12.79614,8851,0,29285,8851,4667,13101,12059,1,42,-12.99457974243094,-70.1040756150454,0,18.0,1160.1,1266.4,-106.30000000000018,-2.6,3.4540405,
2_1801,257,100.65695,9912,0,42866,9912,2124,14147,10431,1,24,-12.989189850726223,-69.9747182141322,0,-12.5,1160.1,1266.4,-106.30000000000018,9.9,0.47591192,
2_1802,250,7.9336715,12822,0,44986,12822,196,18045,13925,1,21,-13.023325831522765,-69.96304011543864,0,0.5,1160.1,1266.4,-106.30000000000018,0.5,1.4700868,
2_1803,361,19.06883,11093,3494,11182,15482,7207,11586,7594,1,42,-13.041292137205154,-70.62779342568709,1,-1.0,1160.1,1266.4,-106.30000000000018,0.6,7.1774044,
2_1804,251,83.16311,8268,0,46987,8268,4304,16504,10096,1,34,-12.987393220157983,-69.93609065691506,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.9926941,
2_1805,233,38.241062,25881,25967,49974,25881,38857,14586,3579,1,21,-12.656813195602,-69.93159908049446,0,15.0,1160.1,1266.4,-106.30000000000018,1.0,2.4198608,
2_1806,309,100.146225,19507,0,19507,31055,5690,4775,16264,1,34,-12.825696469016469,-70.58826755318583,0,23.0,1160.1,1266.4,-106.30000000000018,-1.6,0.4756011,
2_1807,356,31.900723,811,7793,811,7746,13371,3089,891,1,21,-13.043088767773394,-70.42207922562372,0,15.5,1160.1,1266.4,-106.30000000000018,-3.1,11.147526,
2_1808,232,49.569668,13768,15048,13768,31379,25530,3939,4581,1,41,-12.625372160657816,-70.2603824744822,0,1.0,1160.1,1266.4,-106.30000000000018,1.4,4.8535705,
2_1809,445,1.6392698,6238,5779,6335,19319,10859,6987,2462,1,31,-13.004461210556254,-70.59275912960642,0,3.0,1160.1,1266.4,-106.30000000000018,0.4,10.601938,
