system:index,distance_dep,distance_nac,distance_vec,elevation,first,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_1_2_1415,1269376.8709353702,3479.1227747434095,6707.882253014918,256,1,-12.924875,-70.000625,1,-121.0,1411.2,1669,-257.79999999999995,110.8,1.3285898,
1_1_2_1416,27585.532236694988,1269452.969035711,3994.70190341146,406,1,-12.894125000000003,-70.61937499999999,0,-188.0,1411.2,1669,-257.79999999999995,134.0,2.0838537,
1_1_2_1417,1269306.1895767134,6678.4763844021045,9013.00417689827,258,1,-12.953375000000008,-70.008375,0,-66.5,1411.2,1669,-257.79999999999995,81.6,2.7802885,
1_1_2_1418,1269374.3927658517,3577.051528469936,6794.1160959605795,256,1,-12.925875000000005,-70.000625,0,-110.0,1411.2,1669,-257.79999999999995,95.6,2.998957,
1_1_2_1419,13110.101712388798,1269659.8667238944,2234.089800143992,295,1,-12.810125,-70.50512499999999,0,-23.0,1411.2,1669,-257.79999999999995,13.8,3.3994431,
1_1_2_1420,17841.21997008602,1269660.4861274278,2294.919527286033,296,1,-12.809875000000005,-70.55387499999999,0,130.0,1411.2,1669,-257.79999999999995,-21.3,0.92740995,
1_1_2_1421,9637.102698494276,1269851.4028661426,2046.5729297324997,276,1,-12.731875000000002,-70.501875,1,38.5,1411.2,1669,-257.79999999999995,4.9,6.008444,
1_1_2_1422,11130.3711426471,1269845.9322804152,921.1393201328051,282,1,-12.734125000000006,-70.51537499999999,0,-22.5,1411.2,1669,-257.79999999999995,29.0,2.9968948,
1_1_2_1423,13341.999371724893,34403.92524357544,6280.0341969719175,402,1,-12.934125000000009,-70.639625,0,19.0,1411.2,1669,-257.79999999999995,-4.0,9.242588,
1_1_2_1424,4904.2134536849235,15520.83564037468,1708.7119528407243,492,1,-13.041125000000008,-70.504375,0,14.0,1411.2,1669,-257.79999999999995,4.2,4.7234416,
1_1_2_1425,1269544.291059384,4223.032463308473,8083.4126526094,239,1,-12.857124999999996,-69.96187499999999,0,79.0,1411.2,1669,-257.79999999999995,-2.4,2.0837898,
1_1_2_1426,1269306.1895767134,6740.201551490275,8953.876133375345,257,1,-12.953375000000008,-70.009875,0,-33.5,1411.2,1669,-257.79999999999995,48.3,1.3286673,
1_1_2_1427,1269345.8934686433,5052.590679428974,7435.808012118847,253,1,-12.937375000000003,-70.007875,0,-26.0,1411.2,1669,-257.79999999999995,34.7,2.8525867,
1_1_2_1428,17392.5833236271,1269531.9534196404,2311.632014045353,298,1,-12.862125000000006,-70.529125,0,103.0,1411.2,1669,-257.79999999999995,-21.7,2.1157808,
1_1_2_1429,5368.305421125219,21595.155497572956,5418.98996166166,447,1,-13.036874999999995,-70.56587499999999,0,-7.0,1411.2,1669,-257.79999999999995,10.8,5.767428,
1_1_2_1430,13675.354330802476,1269567.0560129727,4791.285540908774,298,1,-12.847875000000002,-70.49612499999999,0,-49.0,1411.2,1669,-257.79999999999995,44.1,2.1156824,
1_1_2_1431,12761.36912184636,1269791.53479663,1301.767049198288,285,1,-12.756375000000006,-70.526625,0,52.0,1411.2,1669,-257.79999999999995,30.3,2.1150637,
1_1_2_1432,12167.246971891382,1269862.3955756377,248.14107315698465,284,1,-12.727374999999995,-70.525125,0,291.0,1411.2,1669,-257.79999999999995,-80.7,1.9010111,
1_1_2_1433,12151.171918398592,1269947.650354532,702.4308401580031,272,1,-12.692374999999998,-70.520375,0,109.0,1411.2,1669,-257.79999999999995,-15.5,3.7973242,
1_1_2_1434,2052.6592901348613,10844.860178457036,4453.125551384286,435,1,-13.041875000000005,-70.449625,0,167.5,1411.2,1669,-257.79999999999995,-23.6,1.3289105,
1_1_2_1435,10689.06232600314,1269847.1192963016,1302.6889370824008,277,1,-12.733625000000004,-70.511375,0,-31.5,1411.2,1669,-257.79999999999995,36.8,5.7606726,
1_1_2_1436,11296.25363707877,1269828.7978405347,1271.4586894727036,277,1,-12.741124999999997,-70.516125,0,43.5,1411.2,1669,-257.79999999999995,-0.6,0.0,
1_1_2_1437,4405.464919912937,21097.192038814253,4397.200219376769,500,1,-13.031625000000005,-70.558125,0,115.0,1411.2,1669,-257.79999999999995,-25.4,6.6160393,
1_1_2_1438,13564.740809010586,31980.73963043812,13594.595252569188,331,1,-13.012375000000006,-70.658875,0,-43.5,1411.2,1669,-257.79999999999995,26.9,0.92740995,
1_1_2_1439,1269399.7937740672,1874.3435472597594,10435.435837006347,249,1,-12.915625000000006,-69.95162499999999,1,-47.0,1411.2,1669,-257.79999999999995,35.7,0.92740995,
1_1_2_1440,28545.027984441847,1269456.6860580856,4928.760558949982,409,1,-12.892624999999995,-70.628125,0,-198.0,1411.2,1669,-257.79999999999995,122.0,1.3285013,
1_1_2_1441,28134.323110998466,1269446.154466423,4370.1188172133825,382,1,-12.896875000000009,-70.624375,0,-294.5,1411.2,1669,-257.79999999999995,198.4,3.4002688,
1_1_2_1442,12896.735596267727,34040.2060806043,4921.580498952143,377,1,-12.926375000000007,-70.629375,0,99.5,1411.2,1669,-257.79999999999995,54.2,10.010216,
1_1_2_1443,9105.377167969027,1269776.2576647901,2273.4358309164836,283,1,-12.762625,-70.488875,0,138.0,1411.2,1669,-257.79999999999995,-4.1,1.8543341,
1_1_2_1444,1269440.5788825236,1715.1040705030848,2572.8019438038787,259,1,-12.899124999999998,-70.031125,1,-15.5,1411.2,1669,-257.79999999999995,10.3,3.8004272,
1_1_2_1445,1269327.8745610726,5885.0640378101225,7423.432854800497,258,1,-12.944625000000002,-70.03937499999999,1,171.5,1411.2,1669,-257.79999999999995,25.9,1.3286437,
1_1_2_1446,11425.47592711712,1269884.948395354,122.55031751189235,283,1,-12.718125,-70.518125,0,157.5,1411.2,1669,-257.79999999999995,-39.4,2.083551,
1_1_2_1447,14812.718433738515,1269705.8566145478,1057.2690985346676,298,1,-12.791375000000002,-70.532625,0,66.5,1411.2,1669,-257.79999999999995,24.2,4.744598,
1_1_2_1448,1269402.2718939972,1496.3519294202442,5869.00303941272,259,1,-12.914625000000001,-70.07662499999999,0,-57.5,1411.2,1669,-257.79999999999995,63.9,2.9988363,
1_1_2_1449,5828.94395369834,14253.072330000934,2848.066670183916,528,1,-13.052625000000006,-70.498125,0,100.0,1411.2,1669,-257.79999999999995,-25.9,13.218109,
1_1_2_1450,16874.13738729502,1269674.009695922,2159.4493419502155,297,1,-12.804375000000007,-70.546875,0,62.0,1411.2,1669,-257.79999999999995,-0.8,5.0912437,
1_1_2_1451,10224.119226999239,1269859.3506562454,1349.418189809508,278,1,-12.728625000000008,-70.507375,0,65.0,1411.2,1669,-257.79999999999995,-10.3,6.626309,
1_1_2_1452,12535.929759945573,33648.138773869156,5329.0694870587295,366,1,-12.933374999999998,-70.630375,0,319.5,1411.2,1669,-257.79999999999995,-66.5,6.5333443,
1_1_2_1453,14295.813706463414,32189.801599410323,14702.542746150835,337,1,-13.020875000000004,-70.66437499999999,0,-16.0,1411.2,1669,-257.79999999999995,18.3,1.3288523,
1_1_2_1454,1269329.1136918464,5874.351086596597,7769.660125066309,258,1,-12.944125,-70.016125,0,-82.0,1411.2,1669,-257.79999999999995,60.0,1.3286421,
1_1_2_1455,13431.935439940133,1269653.1048823316,2193.558197105086,295,1,-12.812875000000005,-70.506875,0,-3.0,1411.2,1669,-257.79999999999995,8.5,0.0,
1_1_2_1456,28711.03852303124,1269460.351444492,5146.850591808965,392,1,-12.891125000000002,-70.629625,0,-116.0,1411.2,1669,-257.79999999999995,71.2,14.902356,
1_1_2_1457,1269294.9855229747,6827.893690089504,9946.58339110722,255,1,-12.957875000000001,-69.997625,0,-139.0,1411.2,1669,-257.79999999999995,117.2,0.0,
1_1_2_1458,14716.548707782347,1269836.1264545629,1685.8374129488136,297,1,-12.738124999999997,-70.547875,0,193.5,1411.2,1669,-257.79999999999995,-48.8,0.92740995,
1_1_2_1459,1269368.1973208885,3835.848777773606,6996.320098454898,259,1,-12.928375000000003,-70.000875,0,-112.5,1411.2,1669,-257.79999999999995,82.1,2.938123,
1_1_2_1460,11183.444931363365,32222.039245081498,2355.2537122251174,317,1,-12.922875000000005,-70.605125,0,214.0,1411.2,1669,-257.79999999999995,-49.5,0.92740995,
1_1_2_1461,9215.046324590194,1269759.7416398185,1488.9782167869073,287,1,-12.769374999999997,-70.486375,0,69.5,1411.2,1669,-257.79999999999995,5.5,2.083639,
1_1_2_1462,16578.32879173089,1269711.9987970798,2330.0728512618443,302,1,-12.788875000000004,-70.551875,0,44.0,1411.2,1669,-257.79999999999995,0.8,2.6550155,
1_1_2_1463,1269681.3392033891,10298.008346569051,6726.587732349597,237,1,-12.801375000000007,-69.919375,0,78.0,1411.2,1669,-257.79999999999995,-17.7,3.8242564,
1_1_2_1464,1269283.8330026036,5855.337271289065,11050.13684428133,268,1,-12.962375000000009,-70.092125,1,119.5,1411.2,1669,-257.79999999999995,-19.3,2.1164663,
1_1_2_1465,11832.060896153846,1269662.3443362152,2549.6598951732144,295,1,-12.809125000000009,-70.491875,0,12.0,1411.2,1669,-257.79999999999995,-0.5,5.860585,
1_1_2_1466,18743.35310483393,1269593.5371800754,356.15834338670885,302,1,-12.837125,-70.548875,0,36.0,1411.2,1669,-257.79999999999995,12.2,2.655276,
1_1_2_1467,14690.408257892946,32435.429015669604,15109.698925738552,331,1,-13.023125000000007,-70.667625,0,-21.5,1411.2,1669,-257.79999999999995,17.7,3.367643,
1_1_2_1468,12082.539902554685,1269746.3222113443,1104.5330452213007,273,1,-12.774875000000009,-70.513125,0,44.5,1411.2,1669,-257.79999999999995,16.5,1.3281833,
1_1_2_1469,13579.869558435423,1269780.5414736809,796.5115711547438,290,1,-12.760874999999999,-70.533125,0,60.5,1411.2,1669,-257.79999999999995,1.0,4.224438,
1_1_2_1470,9064.260025079051,29343.35587623866,8606.45862523437,394,1,-12.983625000000004,-70.617375,0,6.5,1411.2,1669,-257.79999999999995,2.7,8.75356,
1_1_2_1471,16496.820541566543,1269685.6233325265,2109.706274782566,292,1,-12.799625000000006,-70.545625,0,89.0,1411.2,1669,-257.79999999999995,-24.3,3.9098475,
1_1_2_1472,26224.464454790148,1269410.2741232372,2109.426623355572,340,1,-12.911375000000007,-70.606375,0,101.5,1411.2,1669,-257.79999999999995,9.8,1.8543341,
1_1_2_1473,410.8164385454886,15577.956155003907,109.55105027879696,419,1,-13.006124999999997,-70.476625,0,109.0,1411.2,1669,-257.79999999999995,-26.9,1.8543341,
1_1_2_1474,18276.437230341005,1269672.1515042072,3244.8421788846895,307,1,-12.805125000000004,-70.561125,0,283.5,1411.2,1669,-257.79999999999995,-65.1,2.997653,
1_1_2_1475,7896.884100401767,1269883.709806954,2800.077599425626,278,1,-12.718625000000003,-70.485875,0,-49.0,1411.2,1669,-257.79999999999995,36.6,0.0,
1_1_2_1476,15505.78037937665,1269763.4061514037,1074.2238932263238,297,1,-12.767875000000004,-70.549375,0,282.5,1411.2,1669,-257.79999999999995,-83.5,3.3990443,
1_1_2_1477,11568.687078012974,1269875.1944790017,137.0143679024895,282,1,-12.722125000000005,-70.51962499999999,0,153.5,1411.2,1669,-257.79999999999995,-34.5,3.824183,
1_1_2_1478,9619.298156958786,1269905.0236805298,1013.9301390047672,273,1,-12.709874999999997,-70.500625,0,158.5,1411.2,1669,-257.79999999999995,-36.8,3.3663073,
1_1_2_1479,11115.83215365092,1269850.783555734,834.7602235728384,279,1,-12.732124999999996,-70.51537499999999,1,-11.5,1411.2,1669,-257.79999999999995,24.4,3.3987098,
1_1_2_1480,5819.160415496738,14290.860774068802,2820.6827911130054,537,1,-13.052374999999998,-70.498375,0,92.0,1411.2,1669,-257.79999999999995,-23.7,14.508114,
1_1_2_1481,4337.90012451121,18976.212888916187,3214.5657132199635,511,1,-13.038125000000008,-70.539625,0,141.0,1411.2,1669,-257.79999999999995,-21.7,20.777512,
1_1_2_1482,13577.284338650834,1269792.154135936,548.0216327490526,290,1,-12.756124999999997,-70.534375,0,16.5,1411.2,1669,-257.79999999999995,21.4,1.9012256,
1_1_2_1483,12085.463777152381,1269749.986761658,1168.2888281108708,281,1,-12.773375000000001,-70.513875,0,21.0,1411.2,1669,-257.79999999999995,31.4,2.0836456,
1_1_2_1484,11392.640384912595,1269771.973841447,2171.7497016464768,269,1,-12.764375000000001,-70.510875,0,73.5,1411.2,1669,-257.79999999999995,-1.9,3.9787705,
1_1_2_1485,1269557.81586561,3049.8310081717254,1396.928650920196,247,1,-12.851624999999999,-70.024125,0,832.5,1411.2,1669,-257.79999999999995,-236.0,4.7034683,
1_1_2_1486,1269377.490476994,2551.4415976216696,6652.454700291368,262,1,-12.924625000000006,-70.076125,0,43.0,1411.2,1669,-257.79999999999995,44.7,3.7047918,
1_1_2_1487,13425.573102167484,31865.482910723415,13493.422028829296,342,1,-13.012124999999997,-70.657625,0,-39.5,1411.2,1669,-257.79999999999995,23.9,11.41921,
1_1_2_1488,1269237.827820238,9672.082846000392,11394.17007892258,262,1,-12.980874999999997,-70.03937499999999,1,0.0,1411.2,1669,-257.79999999999995,0.6,2.0840044,
1_1_2_1489,1269533.8118165606,1806.0268404667545,870.2117087759852,255,1,-12.861374999999995,-70.045875,0,248.5,1411.2,1669,-257.79999999999995,-18.6,2.9982598,
1_1_2_1490,12065.27859439996,1269837.3650893753,414.6683709292537,286,1,-12.737625000000008,-70.523625,0,94.5,1411.2,1669,-257.79999999999995,-11.5,1.901086,
1_1_2_1491,13674.945567605657,32203.668443916875,13475.118695123108,334,1,-13.010125000000002,-70.660125,0,-24.0,1411.2,1669,-257.79999999999995,15.5,2.999873,
1_1_2_1492,1269694.8625497764,11099.969851478667,7679.979176183126,241,1,-12.795874999999995,-69.928625,0,24.5,1411.2,1669,-257.79999999999995,21.4,4.669946,
1_1_2_1493,12567.141713858453,1269797.0572281126,1172.8220385803156,287,1,-12.754125000000002,-70.525375,0,134.5,1411.2,1669,-257.79999999999995,0.4,1.8543341,
1_1_2_1494,12385.760088336134,1269765.8835616948,1533.6947074592376,291,1,-12.766874999999999,-70.51962499999999,1,-96.5,1411.2,1669,-257.79999999999995,67.2,3.9787905,
1_1_2_1495,16830.190655561913,1269717.5215744914,2471.729966040873,300,1,-12.786625,-70.555375,0,41.5,1411.2,1669,-257.79999999999995,-5.6,0.0,
1_1_2_1496,8792.654839944498,28367.87189259033,9541.136261327922,459,1,-12.999375,-70.616125,0,111.5,1411.2,1669,-257.79999999999995,-26.5,9.432702,
1_1_2_1497,15479.767264678223,1269545.4783573025,3835.601879474984,303,1,-12.856625000000008,-70.512125,0,-142.0,1411.2,1669,-257.79999999999995,85.2,3.7047918,
1_1_2_1498,9197.618565841642,1269898.31475164,1429.7103942839044,276,1,-12.712625000000003,-70.497125,0,57.5,1411.2,1669,-257.79999999999995,11.8,1.3280154,
1_1_2_1499,15076.376441862953,32703.556015700837,15474.121343414237,351,1,-13.024875000000009,-70.670875,0,-3.5,1411.2,1669,-257.79999999999995,6.9,4.837909,
1_1_2_1500,15845.795671837777,1269678.9132443347,1182.9106128809592,295,1,-12.802374999999998,-70.537125,1,48.0,1411.2,1669,-257.79999999999995,27.9,0.0,
1_1_2_1501,10923.496358412938,1269925.717922518,274.0396383530526,279,1,-12.701374999999999,-70.51112499999999,0,161.5,1411.2,1669,-257.79999999999995,-42.7,3.366271,
1_1_2_1502,1269315.483186802,6688.572024003022,8002.47297773247,256,1,-12.949624999999997,-70.032125,0,-75.5,1411.2,1669,-257.79999999999995,49.3,1.3286574,
1_1_2_1503,12542.73253029084,32433.425464555363,10406.74364776128,322,1,-12.982875000000007,-70.64937499999999,0,49.5,1411.2,1669,-257.79999999999995,-13.2,4.6273675,
1_1_2_1504,1269232.1996868195,8005.181524258404,12971.69097925664,265,1,-12.983125000000001,-70.090875,0,158.0,1411.2,1669,-257.79999999999995,-5.5,2.0840085,
1_1_2_1505,15298.794233413884,1269550.4340235824,3806.54682526173,297,1,-12.854624999999999,-70.510625,1,-123.5,1411.2,1669,-257.79999999999995,78.0,2.9380329,
1_1_2_1506,3485.813220677241,11222.55393170378,4463.911501742137,473,1,-13.049125000000004,-70.460875,0,151.5,1411.2,1669,-257.79999999999995,-19.3,10.111758,
1_1_2_1507,14495.185397341704,34774.93795847181,10319.616107581187,333,1,-12.965375000000009,-70.664125,0,-63.5,1411.2,1669,-257.79999999999995,66.4,3.3673937,
1_1_2_1508,7531.712135717383,1269935.471450818,3761.665906949714,263,1,-12.697375000000008,-70.477625,0,120.5,1411.2,1669,-257.79999999999995,-24.1,2.083516,
1_1_2_1509,13086.09170851302,1269662.96373854,2086.59189173548,294,1,-12.808875,-70.505625,0,-16.0,1411.2,1669,-257.79999999999995,11.7,2.7802885,
1_1_2_1510,1280.4411817311434,11491.481005534557,3699.695566385908,371,1,-13.031875,-70.449375,0,138.0,1411.2,1669,-257.79999999999995,-34.8,3.0001128,
1_1_2_1511,1269678.9132443347,10251.81468592528,8506.162988499942,252,1,-12.802374999999998,-69.935625,0,98.5,1411.2,1669,-257.79999999999995,43.8,6.3232136,
1_1_2_1512,4860.3941467581435,10851.356696583804,4653.802121862631,482,1,-13.061374999999998,-70.466375,0,133.0,1411.2,1669,-257.79999999999995,-34.2,20.28836,
1_1_2_1513,1269694.8625497764,10855.876438649286,9295.081984463633,249,1,-12.795874999999995,-69.943375,0,-127.5,1411.2,1669,-257.79999999999995,87.3,2.0836842,
1_1_2_1514,15201.118275150828,1269555.9575038273,3714.9601769018727,296,1,-12.852374999999995,-70.509875,0,-134.5,1411.2,1669,-257.79999999999995,82.4,2.93803,
1_1_2_1515,7459.901871624394,1269948.2180124496,4271.315536436544,276,1,-12.692125000000004,-70.474625,0,87.5,1411.2,1669,-257.79999999999995,-16.8,7.898802,
1_1_2_1516,1269689.9590629602,10751.886034764573,8376.441906826109,246,1,-12.797875000000005,-69.93487499999999,0,-93.5,1411.2,1669,-257.79999999999995,104.5,6.6128926,
1_1_2_1517,1269594.1049963231,6333.464139481925,9800.32491256518,254,1,-12.836875000000006,-69.948875,1,199.5,1411.2,1669,-257.79999999999995,-57.9,10.621369,
1_1_2_1518,1269691.1462246636,10579.134370146097,6295.907589555354,237,1,-12.797375000000002,-69.915875,0,1.5,1411.2,1669,-257.79999999999995,3.0,3.909815,
1_1_2_1519,1269320.4397510262,6501.517893400963,7836.527131141181,255,1,-12.947625000000002,-70.028125,0,-168.5,1411.2,1669,-257.79999999999995,103.4,1.3286513,
1_1_2_1520,1269352.089022467,4786.243573760458,7154.606598417904,251,1,-12.934875000000005,-70.008625,0,17.5,1411.2,1669,-257.79999999999995,38.1,1.3286171,
1_1_2_1521,11245.81121571112,1269853.828495669,658.7986782669863,281,1,-12.730874999999997,-70.516625,0,44.5,1411.2,1669,-257.79999999999995,2.7,0.9507797,
1_1_2_1522,1269373.153679278,3764.6868728501645,6658.294438313052,254,1,-12.926375000000007,-70.00337499999999,0,-98.5,1411.2,1669,-257.79999999999995,123.8,2.9381206,
1_1_2_1523,13992.925706031394,1269751.7932262307,357.25503876044434,291,1,-12.772625000000005,-70.533125,0,6.0,1411.2,1669,-257.79999999999995,27.9,0.92740995,
1_1_2_1524,4807.6132324976115,21605.808885351456,4902.0822788836695,470,1,-13.032125000000008,-70.563625,0,62.0,1411.2,1669,-257.79999999999995,-5.3,14.291162,
1_1_2_1525,11275.072523320103,1269837.3650893753,1003.4542075344806,278,1,-12.737625000000008,-70.516375,0,21.0,1411.2,1669,-257.79999999999995,8.7,5.977551,
1_1_2_1526,14919.068976636534,1269851.4028661426,2351.0203010075247,294,1,-12.731875000000002,-70.550125,0,104.5,1411.2,1669,-257.79999999999995,-23.9,2.6547096,
1_1_2_1527,11829.279529949948,32343.52500343975,8391.18129622293,321,1,-12.967124999999996,-70.639375,0,4.5,1411.2,1669,-257.79999999999995,10.5,2.9994066,
1_1_2_1528,1269332.2631437855,5067.364149338103,9274.243083691015,259,1,-12.942875,-69.985625,0,-184.0,1411.2,1669,-257.79999999999995,134.0,1.3286383,
1_1_2_1529,1269637.155052326,8466.787308673951,8725.093112708853,244,1,-12.819375000000008,-69.93362499999999,0,619.5,1411.2,1669,-257.79999999999995,-167.9,2.11549,
1_1_2_1530,1269363.8604914222,4165.451359832201,6951.971134235607,255,1,-12.930125000000004,-70.004125,0,-66.0,1411.2,1669,-257.79999999999995,80.8,1.8543341,
1_1_2_1531,1269481.362680661,433.1431005529704,632.4482586953321,255,1,-12.882625000000004,-70.039125,0,68.5,1411.2,1669,-257.79999999999995,7.0,2.0838335,
1_1_2_1532,10558.928937752162,1269845.3129673384,1460.8240979132106,278,1,-12.734375,-70.510125,0,-38.5,1411.2,1669,-257.79999999999995,45.1,0.9507932,
1_1_2_1533,15745.689827522048,1269669.673911024,821.9531584153116,295,1,-12.806125000000009,-70.534375,0,297.0,1411.2,1669,-257.79999999999995,-57.8,3.824261,
1_1_2_1534,1269542.4326778038,3490.8821197425136,5260.615074863523,243,1,-12.857875000000007,-69.987625,1,376.0,1411.2,1669,-257.79999999999995,-99.5,7.921018,
1_1_2_1535,16184.520627648424,1269556.5769580572,2969.0235169540297,302,1,-12.852125000000001,-70.518875,1,-129.0,1411.2,1669,-257.79999999999995,85.1,2.6553574,
1_1_2_1536,28575.614923725494,1269387.4031018503,4504.687985117473,399,1,-12.920625000000001,-70.62712499999999,1,-59.5,1411.2,1669,-257.79999999999995,80.6,5.0932784,
1_1_2_1537,13342.585701615562,34426.52608534665,6068.427984454842,401,1,-12.932125,-70.638375,1,20.5,1411.2,1669,-257.79999999999995,3.1,3.9117913,
1_1_2_1538,11632.110479698604,1269789.1090481067,2192.08127415477,288,1,-12.757374999999996,-70.515625,0,36.0,1411.2,1669,-257.79999999999995,10.0,0.95087975,
1_1_2_1539,4367.508834548688,21085.92983522404,4358.655970257969,502,1,-13.031374999999997,-70.557875,0,112.5,1411.2,1669,-257.79999999999995,-24.8,13.090323,
1_1_2_1540,5105.351232831224,17502.501365569373,3098.57589952264,547,1,-13.045124999999999,-70.528125,0,203.0,1411.2,1669,-257.79999999999995,-57.1,20.130339,
1_1_2_1541,15843.620327669472,1269707.7147569358,1835.9548474911815,294,1,-12.790625000000006,-70.54362499999999,0,-25.0,1411.2,1669,-257.79999999999995,32.3,0.9510041,
1_1_2_1542,15913.417713534685,1269533.8118165606,3629.9821873251462,301,1,-12.861374999999995,-70.515625,0,-45.0,1411.2,1669,-257.79999999999995,27.0,2.115775,
1_1_2_1543,15808.517986753219,1269579.9611341665,2512.4251038277243,290,1,-12.842624999999998,-70.516625,0,-134.5,1411.2,1669,-257.79999999999995,98.2,4.999832,
1_1_2_1544,13616.279839801371,1269723.663700595,356.19484770452533,293,1,-12.784125000000003,-70.524125,0,-25.0,1411.2,1669,-257.79999999999995,87.1,4.1618314,
1_1_2_1545,13236.06691941066,1269727.9476869274,77.49804370010736,287,1,-12.782375000000002,-70.521125,0,-203.0,1411.2,1669,-257.79999999999995,152.2,2.1152399,
1_1_2_1546,1269345.2739115977,5071.560127016955,7472.643424706387,255,1,-12.937624999999997,-70.007625,1,-29.0,1411.2,1669,-257.79999999999995,34.4,1.9025977,
1_1_2_1547,9537.475168434305,1269908.687772882,1126.5511466249163,273,1,-12.708375000000004,-70.499625,0,208.5,1411.2,1669,-257.79999999999995,-52.9,3.3663,
1_1_2_1548,1269560.9131292023,3622.6087239695075,2553.7213593477586,257,1,-12.850375,-70.013625,0,185.5,1411.2,1669,-257.79999999999995,-11.0,2.6553466,
1_1_2_1549,1269584.916665847,4410.173435418244,2486.459297845784,256,1,-12.840625000000003,-70.017625,1,-138.0,1411.2,1669,-257.79999999999995,105.1,4.2255135,
1_1_2_1550,28720.879707964046,1269391.7398508838,4625.755278556651,398,1,-12.918875,-70.628625,0,-50.5,1411.2,1669,-257.79999999999995,63.0,7.5799885,
1_1_2_1551,24567.355763446816,1269485.699108715,2401.356052345574,392,1,-12.880875000000003,-70.592625,0,-53.0,1411.2,1669,-257.79999999999995,51.2,3.4001153,
1_1_2_1552,1269236.5886003433,7903.687414548174,12703.491229982283,262,1,-12.981375,-70.088875,0,264.5,1411.2,1669,-257.79999999999995,-37.8,5.547545,
1_1_2_1553,1269368.8168667455,3451.3852418126758,8398.61375904431,255,1,-12.928125000000009,-69.981625,1,-279.0,1411.2,1669,-257.79999999999995,169.6,0.0,
1_1_2_1554,1269398.554712288,2152.7158600750704,9936.300270433105,252,1,-12.916125000000008,-69.956875,1,-114.0,1411.2,1669,-257.79999999999995,77.4,3.3671825,
1_1_2_1555,14455.924874431928,34248.717943703436,11532.755325239745,364,1,-12.980125000000001,-70.666625,1,232.0,1411.2,1669,-257.79999999999995,-31.7,5.7661467,
1_1_2_1556,9645.38760886488,1269973.1431053835,2856.567359305058,264,1,-12.681875000000005,-70.493625,1,68.5,1411.2,1669,-257.79999999999995,-17.4,1.8543341,
1_1_2_1557,1247.2817056785177,18869.92828836162,1322.8711518786158,428,1,-13.001874999999998,-70.51237499999999,0,8.0,1411.2,1669,-257.79999999999995,-0.1,3.912823,
1_1_2_1558,1269451.7300258342,920.4458205374838,1987.886967414104,258,1,-12.894625000000005,-70.04237499999999,0,128.5,1411.2,1669,-257.79999999999995,-6.3,1.9022722,
1_1_2_1559,27897.597862927312,1269392.9789193152,3809.129237435421,381,1,-12.918374999999997,-70.62112499999999,0,-23.5,1411.2,1669,-257.79999999999995,37.6,9.905297,
1_1_2_1560,26032.7407098674,1269436.2423003376,2269.6883648284183,352,1,-12.900875,-70.605125,0,93.5,1411.2,1669,-257.79999999999995,-24.6,14.142405,
1_1_2_1561,14985.03029245873,1269685.6233325265,356.18417626199175,297,1,-12.799625000000006,-70.529625,0,189.0,1411.2,1669,-257.79999999999995,-33.2,4.7028384,
1_1_2_1562,1269410.8936485583,1202.7927538405802,5524.467100936398,259,1,-12.911124999999998,-70.075625,0,-99.0,1411.2,1669,-257.79999999999995,74.0,3.367161,
1_1_2_1563,15296.793693037554,1269594.1049963231,2637.0761828334394,293,1,-12.836875000000006,-70.512625,0,-17.0,1411.2,1669,-257.79999999999995,32.2,5.9769344,
1_1_2_1564,10482.274987686618,1269880.045642531,667.306127755207,281,1,-12.720124999999996,-70.509625,1,85.5,1411.2,1669,-257.79999999999995,-15.3,1.900955,
1_1_2_1565,159.69327594740017,13413.592141524214,1841.2653862646332,399,1,-13.017125000000007,-70.46012499999999,0,136.0,1411.2,1669,-257.79999999999995,-36.5,7.4386663,
1_1_2_1566,11623.628883654483,1269800.721632009,1801.4118618247333,289,1,-12.752625000000009,-70.516875,1,87.0,1411.2,1669,-257.79999999999995,3.4,3.824211,
1_1_2_1567,1269489.9838980762,1170.2961610435293,4636.241138114698,256,1,-12.879125000000002,-69.996375,1,66.5,1411.2,1669,-257.79999999999995,18.9,10.351573,
1_1_2_1568,13086.494492964108,34234.792970771516,4861.7057088071315,388,1,-12.923874999999995,-70.629625,0,-34.5,1411.2,1669,-257.79999999999995,100.2,12.026853,
1_1_2_1569,27989.983157298862,1269468.404932381,4695.910502521622,389,1,-12.887875000000008,-70.623125,0,-64.5,1411.2,1669,-257.79999999999995,42.1,12.215199,
1_1_2_1570,15677.178332207583,1269689.3396738048,1271.0237743876366,297,1,-12.798124999999999,-70.537875,0,6.0,1411.2,1669,-257.79999999999995,15.8,2.083688,
1_1_2_1571,8958.891241749401,1269785.4446106981,2678.2926549449794,280,1,-12.758875000000003,-70.489125,0,106.0,1411.2,1669,-257.79999999999995,-8.7,4.224412,
1_1_2_1572,1269442.437413211,1678.399007832222,2469.2198796309826,260,1,-12.898375000000001,-70.031875,0,-14.0,1411.2,1669,-257.79999999999995,9.4,4.1622233,
1_1_2_1573,13357.627201439509,1269834.9394284007,585.7879582087888,293,1,-12.738624999999999,-70.535375,0,352.5,1411.2,1669,-257.79999999999995,-88.7,1.3280854,
