system:index,0_mined,1_mined,1_neighbors,2_mined,2_neighbors,3_mined,3_neighbors,4_mined,4_neighbors,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,offset,random,sand,scale,slope,year,.geo
1_1_1_2_3582,1,0,0,0,0,0,0,0,0,250,0.44373582015605656,37,3,6531.621119465073,6827.3854962821415,6531.621119465073,37411.844853296774,18026.146754409925,2571.3559316338215,360.60616149885385,7572.729391475932,4383.541770766498,21,-12584,-70330,0.0,0.8445355529262042,33,0.0,1.8999473,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33091868608993,-12.584149485209663]}"
1_1_1_2_3586,1,1,9,0,7,0,4,0,0,244,0.9244345188147759,34,3,8592.002534833991,10063.840185160978,9003.594594226659,34168.63993348721,20818.55283004801,1640.3720301995331,500.07623930475586,8592.002534833991,509.97970049980904,31,-12608,-70302,-2.5,0.8516386883428747,38,3.0,0.47519335,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30204638981947,-12.608159368436475]}"
1_1_1_2_3590,1,0,0,0,0,0,0,0,0,239,0.6842459138104888,34,3,1081.8661692663864,19804.938240966963,18803.48979328704,33378.78841071943,30611.563074933383,2404.6093343371285,2900.5383191772567,1081.8661692663864,900.167064572252,21,-12610,-70211,0.0,0.9837927425993008,39,0.0,4.041519,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2117543568415,-12.610753961332493]}"
1_1_1_2_3593,1,0,4,0,9,0,0,0,0,249,0.9241652631126821,35,3,8824.622553011828,10301.585112405033,9655.500407798656,36060.229308495116,21387.397141774873,3302.02288851092,670.923628757402,8824.622553011828,1902.9225631249421,21,-12590,-70298,-2.0,0.9380735242905478,34,2.1,0.0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2989158803692,-12.589731219779322]}"
1_1_1_2_3611,1,0,9,0,0,0,0,0,0,240,0.9236058837776279,35,3,4900.675856709874,6204.080578160837,4900.675856709874,34822.183076368165,16707.093822948056,1503.5369920052267,728.1114034406496,5434.900799840008,4627.7323353217835,31,-12611,-70340,-4.5,0.9302151214675969,38,2.7,6.4526095,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33962202944484,-12.611770737241065]}"
1_1_1_2_3618,1,0,0,0,0,0,0,0,0,229,0.7015742856496345,38,3,1118.2422359409375,20036.204924178426,19003.53897705224,33093.3205080133,30807.198144502665,2759.136671297462,2973.767546054794,1118.2422359409375,1216.7791035018433,41,-12612,-70210,0.0,0.8546714145386171,32,0.0,7.325434,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21066118174691,-12.613200026277012]}"
1_1_1_2_3621,1,0,0,0,1,0,0,0,0,249,0.8441870972648733,35,3,1897.7255609511876,20953.665165366765,19904.770092531173,32971.82491399558,31706.155115636408,3517.766483192629,2061.9428402279214,1897.7255609511876,1780.7862266316354,21,-12614,-70201,0.0,0.8247974997936828,36,0.1,4.193174,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.20183152119262,-12.614867310035908]}"
1_1_1_2_3625,1,0,0,0,0,0,8,0,0,247,0.8673410128186283,36,3,3089.2803309008114,21532.242417848996,20623.59818050994,34370.80415997734,32440.91283107608,2561.7400123012094,2506.4725563590855,3089.2803309008114,1800.3445861573973,21,-12602,-70195,4.0,0.9641483631122477,34,-0.8,3.5409353,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19541930652524,-12.601876769734444]}"
1_1_1_2_3627,1,0,0,0,0,0,0,0,0,241,0.6497894095368811,34,3,316.2860496992794,19535.368877567096,18416.704145344476,32356.07834298379,30207.0564415387,2997.2171256095003,3162.8604969927933,316.2860496992794,1942.0066476034365,21,-12619,-70215,0.0,0.8053121603446447,36,0.0,3.01168,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21593773286041,-12.619414435499735]}"
1_1_1_2_3628,1,0,0,0,4,0,0,0,0,246,0.8038335774153578,35,3,4786.042346019373,5101.6709259151685,4786.042346019373,37416.427080647954,16262.890346877775,3041.7930414849993,100.01353912252331,5904.188124308588,5665.5705800096,31,-12588,-70346,0.0,0.9925470160480016,34,0.4,2.083332,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.34668149761625,-12.588681417851708]}"
1_1_1_2_3638,1,0,10,0,0,0,0,0,0,232,0.9169118586039311,35,3,2282.9669243199874,19809.995485949017,18962.95623817699,34882.40876861827,30777.462873151242,1400.2603566502376,1403.8279047421777,2282.9669243199874,608.3893735781489,31,-12596,-70210,-5.0,0.9782315502637843,39,3.0,5.272453,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21113578750386,-12.59665257510893]}"
1_1_1_2_3651,1,1,18,0,0,0,0,0,0,236,0.9476155767110702,37,3,4743.295841237398,23218.358770593582,22336.65988767121,34218.57484886681,34154.19640670089,1118.254080028327,2402.5552933283343,4743.295841237398,3513.525135102921,31,-12599,-70179,-9.0,0.9157578050827299,34,5.4,1.4252723,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.17938997664685,-12.599235591151432]}"
1_1_1_2_3659,1,1,16,0,8,0,6,0,0,236,0.9460321462105958,35,3,5278.173082041208,13853.619263543329,12398.801400614295,31003.29585160438,24071.341829257,1552.6713843355185,1170.6614341300285,5278.173082041208,3890.3662752830064,41,-12632,-70272,-5.0,0.8452588262793994,38,5.0,3.355082,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.272893787447,-12.632439155392227]}"
1_1_1_2_3663,1,0,0,0,0,0,0,0,0,239,0.8015119075493113,36,3,3162.888130826792,22104.266355772885,21104.073308000356,33344.85218612392,32910.151177877946,2843.082825582997,1389.5125894816947,3162.888130826792,2508.471402147257,21,-12610,-70191,0.0,0.8053974300372697,35,0.0,4.0415344,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19131962199846,-12.611117100317674]}"
1_1_1_2_3673,1,0,6,0,0,0,0,0,0,241,0.9335967795188003,37,3,2640.5794885131277,21371.8096911928,20406.09854700688,33784.84045130763,32218.721411541635,2953.5280439247567,2126.4348133965923,2640.5794885131277,1709.1267918516166,21,-12607,-70197,-3.0,0.9122750434253529,34,1.8,5.427554,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19710518869918,-12.608107646853481]}"
1_1_1_2_3674,1,0,1,0,8,0,0,0,0,245,0.9098471829210115,36,3,2247.6478536513314,21229.02157843678,20203.84138279386,33200.589086541215,32007.491845400793,3418.2514147404368,1887.1550336667492,2247.6478536513314,1844.2595429382357,21,-12612,-70199,-0.5,0.9092031110078944,35,1.1,0.46373534,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19933970976183,-12.613522334619343]}"
1_1_1_2_3676,1,1,31,0,0,0,0,0,0,251,0.9392697176996031,37,3,8401.85849278673,9493.529395889866,8401.85849278673,34193.589577054685,20215.1645594109,1703.1947233434587,100.01503793180304,8928.267987566935,1118.202117938658,21,-12609,-70307,-15.5,0.8333615138190585,35,9.3,2.719882,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30784825433145,-12.608673484682148]}"
1_1_1_2_3679,1,0,8,0,0,0,0,0,0,239,0.9007730872685399,38,3,1077.2332562083525,19925.55215063845,18903.514814778206,33185.983557780324,30708.31548659767,2617.7371932062456,3102.1892877374726,1077.2332562083525,1104.7415112326617,31,-12611,-70210,-4.0,0.9857180377308897,32,2.4,5.6274323,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21148457153328,-12.612111356156655]}"
1_1_1_2_3683,1,0,1,0,0,0,0,0,0,241,0.8476008445696854,36,3,4001.9206611970235,14724.560574008863,13455.879704902705,31888.413176635615,25216.922418908496,2700.4526866602614,500.08383086301137,4001.9206611970235,4296.066484160612,31,-12623,-70262,-0.5,0.8920500666494747,37,0.3,5.849636,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2618027658361,-12.623541287789568]}"
1_1_1_2_3688,1,1,25,0,0,0,0,0,0,238,0.9533661128491296,36,3,4876.410122879683,23315.109421278125,22442.11615674363,34263.57949273942,34259.49166601669,985.0799970489388,2309.1345415663177,4876.410122879683,3622.868334448549,31,-12598,-70178,-12.5,0.9125719715228476,34,7.5,1.9141662,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.17911134518768,-12.598694345127573]}"
1_1_1_2_3691,1,0,0,0,0,0,0,0,0,253,0.5127476438330789,34,3,5209.3706800184555,6631.90959394839,5209.3706800184555,34349.20587689106,17002.3630681839,1300.1807052140628,1019.9456595512822,5657.64057492167,4393.787196455283,21,-12615,-70337,0.0,0.952073781616913,39,0.0,0.47520676,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33770588936584,-12.615035004811933]}"
1_1_1_2_3693,1,0,16,0,0,0,0,0,0,246,0.9424149966559282,30,4,8498.818948278931,26517.566158247464,25780.522610647848,34557.99122580043,37580.64783589587,1500.3108076432864,2138.198786544705,8498.818948278931,1860.4929475309764,21,-12583,-70148,-8.0,0.9716390542950882,40,4.8,1.0420058,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.14894427802072,-12.583907452836062]}"
1_1_1_2_3696,1,0,0,0,0,0,5,0,0,219,0.6396579350962943,30,4,17515.602031653096,26343.75815687893,42217.509419458074,26426.80129341352,40654.79206095551,100.02548503381526,1304.1727652280201,17515.602031653096,3890.7213667784345,41,-12640,-69998,2.5,0.9614928641166277,45,-0.5,1.0575054,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99783692702323,-12.641476266509944]}"
1_1_1_2_3698,1,0,0,0,13,0,3,0,0,229,0.7209537019888266,26,4,12751.019942047775,23928.161281479614,62104.64460539566,23910.591650197617,33014.85120744905,2281.0419768167353,671.023704871892,12751.019942047775,1530.1694759078161,21,-12657,-69815,1.5,0.8865318654728574,46,1.0,1.4255973,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.81530532355725,-12.658101595284576]}"
1_1_1_2_3699,1,0,0,0,0,0,0,0,0,246,0.4411192305717603,35,4,11803.02321573799,29335.28620641871,29914.78128053922,29431.81127889091,41710.265379909775,400.08811529461855,922.1575414483145,11803.02321573799,6674.550249361375,21,-12619,-70110,0.0,0.9698236800304496,37,0.0,1.0420363,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1101614207551,-12.619603968773216]}"
1_1_1_2_3717,1,0,0,0,0,0,0,0,0,235,0.1272628505655079,36,4,12522.851671809447,20750.051221934144,44746.11218888751,20790.27410611093,34309.0964735313,5548.518820246788,4743.59981080182,12522.851671809447,5290.047218616797,34,-12698,-69976,0.0,0.8010460466080261,32,0.0,2.11467,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97678323354336,-12.697974751493753]}"
1_1_1_2_3719,1,0,0,0,0,0,0,0,0,251,0.3813561570528833,34,4,12694.956643012561,24826.90232436253,31325.036644905744,24923.22647017424,39104.506676820514,3864.798314494399,2102.8488916081205,12694.956643012561,9075.613426022162,21,-12659,-70100,0.0,0.9805744835499275,34,0.0,2.3655953,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10121705437723,-12.6592425330279]}"
1_1_1_2_3725,1,1,27,0,0,0,0,0,0,231,0.9101243500761501,34,4,12410.10166784503,24766.124358135978,58183.777973600605,24684.78375171921,34982.42551017861,2435.8759006403247,1345.7584006245559,12410.10166784503,2209.72242494674,31,-12654,-69851,-13.5,0.8078406199063897,37,8.1,3.3660722,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85175699136278,-12.654189821431446]}"
1_1_1_2_3735,1,0,0,0,0,0,0,0,0,237,0.1433008073944288,36,4,12456.352002373376,20753.409988820207,44471.099252608445,20801.80454163716,34408.94989043548,5609.489005195934,4880.818677826529,12456.352002373376,5282.472360482145,24,-12697,-69979,0.0,0.8418196647260665,32,0.0,0.47535992,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97954392065719,-12.697422075749824]}"
1_1_1_2_3746,1,0,0,0,0,0,0,0,0,232,0.32575789817557355,32,4,16840.536077162476,28261.683334532063,48388.517106959865,28265.40038174295,41106.27064997533,632.6269326684567,707.2984129219258,16840.536077162476,2916.266065308835,21,-12638,-69940,0.0,0.8668438077576033,38,0.0,2.374944,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94037201424594,-12.638430110202528]}"
1_1_1_2_3748,1,0,9,0,0,0,0,0,0,238,0.9350550129531684,31,4,12812.621262688355,25405.275927052782,31232.920917754192,25501.769294854206,39700.16865813513,3276.3990564862133,2657.6591541594457,12812.621262688355,8572.21058288606,34,-12654,-70100,-4.5,0.923991704216824,35,2.7,1.8543341,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10091989499712,-12.654361388137996]}"
1_1_1_2_3749,1,0,0,0,0,0,0,0,0,229,0.2741328005900787,32,4,16786.08950445465,28296.54048766938,48488.4004397653,28242.56625568985,41116.13735325295,728.2084635640058,781.2368223888643,16786.08950445465,3002.4804127431457,31,-12638,-69939,0.0,0.9535576116080675,38,0.0,2.4196935,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.93982156640169,-12.6389745624066]}"
1_1_1_2_3755,1,1,27,0,0,0,0,0,0,235,0.9298731558389861,30,4,15003.779055370776,28662.12293911519,33115.006084530854,28760.90917524886,43288.11144281021,200.04594198895913,3946.7903401698213,15003.779055370776,4202.155362713617,31,-12619,-70080,-13.5,0.996950922798888,40,8.1,4.3125086,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.080336057479,-12.620268807219825]}"
1_1_1_2_3764,1,0,0,0,0,0,9,1,13,224,0.7903949525235741,33,4,17535.413253852857,26082.284579045303,44773.29316740826,26152.58090678504,39811.53626206728,1360.50264830859,2506.6479850776313,17535.413253852857,1265.2417629646914,31,-12648,-69974,17.5,0.9729374673618442,37,-4.8,7.4384923,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97466059221225,-12.648343340786434]}"
1_1_1_2_3772,1,1,25,0,0,0,0,0,0,244,0.9248265798742248,35,4,18523.883245058594,30327.219762378896,36522.438332589634,30427.17807284406,45214.80506461628,300.07182733888897,1811.5106437722084,18523.883245058594,1526.7992178287557,31,-12602,-70049,-12.5,0.9763908855771466,36,7.5,4.576394,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04932929842356,-12.602218853997082]}"
1_1_1_2_3777,1,0,4,0,0,0,0,0,0,236,0.9040133164262412,35,4,12123.39973935671,20246.339231943184,44825.218491029744,20276.708202330596,33710.146176836315,5949.664019367764,5081.6825283891885,12123.39973935671,5826.46922818547,34,-12703,-69974,-2.0,0.9716682419532979,31,1.2,0.6640848,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97486893570414,-12.703135575738775]}"
1_1_1_2_3788,1,0,0,0,0,0,0,0,13,240,0.8087413309961765,31,4,18717.687011554073,27715.639845807276,38631.35825700735,27813.294505505815,42653.74751450627,141.45604440956208,1924.0102163190295,18717.687011554073,4861.2332347358115,21,-12625,-70029,13.0,0.9745991017326998,38,-3.9,2.3382761,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03009078205007,-12.625621131844897]}"
1_1_1_2_3789,1,0,0,0,0,0,0,0,0,232,0.32575789817557355,32,4,16840.536077162476,28261.683334532063,48388.517106959865,28265.40038174295,41106.27064997533,632.6269326684567,707.2984129219258,16840.536077162476,2916.266065308835,21,-12638,-69940,0.0,0.8015238343730808,38,0.0,2.374944,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94037300624782,-12.638701362384372]}"
1_1_1_2_3795,1,0,0,0,0,0,0,0,0,239,0.40022000746121833,30,4,15103.473042977928,28448.93976232833,33219.83545461711,28547.762849835868,43082.51993217266,400.0920011384882,4080.1538420750753,15103.473042977928,4302.15191316908,31,-12621,-70079,0.0,0.9455998365594644,40,0.0,2.338263,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07923700596476,-12.621629479594276]}"
1_1_1_2_3803,1,0,1,0,0,0,0,0,0,236,0.7966472717206828,32,4,15147.449627536314,26722.457729583464,49292.75972561475,26624.742289099013,39702.144981017715,1640.5697157352079,1100.3003105686646,15147.449627536314,3300.900931705994,21,-12652,-69933,-0.5,0.9399163580323683,42,0.3,1.914191,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.93324064291333,-12.652289224485868]}"
1_1_1_2_3804,1,0,12,0,12,0,0,0,0,231,0.930062158172625,32,4,15768.835026710418,24601.566471776434,41974.68169879128,24685.20132079232,38977.82467890196,1300.3299093102776,1910.982156571425,15768.835026710418,4131.423477352419,21,-12656,-70001,-6.0,0.8458711043014693,39,4.8,7.278991,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00148691653469,-12.656652635299563]}"
1_1_1_2_3823,1,0,0,0,0,1,24,0,3,238,0.7788941012959771,32,4,17691.379329329266,26203.468489624014,45579.21187560368,26257.441854011537,39725.70290417111,670.9971809157435,1911.0008089472058,17691.379329329266,500.131769746109,21,-12649,-69967,15.0,0.851144055992112,43,-3.3,2.99573,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96748082376523,-12.648912015687989]}"
1_1_1_2_3826,1,1,38,0,0,0,0,0,0,249,0.9426903163524384,31,4,8858.481879364615,26917.50240762055,26177.959675152422,34421.12340600246,37978.95573255215,1836.1385935082114,1746.788919223016,8858.481879364615,2121.7624809084136,21,-12583,-70145,-19.0,0.8128966805211395,39,11.4,1.6843419,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.14590554986279,-12.583649236915884]}"
1_1_1_2_3842,1,0,4,0,8,0,0,0,0,232,0.8792047318978914,38,4,13177.212836435434,26012.219085423047,54170.859743857414,25963.12939437807,37175.76461036456,1020.0945651629557,1104.8509143629967,13177.212836435434,2088.6564367883725,21,-12651,-69888,-2.0,0.9707398622410939,33,2.0,4.4445806,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.88848626817129,-12.65108597435061]}"
1_1_1_2_3843,1,0,10,0,0,0,0,0,0,231,0.9084341707045002,32,4,10612.63917974106,28635.646881198398,27926.20868551395,34364.58125904308,39720.69922262667,3265.66310025621,100.02136490520412,10612.63917974106,3353.3272049935717,41,-12578,-70130,-5.0,0.8623933175834639,40,3.0,2.885933,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13014425232575,-12.578833882467894]}"
1_1_1_2_3845,1,1,29,0,0,0,0,0,0,248,0.9431063637592985,30,4,8544.01794500288,26520.77271525214,25792.35543517752,34651.80294534876,37590.36305113861,1562.3735998873635,2121.7598919440675,8544.01794500288,1780.8182996606506,21,-12582,-70148,-14.5,0.8132349593157887,40,8.7,4.6514874,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.14949051941124,-12.582548906267748]}"
1_1_1_2_3851,1,1,23,0,0,0,0,0,0,236,0.9134843954072214,35,4,10416.176711732529,29223.413253077684,28323.76352347599,31797.57139662765,40140.554137503146,1280.900764903843,500.1077276525654,10416.176711732529,5167.349634306165,21,-12602,-70124,-11.5,0.9842758153225588,35,6.9,10.70776,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12499579024659,-12.601368669278287]}"
1_1_1_2_3857,1,0,0,0,0,0,0,0,0,234,0.2922468785940963,32,4,15252.091384898049,32973.7288455741,32873.603111036566,33072.64396798664,44680.78090686494,0.0,2417.1614825684487,15252.091384898049,3163.0003618498845,31,-12581,-70084,0.0,0.87514194537684,40,0.0,2.9952738,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08403959434555,-12.581465692008264]}"
1_1_1_2_3858,1,0,0,0,0,0,4,0,0,243,0.786082240232285,32,4,14045.968156211678,31330.07985685504,31942.47058216659,31428.437686280085,43760.32470281389,824.8076503987157,3302.2615903844026,14045.968156211678,3884.1759507527786,31,-12597,-70091,2.0,0.8317349331048598,39,-0.4,6.319127,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09156422811678,-12.597709826524998]}"
1_1_1_2_3861,1,0,0,0,0,0,0,0,0,248,0.5429806740990265,33,4,18664.86453216059,29720.76481143382,36710.988671490195,29820.743073260368,44617.88049037208,721.2833289526384,2400.57602462409,18664.86453216059,2147.60637924091,21,-12607,-70047,0.0,0.9963796446601811,38,0.0,3.2427514,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04741816386024,-12.607651315154662]}"
1_1_1_2_3862,1,0,0,0,0,0,0,0,0,233,0.5255904446683257,31,4,13656.606542828455,25507.233808098743,50582.02907767004,25388.10018716015,38350.76919811275,316.3150408661039,2377.628879138639,13656.606542828455,4385.27198882984,21,-12661,-69922,0.0,0.8183941347537811,40,0.0,1.3278785,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.92222354468488,-12.661279064407651]}"
1_1_1_2_3865,1,1,10,0,0,0,0,0,0,229,0.8907002556038942,34,4,18905.61030490623,28413.178707316543,37013.776801791144,28513.180554696573,43324.40177532118,640.4666366761913,2746.567367941414,18905.61030490623,3454.8150656287394,31,-12619,-70044,-5.0,0.9013880550215514,35,3.0,3.4492795,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04415244706243,-12.61959902565539]}"
1_1_1_2_3867,1,0,6,0,0,0,3,0,0,239,0.8840384663535824,32,4,15903.693526080171,28435.462522476882,34017.310754507766,28534.683354312157,43143.53344845516,400.09291889509865,3536.3552006930454,15903.693526080171,3802.19859685444,21,-12620,-70072,-1.5,0.960983575151865,39,1.5,0.0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0720527880689,-12.620844688677684]}"
1_1_1_2_3878,1,0,0,0,0,0,0,0,0,250,0.5253494992215726,32,4,5457.247778721375,22348.23822819814,21704.901691315892,36769.069540299424,33471.10111244754,608.3942733103878,100.01940241460653,5457.247778721375,3228.6287887381463,21,-12577,-70187,0.0,0.8393871785996552,41,0.0,3.3785331,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18812820951675,-12.577769198290929]}"
1_1_1_2_3884,1,0,5,0,0,0,0,0,0,243,0.9199472030192162,34,4,10360.800105125056,29117.25807804365,28231.593437901603,32018.135640089782,40049.09472325615,1345.6518761104921,700.1506136796121,10360.800105125056,4958.888839395815,21,-12600,-70125,-2.5,0.9580126531480592,35,1.5,6.0802145,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12581716494135,-12.599737759720941]}"
1_1_1_2_3886,1,0,4,0,0,0,0,0,0,233,0.914951189635065,34,4,10288.094705813184,28151.485408900524,27469.98459007406,34798.18375401401,39255.74607646034,3276.362756936274,632.5896984321671,10288.094705813184,2789.8568389149696,31,-12575,-70134,-2.0,0.8284245657068151,38,1.2,7.0305996,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13427555684454,-12.57637524057914]}"
1_1_1_2_3889,1,1,11,1,26,0,4,0,0,229,0.8508738318772602,30,4,13152.798095100097,23060.48876443618,63823.7278744588,22993.352209031935,32023.880968812748,2984.2020172380253,2193.844060483504,13152.798095100097,1844.474582198139,21,-12660,-69799,-3.5,0.996908986280691,43,5.5,1.327877,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.79984482656134,-12.661132397837171]}"
1_1_1_2_3890,1,0,0,0,4,0,0,0,0,227,0.6764007947852538,33,4,13570.611939701494,24831.902078573115,61941.691432188614,24812.55285565844,33867.898087066715,3141.01476810242,316.32354629002884,13570.611939701494,1628.3751187437585,21,-12649,-69816,0.0,0.831333952675238,43,0.4,0.66401285,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.81666153620097,-12.650230796071742]}"
1_1_1_2_3893,1,0,2,0,0,0,0,0,0,237,0.915826216025628,34,4,13112.476946997727,27949.061947586,31258.884889877212,28046.43483942564,42349.306026242,990.1713856938479,2625.4693031005786,13112.476946997727,6295.058279413379,24,-12629,-70097,-1.0,0.9304920167890104,37,0.6,1.3277942,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0977749162674,-12.629419964323176]}"
1_1_1_2_3901,1,0,0,0,0,0,5,0,3,230,0.788241803014145,33,4,17612.84966911365,26134.416477120918,44972.65061010344,26200.754625791553,39813.56810299469,1170.776627760127,2332.991788991123,17612.84966911365,1077.3151197247255,31,-12648,-69972,5.5,0.9104366384237834,37,-1.4,4.8539114,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97300325256748,-12.648349398403864]}"
1_1_1_2_3909,1,0,0,0,0,0,0,0,0,226,0.4695038244183502,32,4,14406.40788975978,28959.31992538871,32511.255260348156,29057.784052739877,43527.73244066111,0.0,3324.9117770544394,14406.40788975978,4456.349486639295,21,-12618,-70086,0.0,0.8571845886082341,41,0.0,7.8772855,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08612561758896,-12.617804112725706]}"
1_1_1_2_3913,1,0,0,0,0,0,0,0,0,242,0.24972227661864727,37,4,13884.717689369005,22854.943551605425,39894.70487508728,22948.43270096379,37691.151324055,3000.742437427986,1980.3889710262729,13884.717689369005,6706.881248249816,21,-12670,-70022,0.0,0.9256972878621622,33,0.0,5.0419717,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02253219540235,-12.669592607658645]}"
1_1_1_2_3914,1,0,5,0,0,0,0,0,0,241,0.8712231112265993,40,4,10819.003869421736,29911.17904537977,28906.971042527366,30187.677123251073,40708.965421914814,200.04345231099168,223.6553789105574,10819.003869421736,6661.77735586101,21,-12615,-70119,-2.5,0.8890074448530437,30,1.5,4.7413244,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11925767873002,-12.615497358258134]}"
1_1_1_2_3915,1,1,11,0,0,0,0,0,0,225,0.9051860312666153,35,4,18504.43477118855,28224.48920457862,36617.517876416576,28324.45056819698,43116.01726079988,300.071915208463,2502.5989732863213,18504.43477118855,3517.944189204737,41,-12620,-70048,-5.5,0.9523005588366684,36,3.3,1.0574386,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04830076114936,-12.620939010473009]}"
1_1_1_2_3916,1,0,4,1,20,0,16,0,0,242,0.7540119065117008,33,4,14400.918480297423,24143.602399844913,54275.48482119872,24083.222809714312,36741.505309555694,10005.291908769454,100.03291450505179,14400.918480297423,15067.82612129183,21,-12584,-69697,6.0,0.9509896977044571,37,1.6,4.401744,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.6971446593182,-12.583837674880881]}"
1_1_1_2_3924,1,0,0,0,0,0,0,0,0,248,0.05808661906522682,36,5,14084.764306557958,23855.07474764689,54162.54289323142,23793.542427515917,36429.70751292878,9703.709747376419,200.0658582973367,14084.764306557958,14933.077023168495,21,-12586,-69696,0.0,0.8580461841306712,34,0.0,0.92740995,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.69660036017072,-12.58682308094841]}"
1_1_1_2_3926,1,0,0,0,0,0,0,0,0,249,0.2311742397484992,36,5,8562.210679418604,15430.883114911301,27263.32485489535,15502.03528393404,28361.859911363994,5216.481018728047,0.0,8562.210679418604,8870.386492061925,42,-12763,-70128,0.0,0.8635855551973874,32,0.0,6.6614122,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1281964421449,-12.763828064743528]}"
