system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,first,landform,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_1_2_676,296,86.89788,3247,11491,3247,9641,29854,4726,22569,0,21,-12.846357720551218,-70.34033253476883,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.3556697,
1_1_2_677,276,47.08968,11024,10928,12268,11024,30908,4751,22365,0,21,-12.812221739754676,-70.26128078976632,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.7802885,
1_1_2_678,257,40.179756,10092,0,10058,35575,4992,3365,10966,0,41,-12.670287924863793,-70.50292760119447,0,-5.5,1411.2,1669,-257.79999999999995,15.5,1.4991316,
1_1_2_679,284,106.13397,18390,0,18344,40046,3020,6664,14474,0,24,-12.684660969409705,-70.5774877697764,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
1_1_2_680,339,77.38031,7879,2993,7889,25233,7452,4340,3031,0,41,-12.950562293509083,-70.59006418375407,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.32866,
1_1_2_681,218,58.216373,30852,30763,35082,30852,45410,16968,1202,0,42,-12.596626071565991,-70.06544805782826,0,11.0,1411.2,1669,-257.79999999999995,-3.2,0.0,
1_1_2_682,255,93.6546,31088,31008,43545,31088,45016,22238,6570,0,21,-12.597524386850111,-69.98819294339398,0,0.0,1411.2,1669,-257.79999999999995,0.0,11.670464,
1_1_2_683,375,74.55894,11317,2339,11415,20458,7176,11038,4507,0,21,-12.997274688283298,-70.63947152438064,0,137.0,1411.2,1669,-257.79999999999995,-41.1,8.504557,
1_1_2_684,222,51.153313,25604,25679,49144,25604,38258,14718,2835,0,31,-12.661304772022596,-69.93968391805153,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.42768,
1_1_2_685,298,103.471115,24765,0,24765,37519,7122,5993,20773,0,24,-12.78527228123109,-70.63228500210768,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.888206,
1_1_2_686,315,12.501031,1933,4370,7618,1933,16875,6683,8633,0,31,-12.981105013169147,-70.36548536272419,0,72.5,1411.2,1669,-257.79999999999995,-13.3,5.3007526,
1_1_2_687,281,107.4034,5807,0,24657,5807,9612,8142,12084,0,24,-12.966731968623234,-70.14000822641019,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.4273456,
1_1_2_688,406,104.8762,4428,11552,4428,14853,16223,4873,6565,0,21,-12.955053869929682,-70.48226634965972,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.978062,
1_1_2_689,307,96.697975,2380,10347,2380,8546,29113,4584,20889,0,24,-12.86073076509713,-70.34572242647356,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0837958,
1_1_2_690,262,102.20302,24467,24414,29266,24467,38026,10092,11524,0,34,-12.670287924863793,-70.12473686658015,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.764755,
1_1_2_691,316,88.48808,15590,0,17470,15590,4666,9497,17576,0,31,-13.08710621669525,-70.20828018800327,0,4.0,1411.2,1669,-257.79999999999995,-0.6,1.3909631,
1_1_2_692,285,83.510796,1060,6794,1060,27787,12536,6019,9027,0,42,-12.698135698671498,-70.41399438806664,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.1702073,
1_1_2_693,288,94.13793,3523,4817,3523,30302,9891,4229,7988,0,34,-12.681067708273227,-70.43106237846492,0,-20.5,1411.2,1669,-257.79999999999995,53.3,1.0420886,
1_1_2_694,314,8.08695,492,8575,492,7242,26477,2069,17100,0,21,-12.892171800041314,-70.36009547101948,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.3584516,
1_1_2_695,232,73.6826,22743,22658,41672,22743,37062,13832,5431,0,34,-12.671186240147911,-70.00975251021286,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.956267,
1_1_2_696,354,55.750538,5787,7177,5787,7177,12534,1960,6486,0,41,-13.089801162547609,-70.44543542301082,0,4.5,1411.2,1669,-257.79999999999995,0.5,3.73509,
1_1_2_697,248,67.31863,17855,4286,47305,17855,0,24399,19661,0,24,-13.075428118001696,-69.93609065691506,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.7212675,
1_1_2_698,276,53.23189,11588,0,11588,34131,7296,139,14196,0,31,-12.699932329239736,-70.51730064574039,0,199.0,1411.2,1669,-257.79999999999995,-55.3,0.6640804,
1_1_2_699,253,89.48082,16468,2895,47600,16468,0,23104,18310,0,24,-13.062851704024023,-69.93429402634682,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0589408,
1_1_2_700,247,89.41067,5723,5767,47932,5723,18398,9468,5995,0,41,-12.849052666403576,-69.92531087350562,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
1_1_2_701,249,84.33596,8472,9504,8470,34152,20312,9039,1087,0,21,-12.606507539691306,-70.30799318454054,0,6.5,1411.2,1669,-257.79999999999995,18.9,1.9557978,
1_1_2_702,304,63.781467,28165,5263,28067,51098,0,14162,19229,0,42,-12.64064352048785,-70.67181087460895,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.4495502,
1_1_2_703,341,47.13647,13012,0,13012,18448,1675,16951,10667,0,31,-13.03230898436396,-70.6834889733025,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9928795,
1_1_2_704,267,85.161736,9245,0,35379,9245,3838,11029,9076,0,24,-12.977511752032669,-70.04209186044116,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0586454,
1_1_2_705,246,96.95461,15719,15756,45424,15719,28498,9424,3678,0,24,-12.74844135458219,-69.96483674600688,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.6641452,
1_1_2_706,392,100.607666,8844,0,11219,8844,7775,3740,11340,0,31,-13.072733172149338,-70.26846731203928,0,0.0,1411.2,1669,-257.79999999999995,0.0,16.23376,
1_1_2_707,242,1.0949641,6471,6518,43885,6471,18868,8072,6182,0,41,-12.836476252425904,-69.96483674600688,0,325.5,1411.2,1669,-257.79999999999995,-96.2,2.3389966,
1_1_2_708,267,108.65714,29356,29380,55546,29356,40044,16825,2522,0,34,-12.614592377248382,-69.8785984787314,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.4698372,
1_1_2_709,380,83.257034,6200,0,11265,6200,11444,5701,11403,0,21,-13.035003930216318,-70.28733193300579,0,0.0,1411.2,1669,-257.79999999999995,0.0,13.434202,
1_1_2_710,296,97.00688,9343,0,9281,40318,0,5523,4922,0,21,-12.612795746680144,-70.49574107892151,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.3124557,
1_1_2_711,257,103.73701,16017,2465,46381,16017,0,22224,17627,0,24,-13.057461812319307,-69.94597212504037,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9591088,
1_1_2_712,289,90.26319,4305,4208,12515,4305,25456,4360,21415,0,34,-12.872408863790685,-70.24960269107277,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.47568947,
1_1_2_713,305,108.144005,18514,3542,33364,18514,0,21919,19699,0,21,-13.075428118001696,-70.06365142726003,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.854174,
1_1_2_714,249,106.74794,11608,0,50747,11608,984,17369,14167,0,24,-13.017935939818047,-69.90734456782323,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.47596732,
1_1_2_715,255,94.071945,14665,14584,35009,14665,29147,6032,6517,0,31,-12.744848093445713,-70.06185479669179,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.7981012,
1_1_2_716,441,107.88411,3300,6137,3843,3300,13724,5346,5237,0,21,-13.014342678681569,-70.3798584072701,0,31.0,1411.2,1669,-257.79999999999995,-7.4,14.1206045,
1_1_2_717,238,92.55836,28464,28403,28831,28464,40609,10468,7735,0,34,-12.630762052362533,-70.12294023601191,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0420457,
1_1_2_718,263,108.55554,6230,6338,53230,6230,21101,4341,9913,0,34,-12.829289730152947,-69.87949679401552,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.3767276,
1_1_2_719,347,93.830925,6915,4965,6915,22184,9038,4153,7219,0,21,-12.932595987826693,-70.54604673483222,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.8608847,
1_1_2_720,254,97.014114,22808,22751,30810,22808,36538,11324,11805,0,42,-12.681966023557345,-70.1130587678866,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0420891,
1_1_2_721,234,101.12559,17867,17962,50019,17867,30993,8502,6450,0,34,-12.7304750488998,-69.92531087350562,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.937882,
1_1_2_722,257,96.07828,25154,26600,25154,26945,36710,6263,8674,0,42,-12.663101402590836,-70.16156779322905,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.0119967,
1_1_2_723,265,45.404644,15007,907,37286,15007,0,16834,14948,0,24,-13.03051235379572,-70.03400702288408,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
1_1_2_724,257,84.20214,19207,19138,33061,19207,33333,10894,11025,0,41,-12.708017166796813,-70.08700762464713,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.313153,
1_1_2_725,287,89.378624,2307,5199,2307,31939,12377,2607,3239,0,21,-12.646033412192565,-70.3843499836907,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.4990047,
1_1_2_726,507,128.5757,9907,12010,9976,11031,15187,8651,10123,0,21,-13.08620790141113,-70.55862314880989,0,0.0,1411.2,1669,-257.79999999999995,0.0,15.016562,
1_1_2_727,230,47.126938,23928,23968,48561,23928,36607,14065,3171,0,21,-12.67567781656851,-69.94687044032449,0,59.0,1411.2,1669,-257.79999999999995,-11.6,4.5766206,
1_1_2_728,552,103.557365,3411,7590,3411,4750,14679,5553,4334,0,11,-13.00985110226097,-70.39243482124778,0,0.0,1411.2,1669,-257.79999999999995,0.0,7.3788605,
1_1_2_729,264,75.35856,15556,15556,23567,15556,28726,5324,12205,0,31,-12.77000092140106,-70.16336442379729,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.7802885,
1_1_2_730,463,0.9721705,5240,12990,5240,12990,18222,3398,5026,0,31,-13.055665181751067,-70.48675792608033,0,22.5,1411.2,1669,-257.79999999999995,-5.8,11.830607,
1_1_2_731,227,61.61253,13015,13052,44511,13015,25818,7846,1722,0,31,-12.772695867253418,-69.96932832242747,0,13.5,1411.2,1669,-257.79999999999995,0.3,6.5332575,
1_1_2_732,227,22.423264,19618,4527,53446,19618,0,23315,22330,0,42,-13.08710621669525,-69.87949679401552,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9593334,
1_1_2_733,276,102.68401,19359,19231,19696,19359,33999,1744,14785,0,24,-12.736763255888636,-70.20558524215092,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.4699109,
1_1_2_734,284,89.62303,3569,2855,3569,32330,7943,2616,7172,0,34,-12.664898033159075,-70.44004553130611,0,-52.0,1411.2,1669,-257.79999999999995,35.1,3.3166072,
1_1_2_735,314,96.5242,22330,4670,22244,48469,0,14186,12583,0,21,-12.614592377248382,-70.61701364227766,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.6009758,
1_1_2_736,255,28.245014,9650,0,33346,9650,2530,12510,10175,0,41,-12.988291535442103,-70.06365142726003,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0423536,
1_1_2_737,267,96.919815,7748,7694,25732,7748,20347,6474,9158,0,24,-12.840069513562382,-70.13282170413723,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.5000421,
1_1_2_738,304,83.432686,13879,3940,13781,22115,10583,3710,14798,0,21,-12.863425710949489,-70.51550401517214,0,-2.5,1411.2,1669,-257.79999999999995,1.5,1.3284224,
1_1_2_739,228,67.49544,24057,23976,42482,24057,38172,15218,4133,0,21,-12.660406456738478,-70.00076935737167,0,9.0,1411.2,1669,-257.79999999999995,-2.7,0.46373534,
1_1_2_740,292,93.11946,1479,1378,13761,1479,22321,4701,19490,0,24,-12.89756169174603,-70.23343301595862,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9923257,
1_1_2_741,267,26.750402,2167,2165,22635,2167,16438,3870,10638,0,21,-12.892171800041314,-70.15258464038786,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0838506,
1_1_2_742,263,99.24652,1587,1505,25935,1587,14221,7252,7284,0,24,-12.896663376461913,-70.1220419207278,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.9514062,
1_1_2_743,244,81.66468,20251,21078,20244,34957,32096,3206,1477,0,31,-12.593931125713633,-70.20109366573031,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9557098,
1_1_2_744,303,2.3240492,2856,5150,2856,3919,21448,1900,12830,0,21,-12.93798587953141,-70.35740052516711,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.4758142,
1_1_2_745,233,67.41096,25161,25069,36453,25161,39786,16160,6305,0,34,-12.647830042760804,-70.05466827441883,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.66401064,
1_1_2_746,272,108.24387,9521,0,9464,36339,4051,4577,9820,0,24,-12.659508141454358,-70.50023265534212,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.654323,
1_1_2_747,245,98.46225,11963,12011,44820,11963,24663,8061,1027,0,21,-12.783475650662853,-69.96483674600688,0,-20.0,1411.2,1669,-257.79999999999995,15.4,6.536613,
1_1_2_748,352,99.2513,7382,3444,7388,25068,7894,4527,3201,0,21,-12.952358924077322,-70.58557260733348,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0839548,
1_1_2_749,250,95.25034,12732,0,48162,12732,529,19904,14612,0,24,-13.028715723227482,-69.9333957110627,0,-35.5,1411.2,1669,-257.79999999999995,22.4,2.3174627,
1_1_2_750,273,97.4073,17494,3917,34796,17494,0,20226,18110,0,34,-13.061055073455783,-70.05197332856648,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.4278892,
1_1_2_751,246,85.7312,23917,25167,23917,29654,35643,5669,6216,0,31,-12.63884688991961,-70.16875431550201,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.4254919,
1_1_2_752,226,66.15684,20398,20512,52607,20398,33688,8904,7821,0,41,-12.702627275092095,-69.90644625253911,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9564925,
1_1_2_753,300,96.43761,1197,10556,1197,19333,20569,2027,17131,0,24,-12.774492497821656,-70.3933331365319,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.684744,
1_1_2_754,288,105.70582,8073,16826,8073,16916,26560,8790,17946,0,34,-12.770899236685178,-70.30709486925642,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.4020796,
1_1_2_755,319,49.350384,1743,3938,3618,1743,11050,3271,6494,0,21,-13.035003930216318,-70.36368873215595,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.7423463,
1_1_2_756,262,106.180046,15741,15705,29543,15741,28945,8812,8216,0,24,-12.752034615718669,-70.11126213731836,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
1_1_2_757,320,93.25463,9192,9501,9192,18549,17457,5503,18565,0,21,-12.84456108998298,-70.45531689113614,0,-15.0,1411.2,1669,-257.79999999999995,15.3,0.6642749,
1_1_2_758,394,121.629684,3513,10046,3513,8574,23872,3942,13662,0,21,-12.912833051576063,-70.39512976710013,0,0.0,1411.2,1669,-257.79999999999995,0.0,14.4429455,
1_1_2_759,275,72.845665,12507,0,12408,39896,880,6412,7930,0,41,-12.64064352048785,-70.52897874443394,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.82049,
1_1_2_760,265,99.441315,4182,4139,39617,4182,17277,3787,4545,0,24,-12.851747612255936,-70.00166767265578,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
1_1_2_761,265,99.99695,19122,20507,19122,29434,30779,984,4534,0,21,-12.643338466340207,-70.21367007970798,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.2427514,
1_1_2_762,240,23.787888,29956,30839,29953,31436,41796,11879,6097,0,21,-12.599321017418351,-70.11216045260248,0,49.5,1411.2,1669,-257.79999999999995,-13.6,1.7002298,
1_1_2_763,235,81.588036,24246,24334,51019,24246,37526,12867,4849,0,21,-12.670287924863793,-69.92351424293739,0,79.5,1411.2,1669,-257.79999999999995,-19.8,2.0834694,
1_1_2_764,313,53.292328,11525,8547,11525,17758,15076,8327,15100,0,31,-12.873307179074803,-70.47328319681853,0,25.0,1411.2,1669,-257.79999999999995,-4.0,3.9109268,
1_1_2_765,319,97.63155,11931,6797,11931,20326,14731,5828,17528,0,21,-12.846357720551218,-70.48046971909149,0,2.5,1411.2,1669,-257.79999999999995,3.5,2.7205791,
1_1_2_766,400,113.101036,3217,0,10685,3217,16591,6640,14824,0,31,-12.986494904873863,-70.29541677056287,0,0.0,1411.2,1669,-257.79999999999995,0.0,12.640614,
1_1_2_767,319,19.6564,885,2377,885,2332,7734,1398,3039,0,31,-13.076326433285816,-70.38165503783834,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.2773652,
1_1_2_768,277,58.66565,22604,0,22604,41846,3401,4833,19207,0,42,-12.708017166796813,-70.61970858813001,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.46373534,
1_1_2_769,267,101.002594,17598,17540,31810,17598,31473,9779,9512,0,24,-12.725983472479204,-70.0950924622042,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.042127,
1_1_2_770,273,91.107895,17968,19617,17968,27085,29339,886,7074,0,21,-12.663999717874956,-70.22983975482214,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.977967,
1_1_2_771,365,82.752556,13558,0,13558,27747,2959,1453,10146,0,21,-12.883188647200118,-70.58377597676522,0,178.5,1411.2,1669,-257.79999999999995,-43.9,12.034031,
1_1_2_772,313,93.448105,22975,3480,22895,49585,0,15270,12678,0,21,-12.604710909123067,-70.62150521869825,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.8862126,
1_1_2_773,330,54.26284,7479,0,13961,7479,13819,8278,14100,0,41,-13.017037624533927,-70.27026394260751,0,0.0,1411.2,1669,-257.79999999999995,0.0,8.264234,
1_1_2_774,244,110.40192,13998,13950,41620,13998,27835,6057,5521,0,31,-12.754729561571027,-69.99897272680342,0,-1.0,1411.2,1669,-257.79999999999995,5.2,1.9917467,
1_1_2_775,237,75.35046,23080,24192,23080,31457,34874,4727,4678,0,31,-12.623575530089576,-70.17504252249086,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
1_1_2_776,323,9.099656,10395,354,10457,23454,5456,7506,2244,0,31,-12.967630283907354,-70.62599679511885,0,125.0,1411.2,1669,-257.79999999999995,-35.3,5.8571153,
1_1_2_777,304,95.803535,21977,0,21977,33343,6537,6314,18525,0,34,-12.804136902197602,-70.59904733659526,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.4699517,
1_1_2_778,301,104.306366,26432,0,26432,41551,6234,6448,24776,0,24,-12.752034615718669,-70.65384456892656,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.66414964,
1_1_2_779,291,98.900856,8999,15177,8999,15268,28288,7283,19199,0,24,-12.782577335378733,-70.29631508584698,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_780,240,98.541916,25924,25849,32419,25924,40148,14102,7213,0,24,-12.646033412192565,-70.09149920106773,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.3127,
1_1_2_781,244,101.918846,18011,19238,18011,31052,29773,220,3054,0,21,-12.628067106510175,-70.22175491726506,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.42543,
1_1_2_782,401,106.024506,6199,0,10673,6199,10481,4797,10810,0,21,-13.043987083057512,-70.28733193300579,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.974186,
1_1_2_783,249,83.69777,10491,10554,45111,10491,23032,8471,2029,0,24,-12.798747010492884,-69.96034516958628,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.997583,
1_1_2_784,254,101.31963,18019,17921,38373,18019,32762,8961,10295,0,24,-12.712508743217409,-70.03670196873644,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.3656151,
1_1_2_785,273,84.89519,19030,4805,36659,19030,0,21063,19137,0,34,-13.06913991101286,-70.03400702288408,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0841591,
1_1_2_786,349,113.65454,4057,0,13997,4057,18222,7917,19982,0,21,-12.967630283907354,-70.24331448408394,0,0.0,1411.2,1669,-257.79999999999995,0.0,11.868079,
1_1_2_787,308,86.92579,7677,6608,7677,21987,19384,492,20517,0,24,-12.795153749356405,-70.45531689113614,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
1_1_2_788,232,60.683945,19209,19305,48103,19209,31828,10970,6799,0,41,-12.719695265490365,-69.94507380975625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0835536,
1_1_2_789,255,102.68579,3611,3705,51442,3611,18644,5969,7945,0,41,-12.856239188676533,-69.8920732079932,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.66429067,
1_1_2_790,561,119.76966,492,14507,492,14650,18573,1453,2819,0,11,-12.990986481294462,-70.4813680343756,0,0.0,1411.2,1669,-257.79999999999995,0.0,7.093854,
1_1_2_791,406,97.96657,12148,4082,12229,13238,7361,12487,9561,0,41,-13.061953388739903,-70.62689511040297,0,0.0,1411.2,1669,-257.79999999999995,0.0,17.237246,
1_1_2_792,298,84.989624,1969,6301,1969,24441,15504,2955,13852,0,24,-12.740356517025115,-70.42657080204431,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0421389,
1_1_2_793,261,84.5308,5610,0,32643,5610,6710,8403,5957,0,34,-12.949663978224963,-70.06275311197591,0,73.0,1411.2,1669,-257.79999999999995,-1.6,3.27733,
1_1_2_794,284,16.87787,8607,0,20113,8607,12419,8660,18567,0,41,-12.99368142714682,-70.19390714345735,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3909631,
1_1_2_795,256,96.48693,9559,9529,31260,9559,22959,4134,3250,0,24,-12.803238586913482,-70.08700762464713,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.6032495,
1_1_2_796,277,74.479324,4036,0,21753,4036,12767,5028,13204,0,41,-12.949663978224963,-70.16336442379729,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.328657,
1_1_2_797,261,81.864944,14717,14647,25510,14717,27432,6321,10056,0,21,-12.775390813105776,-70.14449980283078,0,-2.5,1411.2,1669,-257.79999999999995,5.9,0.66418105,
1_1_2_798,826,100.63313,11438,4120,13924,11438,6380,14002,12409,0,21,-13.083512955558772,-70.642166470233,0,0.0,1411.2,1669,-257.79999999999995,0.0,24.673384,
1_1_2_799,292,0.45717642,14910,1279,14906,24741,8311,1013,14859,0,31,-12.855340873392414,-70.53886021255926,0,92.0,1411.2,1669,-257.79999999999995,-22.9,3.805913,
1_1_2_800,350,72.96471,12385,0,12385,18076,1100,17598,11265,0,41,-13.037698876068676,-70.68618391915486,0,0.0,1411.2,1669,-257.79999999999995,0.0,12.316842,
1_1_2_801,305,26.226372,2625,5208,3271,2625,12293,4035,5501,0,41,-13.026020777375123,-70.37357020028126,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.46373534,
1_1_2_802,251,110.33343,1590,0,50693,1590,12055,8366,6568,0,34,-12.916426312712542,-69.89566646912968,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0422907,
1_1_2_803,332,94.13295,20231,0,20246,33734,835,10616,12806,0,21,-12.882290331916,-70.67989571216602,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.3722763,
1_1_2_804,241,7.900695,12990,0,46414,12990,98,19274,14468,0,42,-13.028715723227482,-69.94956538617684,0,-16.0,1411.2,1669,-257.79999999999995,11.6,1.958893,
1_1_2_805,298,92.21998,27880,0,27880,45337,1810,8649,23348,0,34,-12.714305373785649,-70.66821761347246,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0577494,
1_1_2_806,346,81.938835,3346,0,10868,3346,18705,5469,17472,0,42,-12.969426914475592,-70.27745046488047,0,0.0,1411.2,1669,-257.79999999999995,0.0,12.404733,
1_1_2_807,343,104.343956,17862,1392,17872,32277,0,8167,10675,0,21,-12.891273484757194,-70.65923446063127,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.9985824,
1_1_2_808,250,101.13067,4175,0,48706,4175,8169,12250,7152,0,24,-12.950562293509083,-69.91542940538031,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.6558926,
1_1_2_809,239,70.40517,9630,0,50703,9630,3018,15397,12414,0,42,-12.999071318851538,-69.90375130668676,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0587199,
1_1_2_810,312,107.224846,21469,3054,21372,46192,0,11838,13192,0,21,-12.63794857463549,-70.61072543528881,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.488702,
1_1_2_811,249,55.4228,13142,98,46576,13142,0,19543,14670,0,21,-13.03051235379572,-69.9477687556086,0,-15.5,1411.2,1669,-257.79999999999995,9.7,3.0000992,
1_1_2_812,299,78.170815,12238,6913,12238,19660,14290,6568,16349,0,34,-12.857137503960653,-70.48226634965972,0,-17.0,1411.2,1669,-257.79999999999995,16.8,0.46373534,
1_1_2_813,442,127.48501,295,1046,6565,295,19282,3641,14133,0,21,-12.95774881578204,-70.31967128323409,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.856907,
1_1_2_814,260,79.8357,768,749,30486,768,13224,4847,2784,0,24,-12.892171800041314,-70.0807194176583,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.115986,
1_1_2_815,234,65.53049,21523,21486,45421,21523,34861,13290,4329,0,34,-12.690050861114422,-69.97561652941631,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.7006532,
1_1_2_816,482,107.575516,2948,0,6897,2948,8453,2316,7036,0,31,-13.057461812319307,-70.3205695985182,0,33.0,1411.2,1669,-257.79999999999995,-9.0,9.086309,
1_1_2_817,239,33.138355,5341,6356,5332,35234,17184,6075,4253,0,42,-12.603812593838947,-70.33673927363236,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.4193802,
1_1_2_818,288,101.39714,23139,0,23139,41252,4499,4136,20737,0,34,-12.721491896058605,-70.62509847983473,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.499404,
1_1_2_819,247,85.78207,4359,4407,46910,4359,17094,10470,4622,0,42,-12.858934134528893,-69.9333957110627,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.3557477,
1_1_2_820,282,4.5415,16178,716,16167,25452,8804,622,15983,0,41,-12.84366277469886,-70.53886021255926,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.6642734,
1_1_2_821,451,99.131325,6297,13960,6396,13601,17522,4445,6494,0,41,-13.056563497035187,-70.53347032085453,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.4701076,
1_1_2_822,315,92.51459,12630,5739,12557,20175,11920,5428,13823,0,34,-12.875103809643043,-70.50202928591035,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.46373534,
1_1_2_823,323,107.320145,22252,3480,22174,49247,0,14903,11839,0,21,-12.60201596327071,-70.6143186964253,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0573738,
1_1_2_824,422,110.60055,10406,8072,10399,17239,13906,7806,12061,0,11,-12.89846000703015,-70.48496129551208,0,-5.0,1411.2,1669,-257.79999999999995,3.0,3.8064137,
1_1_2_825,220,62.19785,27196,27121,43992,27196,40970,18467,3001,0,42,-12.634355313499011,-69.98459968225751,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_826,293,102.2389,25956,0,25956,41831,5504,6009,24296,0,24,-12.743051462877474,-70.65025130779007,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.46373534,
1_1_2_827,850,107.245125,9421,7108,13645,9421,9683,11354,12639,0,31,-13.095191054252325,-70.6143186964253,0,0.0,1411.2,1669,-257.79999999999995,0.0,15.586645,
