system:index,altitude,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,latitude_209564535,longitude,longitude_209564535,mined,sand,slope,type,.geo
4553,348,36,2,13792.755760497972,200.00005859374141,13792.755760497972,17275.42111982187,4143.671084985736,17057.84776840954,989.9497836853898,14309.791053066492,8745.858723896663,21,-13034,,-70657,,1,35,8.494367,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65759273702477,-13.033709092141814]}"
4554,308,36,2,8272.55014451739,0.0,16015.430736626708,13852.087805711759,6314.635114625339,15627.52450902808,700.1283329627415,8272.55014451739,16130.57278793276,21,-13077,,-70220,,1,40,3.0006046,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.22076837805224,-13.076819734867536]}"
4555,383,40,2,13283.201226336067,0.0,17728.742343605132,25801.26411947845,1746.3924297118008,10120.088401583229,141.41872527842628,13283.201226336067,9725.04400807443,41,-12965,,-70696,,1,33,13.686144,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69585139997636,-12.965667953803397]}"
4556,362,39,2,11313.811802394453,2247.2410243851655,11313.811802394453,19025.42010079459,6935.4796797822055,17636.770688184875,141.42264752993066,11942.051930204916,5622.328454735608,31,-13012,,-70638,,1,31,5.9834394,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6390121070263,-13.012132870689971]}"
4557,343,36,2,14263.549615943584,0.0,14263.549615943584,18272.605419758067,3801.3047962899363,16031.17414090239,1403.562909810912,14829.657931300204,8627.837409640233,31,-13026,,-70663,,1,36,3.6565056,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.66399767631376,-13.02643663052782]}"
4558,424,39,2,11884.77727633981,0.0,15047.148676768673,23686.32055626497,3807.8586630357295,12857.588355532016,499.9963378772139,11884.77727633981,7224.903829917911,21,-12977,,-70672,,1,34,7.685411,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.67288919082631,-12.977567559520406]}"
4559,377,40,2,11764.251261103487,0.0,15437.806852940965,24351.38086233189,3138.443840697319,12419.635009316838,0.0,11764.251261103487,7499.935180383957,31,-12972,,-70675,,1,35,5.9782276,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.67561790441819,-12.972126453360087]}"
4560,339,40,2,10983.54855425832,0.0,15208.116755374978,24983.822867179348,2594.2064935264284,12658.901746700509,99.99931152106748,10983.54855425832,7144.87907983261,42,-12964,,-70671,,1,36,3.8294458,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.67188297185764,-12.964919077068975]}"
4561,342,40,2,10594.892821838737,1565.2598126988375,11521.374660278174,21435.88532184407,6440.5471914271375,16513.154169479556,1253.006197610371,10594.892821838737,4294.2156588834705,31,-12990,,-70641,,1,34,5.2790694,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64163492576382,-12.99042182952694]}"
4562,299,41,2,7860.18349022464,0.0,15604.442202562866,13491.710225634853,6436.231492738977,16021.030277614796,316.28532411416126,7860.18349022464,15719.412427890713,41,-13078,,-70224,,1,36,3.4551177,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.22446176052298,-13.077706331486368]}"
4563,361,38,2,9335.148377632884,7018.035566864381,9335.148377632884,13709.513978025328,10400.298081665736,23891.477956466737,905.5644680857212,9440.609553115466,8321.897001414307,41,-13056,,-70598,,1,32,3.7581048,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59781381895739,-13.056683481443942]}"
4564,369,39,2,9492.357818430835,6606.992735565289,9492.357818430835,13900.734360659691,10000.769528594412,23445.24748366527,700.0188669332421,9652.202956126132,8161.714935925691,41,-13054,,-70601,,1,29,4.9742804,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6014901942838,-13.054852845238505]}"
4565,337,38,2,10217.625832660442,0.0,13710.207136387702,24014.148417196164,3710.792888761275,14141.066637992915,921.9539055214474,10217.625832660442,5703.504350739662,41,-12970,,-70659,,1,39,4.7931166,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65901600437643,-12.970424980874746]}"
4566,342,38,2,13980.673677773006,0.0,13980.673677773006,16531.45282366125,3423.441867295252,17242.93590412462,0.0,15057.194771105273,9840.712459916203,31,-13043,,-70661,,1,36,5.282308,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.66226255601678,-13.042718417575857]}"
4567,323,39,2,9660.829277960078,943.4063126262856,11427.259944871135,22378.97909839339,5643.629474245996,16445.202978613932,424.2677561472825,9660.829277960078,3736.340812086406,31,-12981,,-70639,,1,37,2.3564982,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.63973214907269,-12.981394468466966]}"
4568,299,43,2,9615.329335009963,0.0,17282.408484366635,14716.68967300869,6768.834892415478,14168.805151662622,509.99727519186314,9615.329335009963,17401.240863648967,31,-13068,,-70210,,1,37,1.4701146,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21057973472625,-13.067826847911993]}"
